#{"t_start": 1774403143.1826496, "env_id": "None"}
r,l,t
-469.56349,473,2.780495
-626.209342,2158,19.910089
286.539738,468,22.525086
242.585275,442,24.991201
194.388692,673,33.485785
349.087312,290,35.097479
346.707665,278,36.643472
263.753827,426,39.010119
398.122166,233,40.305463
333.205476,341,42.200624
345.589543,353,44.168497
453.540435,159,50.325434
380.616994,210,51.503386
411.105128,138,52.278059
385.633786,149,53.115298
421.604982,140,53.900054
387.38611,193,54.995641
376.984898,247,56.372004
347.973343,295,58.010727
415.746604,139,58.788718
433.666212,220,60.011694
385.931477,317,66.963848
431.977691,126,67.664791
447.358467,111,68.281331
455.69408,125,68.975264
424.472548,144,69.77764
398.575609,160,70.674912
430.772153,170,71.622409
454.911107,169,72.564099
394.120592,167,73.497893
443.056617,113,74.125817
409.504464,144,74.928366
487.290015,103,75.504773
401.261481,187,76.544943
429.241065,160,77.434892
443.234514,160,83.387327
474.476458,140,84.170542
470.336941,120,84.841083
402.457117,117,85.495346
439.44487,103,86.075343
419.097965,118,86.734338
447.355377,125,87.434252
431.200126,84,87.901456
444.384905,132,88.634604
483.843953,125,89.334093
431.937911,170,90.284776
465.421471,114,90.919658
430.885286,88,91.413217
444.863122,103,91.990292
405.195353,124,92.681929
412.775053,115,93.32585
408.461202,133,99.077227
435.550521,117,99.725465
441.503101,134,100.471302
451.14576,92,100.993733
443.492329,90,101.495598
428.941146,78,101.931858
406.381478,116,102.582185
447.825135,83,103.045397
452.477353,103,103.622317
433.624635,82,104.080772
468.696131,113,104.712474
420.461932,79,105.152099
426.942499,102,105.71786
451.932261,74,106.130351
458.864636,92,106.643016
457.250304,114,107.280302
450.444281,104,107.86215
452.012796,90,108.370623
486.388518,117,109.02553
444.738822,91,109.534987
452.397544,87,110.019733
460.400154,94,115.355515
428.480855,90,115.853053
407.41572,101,116.413784
458.438821,68,116.789797
463.274271,97,117.328127
448.346883,80,117.772337
451.873686,93,118.287088
467.049913,81,118.736959
472.93607,101,119.299318
475.676465,88,119.787649
472.165435,80,120.232436
445.382601,82,120.691023
482.988595,110,121.301344
447.893206,83,121.760593
489.728158,92,122.265611
466.431806,87,122.753525
414.758685,98,123.299719
437.619209,90,123.800104
474.895512,101,124.361855
424.740489,79,124.802894
414.287814,146,125.613085
468.161575,81,126.062714
512.836818,99,126.613313
453.254393,84,132.02253
482.575525,78,132.45917
464.959015,86,132.939888
468.944767,101,133.503663
481.633723,104,134.083692
464.97217,78,134.518876
415.190636,75,134.940818
450.644291,84,135.411227
520.756889,88,135.905355
466.129394,98,136.456685
469.486122,90,136.961176
438.978497,77,137.392251
462.351849,86,137.873855
428.620345,89,138.370264
439.951145,80,138.819589
460.443209,86,139.302252
468.306187,74,139.714256
470.275163,89,140.219673
448.999338,122,140.898292
500.818744,94,141.425968
440.120849,93,141.945856
451.475255,81,142.398771
461.779681,67,142.773387
447.216444,78,148.238637
421.804091,102,148.809577
509.530065,82,149.267711
451.979843,93,149.784454
466.840718,87,150.267612
463.339687,74,150.678796
480.078838,100,151.238052
485.603083,84,151.705136
493.994619,123,152.394712
450.333529,77,152.824912
488.388876,69,153.207466
444.528164,68,153.585116
441.892265,77,154.014141
430.064517,99,154.566025
471.622252,68,154.944876
448.739638,71,155.342993
443.523533,75,155.75932
468.251381,71,156.153589
477.750577,108,156.754183
477.009609,78,157.189903
458.377909,84,157.660422
473.128832,73,158.067301
455.274847,74,158.479439
445.076262,68,158.857224
459.15961,66,159.225673
445.991818,95,164.616451
461.426066,64,164.973141
451.253424,79,165.415716
513.027196,75,165.834649
438.496593,64,166.191812
480.685479,70,166.583968
458.272596,83,167.04798
433.325065,72,167.451865
463.568528,73,167.870777
480.934405,69,168.257409
441.587745,67,168.634231
497.800524,96,169.168468
458.55651,70,169.558313
483.572322,72,169.957555
498.872931,103,170.53057
443.672004,66,170.900618
484.080461,73,171.308619
486.314864,83,171.771161
454.1069,57,172.0891
504.885253,91,172.597658
490.957896,88,173.088393
520.88295,78,173.526585
493.869896,100,174.093009
423.930842,82,174.553837
473.629287,76,174.979795
477.504107,69,175.368279
493.121819,70,175.761304
442.028744,73,180.917195
447.94165,69,181.301337
433.752911,60,181.635492
482.304292,75,182.054742
466.252645,62,182.401565
507.854889,94,182.925233
447.622029,71,183.324985
450.300035,63,183.678599
455.283331,65,184.042053
476.190325,55,184.34951
445.866201,51,184.634435
463.104437,116,185.28551
