#{"t_start": 1774403143.18293, "env_id": "None"}
r,l,t
-228.848847,181,1.153077
-436.801688,556,4.258941
-628.199347,951,9.582808
-180.031785,96,10.125043
154.721128,688,19.011398
165.771038,610,22.430281
-64.139052,1131,33.480545
297.98772,464,36.059091
381.39077,260,37.504745
359.785459,293,39.133262
292.838974,427,41.506142
364.964827,277,43.051395
349.02103,307,50.027584
445.300083,177,51.019507
397.489585,209,52.194664
370.473535,261,53.659218
386.701044,264,55.152039
439.139563,180,56.155575
429.408394,188,57.199216
399.128784,187,58.240945
372.009039,205,59.383733
339.656341,287,66.169522
431.536082,167,67.097478
368.207612,267,68.583115
433.940682,152,69.426692
437.820875,188,70.479616
434.573944,187,71.522775
425.318971,121,72.196837
452.699848,131,72.925724
421.164187,125,73.626436
443.473678,157,74.499992
444.244355,114,75.136988
440.509796,156,76.006782
404.340555,136,76.762531
432.985433,106,77.350785
443.933045,102,82.98208
484.560846,129,83.700102
438.371177,93,84.220942
436.809607,131,84.953655
440.451054,157,85.832911
484.704187,115,86.478003
454.74187,125,87.177701
416.306985,147,87.996302
462.598994,168,88.929641
450.46786,141,89.719983
453.301629,146,90.535894
387.417259,159,91.424698
450.695215,106,92.018821
434.181106,121,92.693478
463.916286,112,93.320583
459.166157,151,99.171804
489.308281,114,99.803989
472.414059,109,100.410597
469.554909,99,100.971364
460.449029,107,101.568335
443.759414,120,102.240376
459.631272,99,102.794545
455.855996,77,103.224764
437.341225,148,104.053136
444.221441,114,104.690374
476.120361,95,105.219052
466.228437,109,105.824589
432.139608,80,106.269334
479.520166,97,106.811004
451.299394,81,107.263952
448.263093,108,107.868124
496.084088,93,108.393292
477.220049,107,108.992424
397.98209,163,109.903492
435.147503,89,110.399219
493.471471,96,115.742442
454.924249,87,116.225293
404.322615,95,116.751201
413.361806,107,117.345192
485.98438,91,117.850011
483.584196,95,118.377037
468.881542,111,118.994871
439.738267,121,119.665853
456.047252,85,120.138088
434.406021,80,120.586412
413.920393,94,121.107876
461.473894,117,121.755124
484.346942,101,122.310537
456.54688,94,122.837375
467.330383,91,123.344764
469.25211,88,123.833599
492.429279,100,124.389785
409.219697,95,124.919263
474.853554,91,125.424949
467.190463,113,126.05172
453.824093,109,126.658434
516.276291,109,132.20661
462.872928,85,132.683699
498.638891,77,133.112207
419.287026,102,133.683345
444.983998,81,134.134479
442.835223,106,134.729048
451.226061,79,135.171656
485.444067,81,135.626068
498.174357,96,136.163353
488.611455,73,136.575108
443.202441,80,137.023431
467.710158,89,137.521601
434.369763,80,137.968536
469.13788,85,138.444561
459.86699,73,138.853543
435.333963,70,139.246537
452.396489,86,139.725768
411.666475,93,140.25328
408.418477,86,140.730729
451.058027,84,141.202434
416.43985,91,141.710954
457.434694,72,142.11473
474.108394,92,142.627822
491.582398,89,148.154884
451.80935,76,148.579234
462.745075,69,148.965982
427.322492,106,149.557116
475.742787,114,150.190745
452.688777,78,150.623516
449.154295,106,151.215703
506.883533,90,151.716562
478.619054,74,152.132077
423.285117,76,152.556849
487.815799,71,152.95218
494.891142,77,153.380188
492.452072,70,153.769213
458.771468,81,154.221068
425.506623,85,154.694817
442.976153,71,155.092198
451.498239,86,155.570679
474.483212,70,155.959414
452.383845,71,156.354085
458.747804,85,156.828043
514.381598,78,157.262888
505.875174,89,157.760319
479.502266,63,158.112163
443.880146,68,158.490978
454.96819,117,159.14257
474.135354,76,164.425819
458.884665,121,165.101624
455.912399,58,165.42738
452.95499,78,165.862604
476.011052,83,166.326455
466.930236,66,166.696189
427.981792,69,167.081712
451.786965,72,167.486334
467.472044,75,167.915665
456.36833,70,168.307891
479.833151,97,168.851629
465.716703,71,169.247653
449.716132,74,169.659012
509.810214,82,170.113755
485.524706,73,170.519388
516.509896,80,170.967513
440.98886,85,171.443053
469.812435,71,171.838538
416.351483,99,172.391336
419.262352,83,172.854506
482.615128,66,173.224077
480.214379,101,173.791099
448.003765,64,174.154784
433.145154,80,174.604464
470.880146,68,174.985963
440.036087,73,175.397664
476.065753,70,175.789925
445.397205,59,180.867336
497.973433,75,181.284907
487.741784,62,181.630075
481.466146,85,182.105981
471.004672,55,182.412958
443.35898,59,182.741397
523.613268,73,183.150141
460.177891,62,183.500328
488.227935,69,183.885499
