#{"t_start": 1774412648.2944012, "env_id": "None"}
r,l,t
-183.158455,94,1.843751
-189.422829,84,2.779349
-181.8612,52,3.343133
-190.655687,82,4.225002
-205.681762,107,5.400921
-181.39151,59,6.051865
-161.178835,39,6.483663
-198.464262,91,7.503737
-208.342923,94,8.524821
-222.163327,144,10.12728
-182.142901,68,10.875582
-238.9853,162,12.686553
-174.433174,113,13.924904
-193.548306,59,14.570565
-191.798963,94,15.644326
-172.387808,78,16.498316
-204.040962,86,17.458208
-195.157639,77,18.288021
-205.43731,100,19.404204
-180.150938,98,20.512892
-234.223137,154,22.186539
-220.901894,96,23.233855
-220.186944,221,50.801084
-267.388685,226,53.337446
-279.095189,207,55.4249
-207.684677,112,56.545983
-244.27863,286,59.764616
-307.315871,199,61.971807
-235.018594,266,64.94627
-205.086108,164,66.778584
-178.210822,185,68.798423
-151.042591,249,96.121952
-70.3961,211,98.471079
-490.065979,774,107.018939
-115.388103,233,109.4943
-166.509569,200,111.378509
-291.541611,369,115.439705
-189.859229,315,143.204728
89.463503,151,144.865589
30.488998,100,145.964789
-99.279238,330,149.659255
-19.937855,156,151.374641
-273.968434,589,158.025208
40.311635,195,160.219646
-272.675514,256,163.087765
-36.324454,292,191.142565
278.852309,413,195.609207
88.381819,413,200.327995
-106.114682,339,204.270078
160.214423,127,205.736802
60.56177,146,207.43265
234.172479,559,237.750885
48.549153,137,239.305887
219.51965,164,241.184799
55.444526,138,242.729835
3.749846,588,248.942632
425.654779,142,250.526479
12.089536,117,251.846896
68.396867,103,252.96715
-110.511265,692,284.321832
404.658752,139,285.85681
67.794705,132,287.317731
-34.30691,678,294.719678
431.457999,124,296.061238
377.936485,171,297.915881
62.997226,429,302.320657
100.85934,344,330.342265
141.465019,306,333.742082
348.462695,275,336.832901
447.609789,125,338.254067
315.61402,340,342.001219
181.438811,102,343.12622
162.052208,131,344.585954
97.59789,427,349.400861
397.774402,154,351.022775
-58.038256,1148,387.720001
432.118052,115,388.987065
149.940561,748,397.196861
435.288438,90,398.148015
372.429367,211,424.535819
74.941794,91,425.561642
432.664993,116,426.877577
365.557336,179,428.865833
375.025984,231,431.426249
404.250487,125,432.835791
426.111027,85,433.755567
108.435082,175,435.683195
329.347244,307,438.652251
377.807667,242,441.240878
484.069338,95,442.267294
318.123951,382,470.237427
235.712141,107,471.404817
93.133255,81,472.280511
453.112171,139,473.799681
442.240519,120,475.112195
88.911229,88,476.07683
477.057779,112,477.314725
440.945273,204,479.528574
412.587813,103,480.654367
413.089708,212,483.036598
124.179084,83,483.986814
431.059247,168,485.837779
148.165856,283,489.009197
482.350496,102,490.212257
384.759565,206,516.535799
469.998848,161,518.304491
430.397938,165,520.118754
491.508488,137,521.391567
377.455159,170,523.137312
447.624667,110,524.325495
416.041419,84,525.299804
129.119494,56,525.953534
451.96734,117,527.400962
122.824884,77,528.324827
350.5136,222,530.778244
313.146619,379,535.030615
400.510438,137,536.585262
493.25782,93,537.617373
461.643532,109,563.180463
490.639662,101,564.382451
100.000596,78,565.237755
105.603303,58,565.897348
451.668947,98,566.958061
465.730793,80,567.841774
371.468392,285,570.974829
444.151472,98,572.044281
364.61859,196,574.214851
460.043007,97,575.173691
466.2319,130,576.303434
462.667407,137,577.815488
435.179539,99,578.910062
94.214629,56,579.497142
420.941194,112,580.734895
359.860525,199,582.943563
437.87312,110,584.143046
443.706775,97,611.588771
468.404998,107,612.867291
475.042498,100,614.085211
451.634771,152,615.872508
412.216253,226,618.523318
445.892442,175,620.6041
396.117949,142,622.298345
371.963037,205,624.752589
489.133876,89,625.788107
466.248206,82,626.774869
497.171659,112,628.088042
437.587223,102,629.292552
398.870224,136,630.907402
404.774113,146,632.651713
159.146251,62,633.408468
476.522404,88,634.466231
409.767853,102,665.293522
475.654963,84,666.312806
466.54629,87,667.328821
452.901644,92,668.42796
445.176906,74,669.311741
491.273298,78,670.235638
452.844394,66,671.013539
431.477056,115,672.368579
434.889388,184,674.59425
436.811436,69,675.418646
421.176223,125,676.884985
451.647737,98,677.996184
459.024425,124,679.213685
452.352018,146,680.894856
118.225152,53,681.552787
469.075567,96,682.673257
484.135821,76,683.607034
441.504938,73,684.461586
471.726287,93,685.556357
466.80604,84,686.61657
441.156703,72,687.462622
409.349898,141,718.953712
450.700231,76,719.831465
481.612841,88,720.916594
462.620965,73,721.780916
436.324322,69,722.598738
453.985022,67,723.390388
481.079985,82,724.375019
427.686183,65,725.161835
451.125274,93,726.227347
452.372692,84,727.140452
97.696156,42,727.617791
489.774313,105,728.877102
451.97569,63,729.62491
94.306468,48,730.213956
460.274632,77,731.098297
444.981293,112,732.300216
465.253243,81,733.207192
452.450524,110,734.432204
477.474793,88,735.425617
451.270499,134,736.900578
468.032454,129,738.378766
215.156254,627,769.461728
447.274103,91,770.379494
450.453811,117,771.366051
477.661839,69,772.114867
475.236214,145,773.739735
490.666271,102,774.857854
103.220406,86,775.812352
486.639472,84,776.729466
462.005365,71,777.526595
413.148871,142,779.043057
408.20059,108,780.241076
448.253864,82,781.104532
453.578411,91,782.123465
432.730661,54,782.74
469.692065,89,783.714221
435.999706,75,784.555073
428.359155,95,785.602148
474.024674,83,786.519208
461.004647,68,787.262441
389.904295,166,812.651049
132.388326,43,813.112412
464.857693,102,814.234244
358.668373,252,816.972798
435.862965,81,817.858444
438.955014,119,819.169794
511.628761,82,820.064217
95.88041,47,820.567532
457.314445,75,821.353508
366.843853,168,823.173092
450.087524,77,824.01161
485.511017,84,824.914716
463.533639,68,825.685535
86.52586,66,826.405035
476.562139,103,827.42327
471.553647,77,828.086883
479.462141,90,829.011292
68.665676,60,829.653965
126.870507,58,830.318253
441.939322,89,831.307511
431.738208,85,832.26369
442.322111,69,833.050562
430.05391,108,834.207053
430.712057,102,859.364596
437.872565,136,860.837254
453.507847,61,861.503273
451.628983,89,862.472447
481.73677,81,863.379305
482.136752,69,864.164105
483.113915,86,865.085534
375.262826,303,868.486573
500.833355,109,869.700014
427.339947,77,870.548034
89.55689,50,871.087152
450.978034,63,871.811264
459.761776,55,872.486823
433.968922,52,873.141319
468.452239,93,874.254999
457.402279,75,875.139896
430.607065,56,875.741592
87.176356,59,876.396175
427.328749,101,877.499765
452.934092,67,878.203555
466.967059,63,878.917621
452.649587,60,879.579807
470.761461,63,880.270486
479.743642,70,881.021338
461.606632,81,906.162467
359.967516,249,909.00734
218.195718,57,909.716592
470.72025,86,910.750098
495.984797,74,911.601681
472.076364,58,912.114686
102.44703,83,912.792239
500.579637,77,913.641466
130.58812,45,914.166638
419.531268,74,914.973916
446.340563,57,915.606251
474.931221,72,916.403048
168.739329,52,916.978562
441.515598,116,918.274826
396.67409,207,920.556882
461.677616,64,921.250527
470.015975,63,921.946204
111.217983,46,922.467995
433.601257,52,923.027076
113.97613,48,923.553328
111.468216,68,924.328287
439.694899,55,924.912906
483.045337,91,925.940873
452.63625,80,926.831514
453.804395,59,927.486987
383.310415,182,958.063527
93.641661,46,958.605846
475.546782,68,959.417679
489.279483,71,960.246931
99.388056,75,961.102541
464.377812,72,961.969929
361.642069,296,965.470791
462.450361,74,966.342622
414.245107,97,967.490657
105.019483,38,967.958991
486.649809,64,968.696727
430.842749,201,971.107191
452.213823,64,971.852015
432.950777,120,973.255827
481.984863,93,974.360534
470.352751,90,975.445204
428.53166,161,977.353843
448.833434,128,978.675483
244.454209,69,979.387828
462.622418,56,980.050082
472.924148,86,1006.93931
446.07416,71,1007.73333
509.343082,74,1008.539513
487.023494,54,1009.089041
474.074926,101,1010.01144
483.755801,112,1011.077099
499.606403,70,1011.85221
493.236098,74,1012.649207
483.481004,60,1013.300084
470.972506,59,1013.954301
456.542967,67,1014.677179
509.029889,63,1015.353791
450.929411,83,1016.258491
85.911901,40,1016.701639
471.519507,62,1017.422572
459.860536,73,1018.236287
465.542422,60,1018.912294
487.16517,99,1020.028265
67.21736,57,1020.642443
77.676706,66,1021.366115
453.343533,81,1022.278223
510.616935,82,1023.194611
496.172361,62,1023.858667
493.031574,63,1024.573712
462.348395,55,1025.183393
111.90984,42,1025.663583
498.732493,84,1026.673525
430.841599,63,1027.435179
356.741806,247,1054.451245
474.506766,65,1055.187143
480.272985,59,1055.874158
480.518303,64,1056.559446
482.153734,58,1057.197839
492.266296,90,1058.185389
433.178631,65,1058.942412
457.657575,70,1059.708204
472.731793,62,1060.38981
440.487544,73,1061.202915
434.430321,62,1061.87578
469.182723,112,1063.178788
479.876784,84,1064.112629
441.436175,82,1064.812384
423.849599,155,1066.484099
478.108623,60,1067.137562
448.833803,91,1068.143598
99.60221,53,1068.738981
496.979556,60,1069.390521
419.502242,95,1070.439929
488.392264,77,1071.266026
506.349703,76,1072.120624
123.74408,51,1072.686823
465.231327,62,1073.386652
494.843728,84,1074.320216
450.008504,74,1075.140503
471.459892,59,1099.938289
451.42176,83,1100.962946
478.904606,48,1101.528971
111.625723,53,1102.128521
478.501362,53,1102.715801
472.71456,56,1103.349355
460.399516,57,1103.983315
85.58634,71,1104.779758
483.034224,58,1105.415773
69.459536,54,1106.002012
456.340139,49,1106.554269
473.258508,60,1107.238593
446.44783,156,1108.98803
459.938182,78,1109.842805
499.632833,71,1110.623936
436.946178,84,1111.557731
466.358673,62,1112.223883
474.525695,49,1112.792873
134.970443,49,1113.31742
473.567561,74,1114.119719
467.555459,53,1114.698775
436.856426,61,1115.376536
487.360189,64,1116.072716
442.550269,106,1117.238304
496.42553,91,1118.217655
441.090159,137,1119.697656
469.896813,95,1120.612669
520.99502,67,1121.1903
435.494369,89,1146.129316
466.251182,59,1146.767329
499.563029,73,1147.574841
464.758098,59,1148.217174
104.230628,44,1148.694989
470.176366,54,1149.272142
478.466618,52,1149.747841
454.739153,94,1150.558944
457.75792,48,1151.029746
188.260775,46,1151.522924
436.839302,74,1152.34732
486.943845,58,1152.992909
430.523329,156,1154.709014
441.286491,65,1155.442705
510.086594,59,1156.094209
487.298883,64,1156.804938
107.731458,41,1157.251643
465.224678,61,1157.930428
361.621834,306,1161.313515
469.868222,56,1161.937374
481.230182,78,1162.794851
429.475176,81,1163.682264
470.273906,52,1164.276964
473.806749,73,1165.083924
185.352071,51,1165.622308
436.778143,62,1166.353967
515.011921,73,1167.146947
140.468955,39,1167.580806
501.556341,57,1168.233407
433.792229,50,1194.296939
431.544017,86,1195.296764
470.308353,58,1196.005534
405.044616,140,1197.66397
454.679985,48,1198.226743
464.241037,60,1198.920798
474.191384,71,1199.762792
516.158919,65,1200.532081
499.59568,63,1201.294929
432.20504,74,1202.173521
71.441257,54,1202.803185
418.160343,184,1204.973971
496.157718,121,1206.437832
141.407916,50,1207.030436
501.423901,75,1207.95675
99.307851,46,1208.504097
447.004417,62,1209.192783
463.692467,53,1209.836468
501.178319,67,1210.640889
471.511931,59,1211.308627
438.470276,84,1212.168695
437.021846,76,1212.979244
490.450934,52,1213.627969
481.746674,51,1214.221897
456.256943,86,1215.243857
447.153377,47,1215.796112
458.874578,58,1216.499715
396.287303,188,1248.778245
472.456513,54,1249.335839
63.217657,70,1250.007431
128.773585,175,1251.996596
457.86654,63,1252.684411
469.005772,87,1253.660075
472.185451,51,1254.241116
441.865418,78,1255.199935
526.4086,55,1255.872353
480.707104,52,1256.503207
352.934278,301,1259.93727
446.211498,72,1260.753433
487.370788,61,1261.406504
459.325536,49,1261.935785
460.411987,60,1262.59137
488.01313,85,1263.544824
509.003975,73,1264.358845
93.439756,37,1264.770215
60.722547,47,1265.314822
498.60609,73,1266.136295
470.029112,76,1266.951451
472.53256,59,1267.590478
85.818474,45,1268.107536
453.839817,55,1268.734689
460.826349,53,1269.2884
456.347163,55,1269.893298
447.759928,78,1270.738664
99.212531,51,1295.344328
441.22037,56,1295.978127
484.435416,55,1296.591967
506.186619,49,1297.144496
511.40684,51,1297.701883
414.167302,97,1298.756058
483.01314,71,1299.535891
124.223939,49,1300.092528
118.135913,43,1300.573323
406.941092,176,1302.486123
86.157358,37,1302.892314
445.751304,79,1303.738462
440.003717,69,1304.367446
439.269017,52,1304.827183
431.254296,92,1305.700735
98.02552,39,1306.132559
471.759279,95,1307.158547
458.170564,44,1307.656303
436.73017,60,1308.290687
473.868358,48,1308.83418
184.16476,53,1309.401126
111.582111,53,1309.984239
156.180914,179,1311.948925
505.623951,60,1312.630219
475.427552,92,1313.640861
137.035515,55,1314.236287
430.786913,69,1315.007022
340.678076,345,1344.946996
487.6617,66,1345.700072
464.012394,47,1346.235802
449.22233,52,1346.885422
512.003928,53,1347.488761
472.270805,59,1348.168002
440.551368,169,1350.175375
429.98948,80,1351.137202
456.037409,83,1352.135247
136.71485,39,1352.575492
447.898516,43,1353.088425
475.297448,46,1353.63381
498.194566,54,1354.270199
516.079279,59,1354.965621
480.091078,54,1355.617217
485.050985,66,1356.405609
502.761597,54,1357.040301
68.764437,37,1357.471498
94.680077,61,1358.178454
474.677544,75,1359.058391
445.141018,147,1360.827194
458.223947,63,1361.583875
70.361107,44,1362.111135
498.594286,49,1362.683608
467.780739,45,1363.214788
73.310722,69,1364.036309
485.641993,49,1364.645151
391.156566,232,1396.749532
515.353815,74,1397.610185
468.193068,51,1398.205345
417.427896,125,1399.670005
485.812202,75,1400.544741
