#{"t_start": 1774396837.3457716, "env_id": "None"}
r,l,t
-1730.106764,4455,34.920723
-501.715599,2075,51.402405
321.169911,366,53.442783
263.488331,464,56.026645
267.450333,409,58.294089
239.092589,587,66.384532
313.220863,380,68.524499
297.971472,361,70.552042
300.875712,375,72.661176
291.788044,370,74.740482
350.331301,283,76.337787
345.88107,394,83.536766
342.707035,249,84.934666
366.265563,243,86.30035
375.91563,329,88.145012
394.663826,252,89.561952
323.310843,320,91.357828
376.698224,312,93.114037
435.081176,243,99.24339
374.182599,179,100.256117
443.721236,190,101.327618
370.602153,215,102.545411
412.587242,206,103.70757
398.973584,238,105.054618
425.725362,207,106.222395
371.152872,246,107.612762
391.353975,166,108.547311
430.819176,219,109.78209
384.931841,173,115.793734
436.384129,216,117.019413
412.872638,144,117.833092
393.95314,154,118.701099
428.92112,192,119.781441
383.668517,203,120.925941
405.811112,156,121.803458
408.648677,194,122.907621
383.434477,151,123.760719
420.548378,180,124.775957
393.192005,179,125.785862
398.791259,195,132.049355
398.393447,132,132.796525
413.541836,232,134.109397
424.252435,148,134.949883
439.566815,176,135.945158
431.138683,137,136.723477
433.002886,145,137.544056
370.164951,182,138.575704
393.95616,160,139.479218
409.742706,134,140.236313
422.79131,145,141.054036
426.382134,136,141.821396
400.236323,150,142.668801
441.669554,179,148.90302
451.239083,147,149.735292
395.39091,134,150.490114
382.022149,153,151.354646
416.192124,136,152.121104
447.189837,137,152.89544
458.342241,136,153.663468
397.599592,141,154.454956
385.648674,209,155.631902
444.948905,151,156.485136
427.621703,146,157.309582
451.864408,139,158.098896
399.972057,213,159.294981
441.105953,136,165.522018
437.475517,112,166.147548
422.75389,131,166.874998
451.236237,132,167.610135
469.695522,146,168.430367
447.799971,154,169.282572
417.276492,153,170.128966
442.083637,137,170.88756
433.023425,141,171.669412
420.619661,122,172.346918
386.161905,143,173.142047
395.157376,153,173.987756
470.904118,160,174.872655
462.46554,134,175.61085
428.563217,126,176.310679
420.591429,131,181.965621
459.64358,119,182.640291
456.685083,145,183.457862
430.48788,112,184.09049
410.471381,109,184.703931
399.302663,139,185.491489
470.398174,130,186.231017
413.778655,141,187.0323
459.515023,118,187.706928
392.882206,123,188.394418
475.012986,126,189.091603
426.380354,176,190.059662
416.594107,135,190.803527
442.298002,182,191.834604
423.121279,111,192.460322
465.408506,125,193.166518
427.187133,125,198.785971
412.308685,102,199.361468
440.997171,113,199.994972
424.481203,113,200.63192
456.411827,113,201.270123
427.751415,112,201.900082
464.195823,125,202.60344
439.562092,102,203.176717
423.698369,121,203.853789
416.800634,155,204.723395
459.801153,136,205.487086
420.320539,120,206.159483
465.86357,163,207.073799
485.082561,131,207.807545
377.205415,159,208.703491
443.644851,115,209.346764
487.276575,126,215.135906
485.233342,126,215.845585
434.359096,120,216.520515
442.418421,116,217.171705
370.940519,201,218.30384
442.000606,161,219.207654
439.845703,99,219.76487
441.553193,106,220.364277
439.64811,127,221.075961
436.853678,124,221.764822
450.312906,119,222.426576
463.245771,139,223.196401
452.205002,112,223.821695
450.133343,128,224.531877
431.64443,131,225.261274
409.84175,141,226.045096
498.301574,120,232.104783
435.081031,102,232.682296
428.590334,112,233.313701
477.142415,123,234.008233
408.145617,118,234.67469
446.239934,104,235.261681
405.736879,122,235.953595
412.14047,95,236.486123
436.374632,150,237.349601
420.108625,102,237.924778
477.218931,114,238.56982
483.794238,117,239.229498
433.858386,167,240.174669
464.083665,123,240.866664
422.014104,144,241.674647
462.449924,104,242.259887
439.51386,142,243.061103
467.705312,113,248.655826
458.237312,141,249.448965
483.448264,112,250.077803
460.952703,104,250.663484
420.324882,116,251.315125
478.735904,123,252.004785
454.655341,138,252.784674
465.529283,119,253.454408
470.350963,115,254.101249
471.170715,107,254.702714
423.828554,109,255.31523
415.786894,114,255.955916
456.607931,96,256.496193
442.549734,105,257.089855
461.16191,111,257.713982
468.250862,104,258.301509
464.203053,106,258.899194
430.021533,113,259.545747
443.536203,107,265.058661
387.885039,151,265.909198
446.154743,98,266.463056
458.524861,102,267.037355
448.947789,108,267.646931
428.241549,96,268.187688
442.941076,114,268.830943
466.442077,102,269.407281
436.991027,97,269.956423
446.775292,105,270.551575
451.533724,110,271.173114
479.341451,105,271.767054
460.412425,101,272.337741
428.830871,100,272.902341
480.138218,108,273.513158
452.148103,104,274.099197
428.524703,91,274.614362
405.015467,142,275.416791
457.587209,98,275.979397
430.949256,94,281.544923
447.721199,142,282.349447
458.060021,93,282.881853
428.817889,88,283.37787
439.631199,93,283.91021
422.835106,100,284.473892
473.504974,96,285.015762
470.182434,106,285.612692
456.516626,105,286.204293
433.9969,132,286.947739
476.405708,98,287.499531
452.613874,102,288.074198
427.393037,87,288.563391
472.660533,112,289.19295
411.555312,96,289.730253
480.780632,100,290.292226
470.350773,98,290.844633
490.111431,105,291.435009
413.938107,84,291.907861
437.837654,95,292.447853
445.501513,112,298.193904
475.219703,108,298.799048
424.904244,96,299.340221
465.985716,98,299.89266
465.551285,117,300.552019
459.000703,92,301.0714
410.171533,94,301.600729
428.90834,91,302.110606
503.322143,108,302.718456
466.749585,119,303.389133
442.301827,86,303.877285
463.676176,111,304.502836
439.528667,90,305.011185
436.696696,102,305.594674
454.993913,87,306.083676
427.268623,92,306.603344
457.196573,97,307.148971
477.861978,99,307.707295
462.243466,99,308.26677
454.381205,114,308.910982
497.442879,104,314.403672
473.463591,101,314.975599
466.894252,93,315.504452
451.058652,87,315.997797
446.160602,87,316.493168
478.749214,100,317.060035
439.487528,92,317.581083
454.518721,91,318.099114
445.866108,90,318.61238
480.34708,92,319.136009
471.554706,97,319.6877
455.942923,89,320.195369
465.446178,103,320.780718
452.443285,108,321.39662
446.415167,84,321.874196
495.380546,93,322.403515
476.003515,94,322.939808
419.720341,96,323.472929
462.998437,95,324.001841
412.298904,85,324.473823
433.332447,99,325.02484
453.567591,90,325.526929
477.138013,94,330.899162
423.604487,91,331.404564
460.196411,89,331.898706
456.641778,85,332.371021
458.903138,88,332.863512
463.967689,80,333.303255
473.847828,101,333.866791
477.396309,92,334.376966
441.967861,88,334.865009
490.241974,95,335.389065
440.378522,87,335.874678
439.151055,91,336.381117
423.604192,89,336.873693
