#{"t_start": 1774396837.3440497, "env_id": "None"}
r,l,t
-596.760874,900,5.147153
-1293.852498,3520,34.727816
140.376434,689,38.547676
208.715121,609,41.916533
196.229864,647,50.484494
312.560557,378,52.586308
338.441396,368,54.642916
331.660653,330,56.476335
186.172288,569,59.642212
288.84562,451,66.974089
354.360531,335,68.858461
375.992971,296,70.521912
335.857337,375,72.631519
292.249836,384,74.789406
369.049859,282,76.380404
409.896332,247,82.750484
414.437441,223,84.00815
325.097671,339,85.910649
396.324686,242,87.264772
247.345188,435,89.710862
383.894592,321,91.51298
361.551773,233,92.82536
406.928141,193,98.663812
391.681327,213,99.87796
385.249936,199,100.999133
393.947995,196,102.109933
355.972869,240,103.462862
406.028362,211,104.657683
404.85656,159,105.556814
403.52411,246,106.945591
411.829081,222,108.196673
417.259759,214,109.403154
372.043959,200,115.56669
448.748893,172,116.544622
368.846125,170,117.504719
420.764249,219,118.739081
454.862901,198,119.853468
418.99241,165,120.783899
431.145546,210,121.966268
462.326574,170,122.934677
393.282805,185,123.97846
431.771949,170,124.936952
423.092346,202,126.07748
437.451366,138,132.019126
424.244881,136,132.788718
433.172213,163,133.711605
383.021523,190,134.789418
449.779936,143,135.599481
427.535605,143,136.410873
430.392391,156,137.294066
395.306783,135,138.057468
393.117223,171,139.025347
373.471054,201,140.162174
425.121675,134,140.917262
440.295114,187,141.972522
359.237288,212,148.393918
441.796981,135,149.155787
444.307402,153,150.021486
447.511806,130,150.755262
429.536989,158,151.645918
394.818439,161,152.555102
403.342547,166,153.493653
427.840119,157,154.374484
444.104786,131,155.113748
421.644849,128,155.833958
392.509667,146,156.658971
437.580147,135,157.420201
424.70062,169,158.3791
363.856284,244,159.748168
446.331525,150,166.049763
415.047125,170,166.999394
459.616904,167,167.927297
480.82247,146,168.744848
435.042326,140,169.519133
430.750566,123,170.200167
401.127958,134,170.942189
439.431435,126,171.640275
455.644424,131,172.367348
385.048509,135,173.118197
426.427048,136,173.871814
435.765194,143,174.662664
417.821897,124,175.345821
433.39782,143,176.138078
398.309186,118,181.715099
457.360379,144,182.531338
425.752136,105,183.123533
447.422227,126,183.833182
462.175138,139,184.618086
460.9981,120,185.297026
470.23702,126,186.01249
466.443589,149,186.860582
472.34159,129,187.599638
432.951098,113,188.232016
442.202589,132,188.959709
434.406288,121,189.629328
462.92499,134,190.368758
434.391594,130,191.084753
446.044836,145,191.912746
439.851199,114,192.554507
478.740007,129,198.198324
436.461654,108,198.808868
441.385368,112,199.438622
413.596503,126,200.145583
448.240925,110,200.765882
429.478913,123,201.459639
448.696569,127,202.175473
442.18284,132,202.918093
445.851365,104,203.499576
445.423689,108,204.104244
444.831226,140,204.890954
403.871198,128,205.60932
411.727126,132,206.347894
422.559773,155,207.218622
460.440403,121,207.89561
473.559287,127,208.612347
419.624261,116,209.261957
451.401734,139,215.122822
450.05121,107,215.72543
439.372256,105,216.316658
460.239654,115,216.962915
442.00273,110,217.581799
407.587734,146,218.403311
442.711363,104,218.986448
429.836248,104,219.572722
386.77675,159,220.470158
476.809393,113,221.101762
478.915604,134,221.847796
456.764566,140,222.626424
454.889284,137,223.386481
423.066625,127,224.092994
438.092141,150,224.927358
440.445279,158,225.804182
397.272295,112,231.813505
441.596614,135,232.579906
471.028334,138,233.357533
459.778687,103,233.938263
452.611988,115,234.588165
454.113046,125,235.294128
413.66103,114,235.941215
442.552256,105,236.529822
455.169659,111,237.170061
414.793644,118,237.838282
487.834118,105,238.433196
429.328823,114,239.076662
428.220897,121,239.760312
425.891106,109,240.377019
462.60491,102,240.949562
444.284819,108,241.555611
439.775478,132,242.297972
485.318952,115,242.947157
421.210557,157,248.789405
410.521351,110,249.408151
467.834298,104,249.992102
441.816579,117,250.650623
471.370797,102,251.22307
479.470848,103,251.801113
449.297419,94,252.329761
482.37751,113,252.969788
430.660071,114,253.60993
421.061609,102,254.184158
462.758581,117,254.841495
424.146613,99,255.398095
477.43246,109,256.011262
443.317081,99,256.568106
434.098044,114,257.212016
431.873215,98,257.764428
447.061373,125,258.467902
446.011427,103,259.048896
471.989291,114,264.61081
442.691286,96,265.15307
463.179831,113,265.788593
487.005496,121,266.473386
497.916365,117,267.131891
465.752512,101,267.701803
456.132941,102,268.276255
471.994905,102,268.852957
437.41795,111,269.479255
442.218216,107,270.084127
441.750452,96,270.629118
446.370428,122,271.31954
441.07719,97,271.867088
441.33436,101,272.438413
489.494839,110,273.059583
465.703027,105,273.653277
461.728983,102,274.228047
441.452558,97,274.776959
420.85408,108,275.387085
504.909322,113,276.035129
439.516822,93,281.594781
482.159769,106,282.195344
449.053414,98,282.754842
420.76157,97,283.303126
436.302985,96,283.850764
445.60368,98,284.405505
417.683321,102,284.980504
467.402249,104,285.565805
428.39187,112,286.197219
492.711955,112,286.828814
407.365074,96,287.367811
428.324658,83,287.834556
452.174764,91,288.348217
460.015397,100,288.910925
432.239035,111,289.534453
416.985548,130,290.26278
453.236683,95,290.797726
461.935571,94,291.326419
453.210998,104,291.912227
416.824219,93,292.440483
494.701856,120,298.231538
466.056121,102,298.803357
413.885201,102,299.378105
413.162268,94,299.908389
414.459125,102,300.48331
460.960099,97,301.030439
502.92671,103,301.610473
459.194784,116,302.261262
453.113289,95,302.795377
479.082269,106,303.393371
415.236658,87,303.887241
477.276871,105,304.478574
437.513237,102,305.054501
472.916688,92,305.581928
467.018958,110,306.200637
452.403302,92,306.71968
446.808737,91,307.232389
463.207633,106,307.830474
452.70823,102,308.406572
502.649096,98,308.959652
474.597551,101,314.436065
438.113534,88,314.93401
497.641575,100,315.502925
485.656886,101,316.07591
459.385857,85,316.559607
463.435295,93,317.087211
444.277958,90,317.59693
473.245967,101,318.172131
482.395634,94,318.707968
453.601863,102,319.288384
430.350655,87,319.78248
442.643177,93,320.312709
428.345615,87,320.807877
495.624859,97,321.360972
420.766438,84,321.838849
450.346486,107,322.447414
435.303214,84,322.927382
414.835637,92,323.438983
435.015867,83,323.900052
510.435628,108,324.499895
466.120144,103,325.073744
458.692898,96,325.609445
465.20588,100,331.013637
501.085959,104,331.592312
441.322896,84,332.060143
427.616917,84,332.524352
444.656657,93,333.044432
493.362057,93,333.558911
460.805828,97,334.097158
494.155243,91,334.603296
416.326419,130,335.320242
460.729053,147,336.13922
469.690648,87,336.622508
484.647228,93,337.138034
434.685968,100,337.695793
433.397565,88,338.180036
455.162559,93,338.691946
429.459632,94,339.21108
447.796384,82,339.662382
442.21203,87,340.142282
457.778614,97,340.679478
431.284839,87,341.15942
440.24047,85,341.629414
458.12583,107,346.926514
437.657527,86,347.414249
467.51754,97,347.961038
463.408155,95,348.49473
445.517814,97,349.041584
410.699597,92,349.559995
472.681671,87,350.048965
440.267286,103,350.632292
485.797025,88,351.129599
449.923743,82,351.597771
436.917717,82,352.065591
420.435081,76,352.494234
482.44457,93,353.022386
441.627029,93,353.54932
446.856994,82,354.010645
424.169452,100,354.573716
481.647385,91,355.085621
455.518673,93,355.610976
500.792586,90,356.11875
467.939373,90,356.62508
479.131662,87,357.114891
442.554978,83,357.584074
455.319499,86,358.072715
427.070247,80,363.514179
452.083341,77,363.954715
477.347951,92,364.476784
497.258705,91,364.991505
