#{"t_start": 1774401330.4188197, "env_id": "None"}
r,l,t
-164.463368,50,1.15544
-201.719447,161,2.049729
-184.888842,115,2.680863
-182.739762,59,3.005371
-194.536447,71,3.398863
-175.205277,44,3.639148
-205.415338,83,4.093053
-186.570623,77,4.515489
-206.702569,101,5.075053
-232.992323,132,5.810074
-173.166887,42,6.041286
-182.074278,65,6.399358
-162.500165,90,6.898676
-162.006324,100,7.452215
-184.120217,87,7.935708
-192.616882,79,8.371335
-187.73391,81,8.817069
-198.68519,72,9.210177
-173.949224,62,9.549085
-189.468359,83,10.003316
-206.805781,102,10.565344
-171.849562,67,10.931441
-164.962381,53,11.221361
-186.936595,67,11.587949
-197.788616,58,11.910937
-286.89356,256,18.379417
-128.63652,134,19.127114
-163.915053,260,20.583007
-126.588031,161,21.49952
-349.076634,251,22.904658
-263.409486,125,23.603685
-217.424626,122,24.28504
-201.852842,177,25.277434
-223.04211,133,26.019405
-165.171627,272,27.534415
-214.720736,155,28.401268
-268.418846,252,35.154267
-296.003087,530,38.071365
-628.779051,1182,44.622096
-19.231961,178,50.801225
-235.741525,392,52.990205
27.741014,168,53.928664
85.457152,112,54.555067
10.462519,147,55.373489
-240.80501,394,57.576565
-122.074187,344,59.492092
-79.529594,216,60.696732
52.317303,154,61.558136
-143.432767,390,68.343891
-66.323996,261,69.805607
415.955524,192,70.87937
-79.356442,194,71.95808
75.364373,877,76.863636
254.274378,511,84.803619
342.529999,303,86.458497
-19.274716,403,88.684658
7.690446,508,91.524258
64.074486,117,92.174156
314.288475,409,94.448038
15.827686,488,102.327328
371.600009,200,103.44061
379.240961,193,104.51287
116.380582,98,105.057712
3.774812,579,108.285649
318.21655,282,109.859531
37.045389,173,110.819482
415.919707,134,116.969567
248.001974,501,119.779848
435.744914,195,120.874351
438.61006,121,121.556699
35.135385,486,124.289488
430.943101,195,125.383205
387.632973,154,126.247677
409.300165,152,127.099763
396.14046,135,127.86047
451.319762,154,133.518154
443.076207,122,134.203452
103.701432,48,134.473144
16.646014,561,137.622003
377.477369,146,138.442302
445.541092,148,139.277332
458.401858,101,139.84315
468.647748,115,140.486396
101.290579,391,142.691941
192.047328,645,151.380019
469.003552,98,151.924063
420.157041,139,152.695842
457.967997,117,153.345616
405.509821,174,154.318439
392.923609,172,155.280121
468.046718,124,155.969884
347.934633,303,157.65431
414.581459,175,158.633006
167.194958,77,159.060309
244.528164,518,167.411611
438.676384,106,168.00527
-298.648192,1591,176.911159
448.391094,147,182.818857
406.155036,171,183.78012
107.720686,134,184.539363
448.406625,92,185.058382
490.314497,88,185.557629
476.053651,95,186.091252
118.592484,75,186.514918
447.989814,90,187.022056
454.179026,105,187.614195
63.975356,80,188.062757
121.317837,56,188.379481
83.850576,68,188.762707
453.211322,95,189.29869
102.538883,84,189.772163
392.923509,153,190.633113
449.309962,130,191.366078
420.153758,115,192.012196
440.255254,122,192.698611
460.364022,96,193.237787
-1433.096112,3864,224.448373
86.69006,91,224.946362
449.367757,132,225.675343
99.841255,67,226.043836
422.827636,98,226.58547
159.83178,69,231.801543
441.924182,178,232.798961
419.157558,84,233.270752
420.917159,73,233.679492
386.896326,160,234.576441
70.320518,56,234.891239
448.410373,81,235.345917
457.042643,71,235.743434
458.080468,121,236.419904
430.044733,97,236.961069
423.407406,138,237.739096
116.564771,66,238.110671
433.773397,83,238.576982
114.590534,50,238.855791
379.060991,256,240.290346
487.676174,89,240.786288
492.261155,90,241.293516
430.900697,100,241.853343
484.480847,112,242.479369
490.201107,105,243.067668
470.506578,98,248.273048
96.225912,82,248.725304
455.193314,120,249.384009
433.15295,106,249.970724
175.992234,51,250.257079
466.388095,70,250.640501
468.858786,132,251.360084
82.791105,45,251.606395
230.765934,61,251.940366
479.927382,67,252.307442
455.43801,74,252.710485
338.911551,359,254.681069
476.418748,146,255.477089
503.598428,92,255.976689
447.000081,77,256.397228
365.933211,247,257.741864
72.880495,84,258.200271
464.149085,81,258.645917
488.366999,86,264.391211
488.656052,98,264.936347
444.23693,79,265.379246
488.787959,73,265.785249
401.80135,111,266.406132
415.707133,142,267.197918
404.280307,107,267.792006
442.223312,65,268.15324
438.23551,79,268.591688
474.702805,100,269.14818
472.945408,94,269.672474
453.872341,60,270.006692
511.35217,107,270.603729
75.357506,54,270.906064
467.047711,83,271.368111
135.075088,85,271.840879
470.659893,80,272.287773
463.461278,98,272.834451
424.932385,107,273.432106
476.555021,91,273.929138
78.325586,72,274.327139
516.489691,79,274.765726
484.912521,82,275.215969
63.409709,58,275.536907
456.70143,71,280.703845
387.072555,197,281.80443
427.115678,101,282.365574
461.998903,62,282.710404
449.211722,88,283.198685
416.38561,126,283.898499
474.287094,94,284.42112
462.043385,81,284.87089
469.080108,63,285.228478
441.158172,57,285.548155
450.060492,91,286.055777
410.741485,88,286.545371
474.656073,104,287.123259
460.458987,101,287.689001
343.456619,352,289.645947
443.561485,85,290.117661
181.117021,82,290.576596
361.386419,221,296.947393
338.226961,269,298.46523
383.247233,264,299.943086
438.610087,77,300.374387
431.711564,61,300.716113
432.918596,125,301.417114
448.370529,90,301.921793
388.355691,261,303.382832
454.772942,54,303.683738
141.869944,52,303.979875
453.940495,72,304.383836
450.885935,91,304.890661
420.850147,84,305.362309
476.39551,66,305.733875
81.220509,52,306.024611
470.41484,69,306.409185
468.800174,68,306.790175
424.890648,115,307.430001
358.741731,261,314.026428
456.886708,57,314.343275
466.687086,57,314.662533
459.239345,63,315.01789
502.170887,64,315.376437
490.525423,81,315.827531
353.193562,244,317.183426
507.225127,86,317.664124
452.069679,65,318.028547
513.04055,70,318.421575
460.972893,55,318.738686
442.288128,121,319.420867
431.171406,75,319.842156
442.867325,133,320.590627
115.056118,41,320.821688
62.121176,52,321.113239
450.652642,56,321.428577
396.998441,201,322.553492
426.716314,72,322.960787
514.72864,72,323.364001
124.422369,68,323.746023
444.582309,60,324.082407
464.801635,67,324.458648
472.270566,67,324.835135
379.150785,147,330.750503
481.793226,83,331.217752
484.773615,61,331.56198
466.307127,96,332.101926
434.023662,146,332.927178
472.185585,53,333.228195
431.460834,165,334.159776
501.055071,75,334.580812
423.307466,99,335.14077
465.890431,77,335.575917
493.064766,68,335.959201
484.97901,85,336.437822
437.950917,65,336.805892
488.120583,65,337.173145
450.822453,110,337.790784
470.754318,65,338.157305
451.405743,76,338.583046
471.296002,50,338.863835
393.33025,241,340.221348
458.692947,136,340.986148
476.922084,86,341.469703
473.081297,59,347.088617
480.974851,66,347.455146
466.332005,76,347.879097
467.090038,68,348.261096
466.205486,128,348.971874
471.598678,68,349.351039
454.599266,75,349.76863
127.384631,50,350.047048
485.8297,90,350.550007
444.396192,60,350.883743
481.622257,50,351.166084
480.371439,74,351.580263
440.783876,64,351.936567
453.109569,56,352.248895
478.619383,94,352.773797
438.438698,59,353.102564
513.450967,82,353.561169
453.831515,62,353.907962
492.462998,63,354.257943
105.11333,40,354.480367
71.727506,43,354.718918
473.182343,104,355.298405
489.554385,69,355.681293
485.008345,66,356.048033
485.382272,58,356.369281
430.026005,101,356.919052
447.955016,97,357.451346
480.904849,61,357.785991
472.050334,59,358.116355
462.747182,54,363.197626
436.657323,112,363.812289
483.175624,56,364.120461
495.782904,69,364.507128
450.791332,55,364.822272
89.835141,50,365.100004
468.274266,104,365.674966
79.02966,53,365.966403
473.976932,54,366.265533
405.757448,125,366.960706
403.004608,142,367.754806
453.87997,54,368.053878
494.331464,63,368.398126
487.341067,76,368.812654
433.918452,72,369.212311
457.642449,94,369.729936
485.457364,87,370.212963
73.255929,75,370.627473
453.168866,89,371.119292
427.096863,191,372.175772
108.786285,46,372.430467
475.150007,64,372.784566
489.653019,55,373.090589
132.145384,49,373.357877
490.207314,52,373.646187
434.250407,136,374.397938
481.682264,50,379.747438
87.893326,71,380.143174
473.557408,54,380.444529
461.148451,49,380.717976
438.631016,44,380.965862
74.518154,37,381.171784
470.340107,53,381.472169
389.507732,153,382.32367
451.007958,63,382.672493
109.772336,63,383.023184
466.583245,116,383.664481
487.208136,64,384.024347
427.64458,150,384.872037
400.501025,206,386.019779
464.372856,63,386.371812
437.232929,57,386.685788
392.473029,240,388.030241
507.536782,71,388.428121
487.426212,54,388.731928
462.398531,80,389.177135
487.064375,55,389.484517
79.304695,46,389.742202
477.64908,59,390.071045
442.320892,88,390.560209
459.108667,45,390.810256
476.007395,53,395.871071
472.819797,53,396.167283
480.282352,53,396.464141
97.610433,45,396.717491
418.920732,81,397.169199
450.04637,68,397.552836
489.089663,58,397.878887
475.765087,71,398.278833
64.501626,57,398.597048
476.262248,49,398.872188
449.450862,48,399.142223
133.040507,38,399.356229
468.695384,107,399.954892
497.972409,76,400.379722
489.115104,54,400.683079
440.379075,61,401.026172
473.386212,50,401.307178
127.4218,64,401.665484
64.9123,73,402.075255
501.835697,53,402.371195
493.219267,53,402.668628
460.37609,87,403.157807
431.582683,55,403.465965
488.335649,78,403.903075
450.14595,59,404.232833
447.750276,52,404.526005
429.857098,87,405.013023
459.28284,44,405.260234
463.262579,65,405.627118
459.882571,70,406.019239
417.12008,117,406.674039
426.552379,72,407.077275
455.968282,77,412.846111
446.919271,89,413.345409
477.910676,83,413.811874
110.826096,39,414.03021
482.874777,46,414.288879
442.165041,49,414.563687
456.45981,54,414.867669
482.83492,48,415.136393
490.173204,73,415.548023
506.555417,55,415.857566
447.061621,78,416.295601
111.318839,49,416.570222
480.531195,52,416.865424
479.741085,69,417.253978
455.156171,57,417.575695
460.223467,48,417.843971
460.617792,45,418.100488
472.273374,52,418.39353
463.7544,60,418.730939
473.097868,83,419.195047
465.02497,91,419.708689
455.658706,79,420.151575
365.726045,212,421.342793
391.947481,166,422.274757
492.285814,52,422.566319
466.052121,47,422.831755
514.692522,57,423.153783
63.891637,32,423.3335
483.971301,55,423.643414
431.338715,75,424.06561
