#{"t_start": 1774401330.420636, "env_id": "None"}
r,l,t
-182.847566,84,1.350133
-177.795268,54,1.647907
-190.432762,77,2.07371
-282.985059,120,2.731818
-251.081663,97,3.269456
-190.144799,96,3.793557
-194.831052,66,4.155107
-180.149744,59,4.478772
-201.615445,89,4.970985
-205.664365,110,5.584929
-240.139115,154,6.433856
-209.493973,121,7.105532
-191.069428,69,7.487468
-195.760204,85,7.958865
-185.920256,53,8.250825
-198.78133,107,8.841033
-222.699328,133,9.568234
-213.945132,114,10.191684
-254.857505,103,10.757853
-193.488924,87,11.234328
-190.436009,72,11.628394
-206.931142,55,11.934597
-243.476061,134,17.720165
-204.774091,118,18.381407
-265.737783,184,19.409222
-275.987268,200,20.529297
-202.656887,153,21.400831
-225.872418,149,22.235519
-226.235139,168,23.174065
-146.650799,218,24.394584
-243.184995,185,25.429941
-233.273156,192,26.500598
-187.318265,71,26.898581
-217.3975,142,27.68553
-216.915462,291,34.669545
-194.132218,281,36.214206
-534.011736,740,40.299539
-215.337917,215,41.490827
-185.280658,123,42.170477
-389.909809,605,50.717376
-136.392591,245,52.089955
24.930083,103,52.663897
-129.192258,370,54.730254
-84.339423,284,56.31768
-2.779127,147,57.137361
18.903374,146,57.953534
-11.564276,95,58.482009
-143.548388,175,59.455125
-124.758062,216,60.659787
-130.346712,196,61.75744
412.309245,224,67.613071
185.867688,575,70.831281
6.129061,520,73.73204
147.187934,225,74.991273
-196.588315,516,77.872345
106.048858,95,83.510988
394.356431,197,84.596627
458.330763,166,85.500264
398.177208,215,86.679582
119.533695,176,87.649428
133.641049,108,88.247749
-248.698408,959,93.593878
59.553366,174,99.728791
403.764978,192,100.797437
408.2888,159,101.679812
40.483424,73,102.08564
471.434627,174,103.052866
428.782677,122,103.730103
427.995394,236,105.042893
453.80126,152,105.887388
15.399037,438,108.331664
404.075089,150,109.16702
378.378839,206,110.316449
-82.71677,1213,122.525868
404.21984,138,123.29983
-100.376255,783,127.692434
424.087154,168,133.430801
130.649096,343,135.360259
419.600614,112,135.9877
406.032172,120,136.662322
77.801211,65,137.026961
390.244003,162,137.930712
416.798262,134,138.685863
437.634056,126,139.39773
135.659214,273,140.924207
143.479737,311,142.682381
439.683753,165,143.609337
357.641014,210,149.862406
356.77799,234,151.170022
417.88674,179,152.164279
455.895309,140,152.941908
44.488326,102,153.509324
463.755125,103,154.08754
401.899253,215,155.288205
375.756481,154,156.144694
471.38233,92,156.657229
480.53531,97,157.195692
412.847286,181,158.206848
-1911.592514,4833,200.507932
448.014265,137,201.263206
342.3467,269,202.73847
481.142428,141,203.509016
444.637234,88,203.99941
417.813108,169,204.924281
297.120502,381,207.006344
445.457939,108,207.599841
404.15628,124,208.283172
353.746456,351,210.207167
470.794903,93,216.047199
442.142046,116,216.692942
495.773507,134,217.437674
426.653728,86,217.90497
420.368557,84,218.36221
413.246642,84,218.818566
471.966455,95,219.337795
483.347205,95,219.861267
460.986826,102,220.41862
447.738439,135,221.148185
481.407569,94,221.661556
445.633885,88,222.144823
463.927501,110,222.744936
468.584155,125,223.428508
443.230608,120,224.084668
477.289869,92,224.586592
492.079564,125,225.274764
437.633024,140,226.045752
365.741914,229,232.148895
476.160093,81,232.604704
450.825395,83,233.071286
474.859002,90,233.574411
451.045522,80,234.022698
432.898947,86,234.505939
445.731237,120,235.179741
484.92366,131,235.911858
479.564104,104,236.493932
460.20949,96,237.030215
452.91051,93,237.553858
448.377282,132,238.299126
441.407689,77,238.729844
452.044726,79,239.171497
457.90892,96,239.709385
451.783383,82,240.169026
448.344746,99,240.720194
449.365635,132,241.46314
489.035257,105,242.05157
454.167242,89,242.548261
403.963557,200,248.323956
481.547555,82,248.777454
180.294185,693,252.582344
460.772145,72,252.972659
491.695774,82,253.420628
356.648051,200,254.524108
476.213056,93,255.031221
455.205389,112,255.641433
446.981632,63,255.983986
447.991043,117,256.621573
440.348323,68,256.993738
496.15518,85,257.455869
424.294969,78,257.87936
371.331823,192,258.929748
136.435837,48,264.470619
472.816927,84,264.938286
97.763856,55,265.246784
491.784836,84,265.715275
447.681061,129,266.435991
449.937811,71,266.831596
463.695794,85,267.305528
498.209025,75,267.721666
492.374524,75,268.138624
453.286132,82,268.593715
463.179984,75,269.01106
460.737412,97,269.552254
465.713947,69,269.935953
129.519018,76,270.36008
470.893226,94,270.885623
459.317938,79,271.325524
95.371947,51,271.608761
444.544999,66,271.976999
460.670602,59,272.306676
378.185453,226,273.564918
504.775382,88,274.046293
425.283411,69,274.429737
371.037235,204,275.556038
450.38425,123,281.01123
482.572779,72,281.410428
104.986814,48,281.680365
518.863366,82,282.138871
100.986881,53,282.434054
476.80112,86,282.91204
477.858284,71,283.306124
486.590141,95,283.834021
479.856653,120,284.501201
471.355626,67,284.872912
495.909716,96,285.415083
466.208832,72,285.817851
511.420654,86,286.296232
452.399911,83,286.758135
90.164507,47,287.019207
427.6225,86,287.501729
60.042265,50,287.779055
473.430829,71,288.173772
465.608423,74,288.585688
489.870404,78,289.019236
516.257826,96,289.552948
461.449389,92,290.064153
445.193729,96,290.601256
102.181119,51,290.886015
132.744134,51,291.1716
453.688746,71,291.569346
466.621584,64,297.067631
473.134568,81,297.522094
73.237517,46,297.77988
442.256383,53,298.076933
422.710878,91,298.589878
470.65215,67,298.965261
425.648813,79,299.407418
421.034104,94,299.933913
431.499941,53,300.230581
476.078114,63,300.584338
412.322492,84,301.056528
436.202285,72,301.458176
466.484277,80,301.90697
429.712449,120,302.579388
486.421073,64,302.937047
460.782524,117,303.590952
485.259945,70,303.987967
408.876064,216,305.195892
492.599323,79,305.641161
434.954911,112,306.265533
120.583243,63,306.619193
440.543821,75,307.036996
440.303153,111,307.655973
412.544129,82,308.116301
481.762588,61,313.593845
426.055164,165,314.512507
61.076599,43,314.756817
469.378494,61,315.099172
367.99103,198,316.202111
429.533919,50,316.480232
467.884158,56,316.791421
467.446744,55,317.096219
492.834779,74,317.509306
478.188204,73,317.918374
435.503736,63,318.271174
431.626163,55,318.588104
447.033824,92,319.107804
383.982917,140,319.89536
362.687578,296,321.55877
473.875448,59,321.887772
390.108147,257,323.332598
444.22683,59,323.663509
422.701663,217,324.881967
448.491326,96,330.510587
443.566447,55,330.819629
471.17034,75,331.243497
358.67987,282,332.833242
116.368291,50,333.116797
473.276942,64,333.475744
71.945622,58,333.803011
483.659769,69,334.196116
448.725801,57,334.515231
480.2476,57,334.837066
410.956732,157,335.725308
397.877206,226,336.999758
485.354796,61,337.343094
507.314051,73,337.75353
472.884341,53,338.052366
505.099515,69,338.438635
440.791506,71,338.837754
457.322545,106,339.433116
454.963171,64,339.79483
460.486548,52,340.088423
465.926629,82,340.54983
363.285495,195,341.656922
