#{"t_start": 1774412648.293291, "env_id": "None"}
r,l,t
-203.608409,121,2.139264
-179.891159,91,3.138304
-204.952289,82,4.051911
-191.828747,63,4.726238
-184.825728,80,5.604563
-182.153874,63,6.292065
-181.200984,98,7.369676
-160.221864,28,7.701167
-218.773905,120,8.994632
-194.976257,117,10.307334
-192.911677,127,11.713027
-185.098919,68,12.484117
-176.544985,46,12.975467
-162.791982,33,13.353365
-177.544397,80,14.241713
-191.352689,86,15.191973
-174.085652,72,15.993701
-174.45976,62,16.688616
-192.924855,85,17.637969
-172.504921,42,18.078041
-186.841449,68,18.842216
-202.488905,63,19.547849
-191.099246,73,20.361434
-180.916545,70,21.129559
-180.35057,71,21.911689
-190.835301,79,22.770169
-181.872131,86,48.833564
-183.877838,62,49.511884
-232.347978,151,51.181653
-247.067374,210,53.54768
-239.151626,239,55.846856
-152.610343,69,56.653025
-239.541684,292,59.929696
-244.431186,142,61.508393
-200.968797,98,62.579981
-320.039563,269,65.586661
-198.818953,111,66.847783
-186.557887,92,67.847362
-191.823983,116,69.117826
-234.412631,154,70.785857
-501.078529,595,101.971269
-120.818115,162,103.741214
-282.651437,345,107.550918
-370.465175,441,112.011417
-184.110512,314,115.493124
-126.935666,266,142.676731
12.882259,160,144.443495
74.389431,147,146.093529
-93.471699,203,148.354131
-32.05921,148,149.989792
-121.501992,623,157.018863
163.159741,167,158.876694
67.179723,175,160.835453
-207.994073,262,163.631818
-27.335191,219,191.041124
-23.615715,1051,202.795574
53.497086,469,208.219471
75.093895,401,212.73841
-2.983674,236,239.445457
10.225292,234,242.109275
354.94141,199,244.041815
377.698298,162,245.718543
176.174211,218,248.199997
419.019131,181,250.251029
106.264151,87,251.216699
51.899477,487,256.538732
98.525514,110,257.736097
-157.941096,905,291.449387
12.228355,544,297.39353
141.041148,99,298.412454
217.754874,605,304.839553
73.687399,133,330.492336
166.410682,78,331.370426
384.182858,257,334.238421
348.669059,215,336.646395
401.849472,282,339.805933
456.033233,162,341.59801
421.839943,199,343.787581
464.849624,146,345.403853
449.711531,130,346.877847
204.850979,95,347.985208
94.434875,120,349.33499
169.089982,103,350.456628
50.793168,97,351.364415
83.733915,136,377.239552
468.946801,110,378.46823
387.602438,163,380.236397
389.867019,179,381.891239
383.210725,194,384.115756
58.270714,88,385.1046
402.709665,164,386.886105
464.41486,121,388.238752
-174.730933,1395,427.623081
129.61457,96,428.716968
456.894948,108,429.919797
396.753638,114,431.189771
453.838,134,432.689308
480.128088,136,434.167213
372.255465,229,436.527606
440.342231,110,437.508268
99.908287,94,438.509102
357.377974,314,441.894117
442.257346,103,443.007741
439.678641,91,444.026087
443.659144,142,469.354986
127.216804,360,473.296497
413.269043,121,474.625392
113.840265,127,476.001973
443.15193,122,477.350067
499.380526,109,478.532244
439.015177,118,479.808559
95.022657,116,481.08497
405.76224,138,482.651843
455.48926,112,483.924125
309.511695,363,487.961861
416.875462,162,489.779262
180.437792,78,490.75325
396.393282,124,516.111689
447.329893,166,517.91436
427.374152,151,519.616615
470.955546,89,520.547773
118.545089,56,521.044698
431.701916,94,521.884262
370.826695,158,523.617824
474.301985,100,524.689739
-1026.614456,3063,582.921757
98.909179,102,584.022747
431.855049,140,611.965369
434.636924,120,613.417651
163.809516,78,614.370791
83.648368,76,615.254072
161.458012,71,616.102104
483.823578,85,617.08377
475.281289,103,618.292789
440.078653,92,619.389849
433.87999,93,620.512051
462.753266,120,621.934664
430.259278,81,622.889435
465.552403,70,623.722344
471.214117,93,624.829273
352.160314,254,627.840021
105.573702,62,628.581611
443.683176,164,630.506619
443.630823,77,631.414104
475.420766,95,632.576817
439.681676,85,633.582447
451.239617,77,634.516814
455.56154,127,665.66057
419.390469,91,666.720629
114.618289,64,667.495937
447.775425,114,668.870259
464.481321,68,669.662569
472.334915,98,670.837117
460.404149,72,671.679206
352.720406,227,674.385373
407.43146,108,675.691671
416.261649,165,677.629608
454.358147,68,678.337687
437.75614,63,678.974382
119.837566,61,679.537103
498.703091,97,680.718392
423.592807,91,681.80039
92.052282,47,682.366498
421.842568,115,683.742761
450.968852,136,685.335649
418.138109,105,686.641422
475.029214,99,687.844198
100.48174,63,688.573955
418.586575,115,719.732955
462.561766,73,720.625008
369.616398,248,723.573609
457.658124,122,725.056637
157.702564,53,725.650516
478.910644,81,726.547085
369.675909,203,728.903016
478.914559,92,730.030989
404.269834,180,732.030762
464.320266,79,732.8974
425.913468,67,733.635733
445.116803,114,734.936012
456.306981,117,736.228334
435.513333,87,737.202991
426.777514,71,738.008343
82.357552,67,738.763034
477.949489,96,739.818183
499.456903,91,740.819721
426.629802,79,741.58591
502.314134,92,766.783105
495.597295,77,767.693191
443.78311,88,768.723176
438.211141,69,769.460192
125.97594,53,770.032781
444.836747,78,770.729832
460.392514,95,771.538423
441.167932,61,772.210761
494.262468,75,773.040231
496.907367,91,774.059399
422.202493,210,776.400765
489.799389,90,777.37979
485.013231,81,778.254817
482.360538,98,779.301159
456.270231,120,780.626168
371.402394,272,783.633003
445.828372,107,784.823339
460.149894,94,785.86113
432.886648,103,786.990376
454.142571,86,787.914597
452.744595,92,812.504826
485.603016,84,813.411981
396.142077,231,815.947441
460.852115,106,817.117798
431.820312,133,818.563493
76.920589,92,819.560969
474.067402,69,820.318938
99.055699,50,820.845269
429.589759,64,821.532659
465.724504,108,822.705858
426.421299,61,823.364694
452.651487,68,824.094492
446.393275,68,824.827738
404.350707,242,827.395674
468.879993,81,828.09288
492.954557,109,829.222132
467.658304,77,830.06981
437.745055,112,831.325545
86.546555,49,831.884113
408.28291,210,834.197832
155.082114,52,858.789822
79.026163,64,859.500183
469.095684,69,860.270816
412.670673,95,861.282181
445.665434,115,862.545779
449.487942,57,863.174477
513.956066,73,864.008195
133.311485,56,864.607508
486.887943,76,865.442515
482.946189,81,866.346624
484.737657,72,867.153888
505.103374,84,868.106481
410.571808,194,870.244552
470.745082,96,871.317359
467.270185,128,872.844512
438.373259,60,873.597893
429.968897,66,874.397312
417.066461,111,875.636894
346.796891,336,879.310114
146.459253,52,879.875049
495.040313,89,880.876865
493.772873,73,905.918176
435.413127,74,906.732529
471.734494,65,907.456022
477.252095,89,908.429545
115.043282,54,909.140584
444.78907,57,909.844618
406.79259,128,911.400332
482.887874,76,912.078804
487.869487,89,912.836535
468.613267,97,913.915372
473.818612,79,914.769723
504.248068,90,915.772861
502.979554,73,916.589048
434.569555,61,917.264542
471.287094,110,918.486015
448.242811,93,919.504347
425.362168,171,921.394178
475.345802,111,922.605137
470.911765,76,923.444492
460.178075,54,924.048589
498.346669,64,924.773991
424.137035,78,925.616919
466.519706,106,926.814369
483.487074,71,927.588715
499.201906,75,956.905319
491.476645,72,957.758456
429.919106,91,958.847922
433.038961,198,961.170409
511.361827,70,962.00497
433.144069,58,962.672228
426.454056,65,963.449157
517.770444,62,964.190112
59.581368,50,964.794433
440.593682,87,965.792873
401.066764,169,967.796473
415.543782,93,968.909237
462.955607,86,969.945849
115.828244,56,970.604958
419.95749,202,972.995175
488.219245,64,973.746188
417.919671,107,975.028216
441.614885,73,975.901517
450.954096,87,976.905061
501.277271,79,977.796593
418.347897,99,978.784577
470.520213,75,979.613841
482.305716,73,1006.403455
491.780297,90,1007.378379
475.96673,66,1008.109164
515.852265,72,1008.886398
440.187055,62,1009.461321
483.890335,82,1010.182464
493.951368,61,1010.757603
114.979778,69,1011.505939
445.245771,147,1013.116221
483.199461,69,1013.890491
65.858422,55,1014.462964
393.353769,210,1016.782706
485.701376,97,1017.853279
459.548647,56,1018.501724
443.665091,92,1019.54925
444.795613,91,1020.525808
358.978924,202,1022.783088
445.773853,68,1023.543091
521.645639,75,1024.342732
472.482017,69,1025.122929
474.52601,63,1025.854514
473.377886,72,1026.713123
429.774638,162,1028.682841
407.082278,142,1054.432961
461.274688,56,1055.061851
476.490051,67,1055.816945
460.738646,101,1056.944661
458.909701,107,1058.100745
511.862629,89,1059.131758
473.120963,50,1059.66749
475.938779,50,1060.219678
512.647508,73,1061.030951
472.332665,75,1061.855077
478.62066,55,1062.476367
364.441196,194,1064.543509
473.878128,58,1065.037205
472.396279,61,1065.733558
178.9006,62,1066.414195
486.03002,69,1067.171396
90.073986,72,1067.970943
487.696302,99,1069.089447
402.308112,153,1070.764094
457.088644,73,1071.578459
423.897638,122,1072.910117
443.255863,109,1074.13113
377.398736,293,1101.678463
454.200807,57,1102.307032
472.878936,64,1103.017469
493.297938,68,1103.77008
495.001485,76,1104.622366
454.239282,82,1105.511915
460.216166,52,1106.101164
443.036142,107,1107.309926
433.571547,62,1108.007367
467.267145,57,1108.635318
110.334369,49,1109.195865
409.475435,109,1110.402343
506.058149,63,1111.080412
444.426104,109,1112.280371
450.800597,64,1113.001254
450.948825,153,1114.675043
445.650952,55,1115.251208
458.324914,65,1115.959287
480.411166,51,1116.546887
471.282569,52,1117.095139
427.261808,71,1117.870417
479.859939,91,1118.872675
482.62051,64,1119.569259
460.091472,63,1120.197407
510.110673,93,1121.045808
475.056325,101,1121.997955
488.98874,72,1146.829328
506.559781,61,1147.505619
111.072349,39,1147.943692
437.615707,49,1148.461141
429.957141,80,1149.316772
422.84543,93,1150.17101
474.0128,51,1150.57966
442.178332,48,1151.055498
442.08645,72,1151.860327
470.740581,50,1152.3964
375.679242,226,1154.888401
437.650368,51,1155.470746
511.781922,93,1156.505579
96.498708,55,1157.109648
467.061323,52,1157.688438
463.20724,55,1158.300868
374.887463,303,1161.619026
472.983589,73,1162.436703
451.379072,47,1162.979216
459.69712,97,1164.051415
429.050624,61,1164.719338
459.413073,77,1165.568962
466.417348,60,1166.240938
505.261164,66,1166.988553
173.047174,134,1193.963214
474.869014,48,1194.517817
478.931085,51,1195.146845
497.080157,135,1196.718569
433.514451,66,1197.517698
393.086942,200,1199.89764
436.796988,150,1201.658229
483.966562,51,1202.262213
422.175496,75,1203.17953
470.246632,54,1203.805774
110.938092,40,1204.267899
461.988596,60,1204.972384
462.600874,86,1206.003447
437.105599,72,1206.878054
466.931651,46,1207.436432
450.902277,46,1207.994879
516.18827,67,1208.793406
474.490374,61,1209.481184
72.806729,39,1209.956489
84.660012,66,1210.740639
458.989319,90,1211.717707
506.376463,67,1212.40311
450.964035,46,1212.85828
460.873254,81,1213.88781
469.661606,66,1214.639788
474.921519,57,1215.324468
466.225337,61,1216.055622
481.165125,60,1216.779574
502.997509,69,1217.588893
443.3034,58,1248.394985
462.310223,74,1249.158151
509.504722,54,1249.68002
52.073057,51,1250.226448
93.505727,50,1250.766354
481.656637,59,1251.47194
441.101705,99,1252.5601
88.481215,45,1253.048993
517.415141,75,1253.891389
427.413316,73,1254.739935
460.256069,82,1255.755665
483.754383,61,1256.523938
464.024212,60,1257.29707
441.346527,148,1258.902755
418.713293,89,1259.894555
487.218446,60,1260.582326
494.480417,62,1261.248464
425.244971,92,1262.266751
437.405795,82,1263.158944
467.591533,64,1263.891564
435.183339,74,1264.715606
482.237098,54,1265.320343
461.880666,51,1265.895868
70.391885,57,1266.52834
490.350479,60,1267.168889
481.470024,51,1267.731521
468.8887,67,1268.457894
472.559094,67,1269.219028
496.419046,63,1269.899719
454.580172,62,1270.585296
436.164375,90,1295.613123
457.319567,139,1297.172727
62.062459,64,1297.865994
458.124203,78,1298.714233
504.769612,58,1299.354619
415.835766,146,1300.9942
466.064546,51,1301.56394
498.75124,56,1302.17811
470.980806,46,1302.661582
426.504161,59,1303.307686
505.989943,74,1304.027249
448.564751,138,1305.234025
516.987731,55,1305.84353
509.737031,71,1306.600579
171.398144,43,1307.072104
472.729189,117,1308.361296
492.560965,66,1309.072832
88.448566,41,1309.527658
64.258429,38,1309.945621
490.7599,47,1310.453423
490.197599,57,1311.092952
432.661232,46,1311.593628
443.680943,84,1312.518495
491.153208,52,1313.103996
488.030217,59,1313.755569
489.859684,67,1314.467503
128.302097,37,1314.873938
476.719991,53,1315.476058
460.387241,56,1316.05482
95.577525,38,1316.495769
436.809686,80,1343.452219
467.325471,62,1344.168463
485.753525,48,1344.729139
472.885121,67,1345.515254
474.972103,51,1346.10143
489.89709,58,1346.773924
494.67006,55,1347.429426
432.632925,44,1347.942624
434.730075,55,1348.596508
441.798022,52,1349.200782
62.154115,51,1349.800002
507.681259,57,1350.495182
475.742082,57,1351.168247
65.884133,63,1351.921593
438.300623,125,1353.394078
442.63242,170,1355.404964
92.470591,77,1356.318377
490.304259,53,1356.971967
125.130709,38,1357.39484
434.704632,43,1357.900363
471.26363,59,1358.597861
406.679515,87,1359.626441
424.964028,100,1360.825536
102.298861,39,1361.30106
501.997489,58,1361.975281
515.316049,54,1362.624928
90.569956,44,1363.154387
482.407907,55,1363.790846
466.600875,86,1364.833583
369.765204,312,1397.877488
436.176408,132,1399.41232
448.364131,90,1400.483819
512.964561,59,1401.16159
472.678753,47,1401.722007
149.294856,47,1402.266405
440.736852,60,1403.004211
452.617357,48,1403.568725
190.862152,129,1405.058474
454.821505,44,1405.509519
181.110843,200,1407.642365
438.001565,121,1409.117557
503.456148,61,1409.795462
452.476085,53,1410.439526
423.161837,121,1411.904437
426.657653,119,1413.311165
437.157607,42,1413.841525
441.282802,40,1414.328841
393.659001,138,1415.96792
464.572295,66,1416.754431
492.884747,64,1417.551924
477.912587,54,1418.166166
381.556489,193,1420.442238
437.673418,41,1446.059987
505.912683,47,1446.5644
59.221254,40,1447.028614
474.348033,67,1447.739738
497.845689,52,1448.32421
487.410015,55,1448.926547
504.631907,62,1449.643862
502.325456,63,1450.423075
489.334784,57,1451.083448
488.656956,49,1451.656758
155.340515,45,1452.234572
153.467041,47,1452.803041
415.493954,91,1453.9617
62.854422,36,1454.388083
124.361354,43,1454.862494
432.554195,84,1455.780806
458.240524,82,1456.703876
121.832186,38,1457.126237
440.56741,68,1457.894699
505.323745,51,1458.46823
473.370566,57,1459.093261
476.122403,50,1459.618735
447.9175,101,1460.744341
468.446314,44,1461.254026
120.119446,43,1461.713062
482.063407,58,1462.386569
435.20526,149,1463.857859
518.846531,51,1464.310392
482.167408,60,1464.823262
74.806246,36,1465.212801
148.353922,52,1465.797308
456.990348,52,1466.350657
439.853567,52,1466.931615
124.341197,48,1467.446347
428.174153,73,1468.229993
460.685989,61,1488.28616
451.798319,41,1488.560194
532.969354,58,1488.948669
460.918806,55,1489.316064
130.945047,35,1489.549428
483.462656,44,1489.841655
455.087396,57,1490.2219
481.032118,59,1490.614467
74.645705,58,1490.998308
484.577127,56,1491.369199
475.155889,49,1491.707035
441.601807,77,1492.238423
429.553286,66,1492.692164
504.10476,55,1493.072466
514.671181,64,1493.512626
84.738697,39,1493.782567
496.865412,44,1494.084054
469.45184,96,1494.75041
487.35106,48,1495.086659
502.676712,60,1495.500631
146.359238,129,1496.361017
76.725896,35,1496.593953
464.879569,41,1496.86483
493.025929,55,1497.232139
409.892664,106,1497.942852
494.792069,52,1498.290314
421.420056,161,1499.366229
492.122858,85,1499.924233
457.240881,45,1500.220682
106.049759,39,1500.475016
453.569263,82,1501.021858
489.11712,46,1501.329053
463.721423,60,1501.733303
473.481577,51,1513.008881
98.488918,41,1513.283251
484.157775,52,1513.630961
520.292868,57,1514.011299
453.014007,44,1514.30683
500.226782,52,1514.656778
479.317094,46,1514.964824
456.201086,63,1515.387384
472.982966,43,1515.669558
449.829203,66,1516.096354
509.577665,65,1516.523687
150.593317,47,1516.842843
503.047069,52,1517.191551
477.121625,47,1517.508632
154.217086,173,1518.680223
464.760315,54,1519.042269
453.695852,60,1519.444672
434.139267,106,1520.16683
71.335464,40,1520.448461
461.160518,50,1520.795442
473.024563,74,1521.308493
461.190405,44,1521.613246
375.469477,179,1522.85249
459.711016,62,1523.281164
482.297273,52,1523.637308
459.006084,59,1524.044932
500.153314,57,1524.433917
411.521166,149,1525.437284
447.805679,40,1525.705101
507.956402,46,1526.018414
455.632143,76,1526.529764
497.052876,61,1536.728068
491.406428,44,1537.037384
363.550073,188,1538.358182
502.360739,57,1538.761974
460.649345,49,1539.104475
508.989653,58,1539.515543
484.022995,89,1540.134388
393.08541,131,1541.021489
475.631055,47,1541.335628
37.236627,40,1541.6037
400.503291,156,1542.654425
519.192037,57,1543.040542
535.768693,53,1543.395501
433.655711,60,1543.800351
445.941533,161,1544.890495
470.171642,55,1545.264469
460.097163,44,1545.559279
215.821782,63,1545.983787
195.317592,129,1546.868363
528.137185,55,1547.236685
446.949972,97,1547.894989
500.292194,55,1548.26585
502.038375,47,1548.5921
424.670909,105,1549.318342
75.595444,36,1549.566014
125.71053,43,1549.861389
403.94754,96,1560.539011
470.258016,70,1561.00994
496.872051,57,1561.399748
472.838735,51,1561.748216
533.806368,60,1562.160247
