#{"t_start": 1774404047.9950924, "env_id": "None"}
r,l,t
-229.924064,133,0.867367
-343.514223,663,4.509026
-176.674126,1357,17.265093
231.346092,484,19.94064
-113.08342,798,24.340274
284.552208,403,26.551713
344.421976,365,33.58935
397.324867,272,35.077346
417.604259,122,35.740885
313.280982,422,38.054196
383.558114,202,39.163466
390.039373,279,40.70134
345.235561,241,42.02388
414.811825,254,43.412762
399.413818,226,49.921962
403.71635,165,50.840647
399.216181,169,51.783623
419.801577,138,52.553757
416.467372,176,53.533422
456.979057,172,54.489844
444.19992,141,55.272985
425.617694,168,56.210953
408.493038,161,57.110513
418.541405,158,57.990501
451.550114,152,58.837723
418.359719,221,60.077983
454.215709,176,66.071391
410.189497,141,66.859112
418.274091,108,67.457969
462.920995,125,68.148182
420.31842,101,68.702451
453.169458,115,69.331304
439.940169,108,69.929628
434.962254,150,70.751763
412.368658,91,71.247545
469.258113,122,71.919803
466.239551,142,72.706736
421.613317,133,73.436914
373.379631,209,74.593086
431.154743,147,75.399154
464.097114,143,76.182518
396.153456,126,76.877814
453.03093,147,82.714873
471.14056,98,83.266668
447.120421,95,83.79409
472.562574,100,84.350004
512.208757,106,84.938927
449.595185,91,85.445033
441.463153,93,85.965673
414.077251,147,86.788728
485.292911,110,87.406406
399.453104,167,88.338072
428.900495,89,88.836987
451.645583,116,89.486004
454.702275,94,90.010257
408.25283,103,90.58572
454.482386,115,91.227894
445.37899,85,91.703498
408.001388,97,92.247807
412.211373,107,92.84502
424.419712,102,93.417519
468.868244,110,98.706406
463.799133,98,99.237337
456.958678,92,99.74166
430.618084,84,100.198791
439.354799,102,100.753821
436.995985,90,101.244337
449.953919,106,101.821465
502.36248,100,102.361705
470.927986,89,102.847533
465.43444,71,103.237061
481.596649,84,103.710309
495.822022,99,104.261803
485.670283,98,104.806528
427.079544,99,105.358056
449.182877,81,105.812179
459.562754,101,106.373789
413.786843,99,106.924071
469.440962,91,107.429061
477.74399,74,107.841074
462.971022,90,108.342427
448.744265,87,108.828913
488.779669,98,109.375238
430.173016,68,114.897316
422.945496,76,115.321956
459.905477,75,115.739032
483.68569,91,116.250426
465.028011,87,116.737583
443.836196,72,117.138842
475.943177,90,117.642071
467.588174,78,118.078483
454.050823,60,118.415221
509.25351,85,118.890333
454.526304,99,119.443966
425.382581,70,119.835006
465.544324,73,120.244999
430.199403,61,120.585935
442.494648,76,121.012051
449.645148,74,121.425152
464.264674,85,121.902492
446.770073,86,122.384554
494.907712,72,122.787444
460.169584,125,123.489372
454.559609,72,123.891779
437.132295,71,124.289907
436.164994,130,125.022748
445.276336,78,125.458327
481.958756,83,125.929883
464.60159,88,131.555826
491.60513,79,131.992966
486.753016,71,132.386852
446.715834,84,132.855664
436.465787,75,133.272201
483.920396,70,133.661539
455.402691,71,134.058698
483.06531,78,134.495738
456.358701,63,134.845958
492.123881,107,135.44165
436.928609,72,135.842167
420.658869,77,136.271284
504.117688,80,136.715868
463.186439,69,137.100252
475.943015,69,137.484001
453.036552,63,137.835827
482.317783,93,138.358304
475.606429,66,138.728705
417.120263,85,139.202038
479.155543,88,139.692265
520.036021,89,140.18576
456.219984,90,140.684545
474.483008,84,141.151966
446.146906,91,141.658636
428.41061,63,142.010942
442.54007,73,142.41724
444.921048,69,142.80024
503.55488,90,147.90881
458.572931,64,148.276001
410.248294,132,149.016833
496.498222,77,149.451445
453.149897,56,149.766717
487.883875,83,150.232775
482.085555,68,150.616077
473.797296,61,150.959362
465.336027,66,151.328305
488.656083,79,151.769255
434.265974,62,152.120257
463.150849,67,152.496179
514.288255,81,152.953553
441.68139,72,153.35815
500.931381,84,153.829479
486.819957,97,154.374099
487.869103,64,154.735143
478.036763,57,155.055882
456.440599,65,155.422527
463.463467,62,155.769114
493.503507,71,156.166425
480.187009,68,156.549279
483.943078,77,156.98332
463.409299,67,157.360743
464.069828,78,157.798334
495.131966,66,158.16602
465.620254,77,158.601447
465.553166,70,164.220592
454.856488,69,164.597687
458.081889,64,164.95321
452.226977,65,165.310959
463.793258,61,165.64491
497.395945,63,165.994527
495.446763,81,166.443189
463.256745,64,166.796994
461.404668,78,167.227636
463.769153,68,167.60085
442.408929,63,167.947022
446.543806,55,168.248957
486.737913,64,168.603169
438.10027,66,168.965231
496.730211,77,169.387043
476.486695,68,169.760675
474.691241,112,170.376646
456.994533,66,170.740479
488.32075,65,171.100229
457.915904,63,171.464873
425.363179,78,171.898044
466.772183,57,172.213352
511.84232,65,172.574395
462.053549,83,173.035632
457.267418,59,173.363205
469.031351,68,173.740815
446.75663,66,174.107967
486.398725,62,174.452365
488.59597,62,174.796635
440.570035,63,175.147117
455.275383,76,180.194721
455.134558,61,180.53404
493.680354,62,180.880781
435.743826,53,181.176363
403.097656,114,181.81149
477.901099,54,182.113306
466.047379,57,182.433834
497.979708,64,182.79027
459.829662,50,183.068292
506.734523,62,183.41289
466.883927,50,183.690759
488.629745,62,184.035276
489.881668,59,184.364109
512.097153,63,184.717296
485.110385,56,185.035996
