#{"t_start": 1774404047.9794931, "env_id": "None"}
r,l,t
-245.575056,751,4.278126
-212.310973,204,5.38977
-215.471899,1393,18.354094
301.840369,392,20.527186
284.687232,451,23.018016
147.26105,792,27.356066
353.053764,278,33.925219
394.569669,296,35.538212
381.190614,182,36.52889
390.859113,266,37.99269
392.825125,277,39.51273
390.832104,199,40.61207
314.286286,276,42.125265
371.093413,321,43.885793
423.528696,164,50.052324
425.656003,125,50.749762
422.132214,136,51.506548
409.34071,168,52.444994
398.589328,206,53.592285
427.181133,174,54.559747
429.806421,211,55.734966
426.243489,219,56.957612
439.021242,163,57.865842
393.449197,176,58.846424
410.444609,195,59.943271
412.566789,142,60.731487
459.186568,134,66.494306
414.53219,91,67.00088
440.834782,116,67.647087
413.129794,146,68.44932
445.06818,132,69.171935
431.84049,157,70.0374
416.930511,120,70.69468
447.517339,106,71.273049
422.828992,111,71.88402
436.027284,129,72.600017
443.999239,153,73.440356
432.12187,128,74.151617
410.877231,115,74.782815
455.000022,133,75.511267
443.767459,171,76.449676
417.904562,96,76.980488
423.353436,114,82.634637
449.731614,125,83.336368
447.108055,118,83.992291
408.62779,148,84.814435
423.955209,92,85.32589
450.94966,127,86.036292
465.7838,121,86.713071
469.998163,104,87.298215
411.684129,101,87.859754
449.048466,108,88.46474
485.624387,87,88.951553
464.648678,96,89.488757
474.712146,101,90.052859
461.23706,110,90.666963
465.530041,118,91.326037
435.206123,104,91.909642
462.932311,120,92.581203
454.137485,139,93.358568
422.401789,99,98.587089
421.886747,117,99.224836
421.972162,111,99.832815
461.78172,101,100.381222
457.084502,79,100.811393
470.993558,101,101.362687
458.782624,109,101.955686
434.081774,90,102.441754
445.446734,89,102.928162
493.080593,100,103.477882
460.505679,94,104.009377
456.159164,93,104.526776
482.995395,84,104.992375
442.752048,72,105.394413
432.744388,71,105.792579
427.795171,82,106.249047
472.172643,89,106.743179
454.403893,93,107.260111
509.581253,97,107.799513
449.033209,102,108.367953
488.593537,101,108.932312
459.752186,100,109.489779
484.604085,67,115.006457
439.886736,64,115.363925
463.540466,67,115.736724
504.258309,83,116.203702
444.404254,89,116.701695
481.869121,75,117.119682
425.863054,78,117.556098
477.001485,75,117.975909
457.544363,82,118.435247
473.269172,81,118.887682
462.602417,72,119.290886
448.222337,74,119.704154
435.630019,68,120.08607
431.745243,97,120.628678
470.22721,71,121.026308
517.874353,74,121.439418
506.268275,80,121.889182
435.83742,64,122.247525
438.362559,66,122.616559
