#{"t_start": 1774417108.1205864, "env_id": "None"}
r,l,t
-188.401517,86,1.019983
-451.118321,893,9.952188
-471.673636,841,18.653886
23.155743,937,50.277821
297.65465,376,54.351254
-7.210009,1047,87.139582
343.692712,258,89.911026
236.535968,520,95.228091
297.230307,393,99.105749
286.738314,408,103.163965
252.860108,433,128.612394
376.481813,219,130.823789
426.022794,171,132.501424
394.467864,174,134.237813
393.964691,165,135.888025
405.036731,234,138.198354
390.22731,217,140.388632
454.010593,168,142.077906
429.105081,158,143.630478
356.275819,313,146.880937
402.223893,180,148.868825
425.824836,155,171.966947
411.798231,211,174.063775
410.414172,160,175.65774
432.03411,137,177.034188
403.597588,150,178.535501
462.346618,161,180.288313
451.13221,148,181.886536
414.176416,136,183.340417
440.163607,142,184.92515
413.56871,148,186.471206
430.962268,132,187.851984
425.558597,134,189.239918
373.942938,181,191.083
447.205456,159,214.868818
447.359882,133,216.262822
453.758227,119,217.552016
436.201256,124,218.872772
457.703034,106,220.003565
438.440218,92,221.005118
433.676527,97,222.043854
454.259941,150,223.539338
447.383703,149,225.035836
494.842806,121,226.271256
440.557176,124,227.509043
409.616846,105,228.563264
415.08886,133,229.869286
441.085306,122,231.110015
468.598992,124,232.362493
437.958289,119,233.556802
429.623616,132,256.003357
463.621284,102,256.984666
412.258703,100,258.005785
486.118729,112,259.099893
508.53338,107,260.176681
451.244263,128,261.456426
450.789562,102,262.436812
452.344105,133,263.787748
472.111034,110,264.892232
438.519016,116,266.023651
468.952474,126,267.308367
461.478072,119,268.468631
456.954767,139,269.857524
441.849575,100,270.851148
472.568856,97,271.834315
458.28942,114,272.983627
473.627157,102,273.971223
438.879068,84,274.813471
476.433609,97,275.830489
429.484998,141,298.451434
478.010906,79,299.244889
504.257652,93,300.1519
508.040695,114,301.322437
493.44679,107,302.389333
478.418517,94,303.358954
462.838368,82,304.155313
457.513288,89,305.057033
486.481693,96,306.008906
442.335235,85,306.851606
421.863696,133,308.227577
502.315482,91,309.177273
419.882599,73,309.990732
416.813652,125,311.325965
454.025726,143,312.890859
432.715625,88,313.852829
441.553412,103,314.943287
446.840423,81,315.854854
468.048068,94,316.866411
491.058026,89,317.798553
497.18023,90,318.755044
471.942753,98,342.050423
431.475158,70,342.818414
494.896273,75,343.627656
469.074316,78,344.484974
452.310899,75,345.299855
463.866898,74,346.067347
442.456057,74,346.899972
480.329923,83,347.797912
486.168455,84,348.683443
484.658174,76,349.492653
429.325793,89,350.476308
464.658455,113,351.719271
453.369257,72,352.464796
422.716219,71,353.193084
507.628482,89,354.082126
451.931419,89,354.977554
453.1058,71,355.692802
419.603284,113,356.836981
413.184976,87,357.720464
454.568494,74,358.48996
421.327016,90,359.363658
432.588084,82,360.20154
481.05395,80,360.980397
458.762441,84,361.82671
447.394616,92,384.094077
485.789694,66,384.779782
460.475728,81,385.607225
454.950001,105,386.656356
482.863119,89,387.565326
437.982731,67,388.23521
453.481651,60,388.832995
480.739718,94,389.766982
465.085667,82,390.601481
475.866406,81,391.401148
494.768528,81,392.209527
427.302295,71,392.92483
450.176694,102,393.956299
461.969754,74,394.689299
447.742378,63,395.329288
456.553297,82,396.150922
459.774204,57,396.700016
427.079995,71,397.391205
455.21485,68,398.072252
453.840628,70,398.766256
450.97149,76,399.508358
450.265023,127,400.80181
485.030347,76,401.588672
462.800096,89,402.440008
455.640536,62,403.057545
448.072868,68,403.767673
471.104154,74,425.741467
493.345134,61,426.351147
491.832845,67,427.028992
457.469078,76,427.811323
466.964272,87,428.686021
517.033387,77,429.478409
474.493868,70,430.137478
495.483001,64,430.782118
490.828523,72,431.509293
437.099972,91,432.443359
464.009787,72,433.16001
478.345527,61,433.773593
452.884781,57,434.362683
460.349247,79,435.150725
473.101101,73,435.859022
462.879913,72,436.582093
448.879579,63,437.222059
439.177396,68,437.928799
459.135227,58,438.539915
436.425871,61,439.164193
471.57173,83,440.067025
491.643131,75,440.890652
472.386903,75,441.702516
457.714666,65,442.428343
510.234018,68,443.213084
475.547011,69,443.897885
503.039871,69,444.670753
485.911608,60,445.325775
481.727036,70,446.089238
457.125233,61,446.734099
491.741864,59,469.509131
497.737511,64,470.151
472.655826,79,470.938929
471.463218,79,471.762589
515.249986,69,472.436477
436.021348,67,473.160701
466.968885,75,474.004681
506.894363,64,474.705079
487.164242,65,475.434432
495.546675,62,476.089012
438.294542,70,476.869622
462.531257,60,477.528191
487.652098,82,478.43049
427.434811,60,479.086159
492.255955,71,479.86319
484.502034,61,480.531698
478.420526,75,481.383762
472.487113,67,482.110206
510.047649,69,482.83836
506.726256,70,483.573741
467.474927,62,484.187066
481.480539,60,484.797861
456.595506,83,485.641319
455.547026,63,486.283585
512.568851,69,486.96931
464.155837,64,487.608333
445.16001,57,488.190721
451.227359,76,488.909561
463.895379,64,489.559529
454.269371,89,490.442489
481.116955,71,512.873536
487.736234,71,513.65413
490.850653,76,514.457863
461.192238,50,515.034924
507.322774,77,515.78966
445.922816,54,516.309086
494.937076,51,516.838482
469.501433,65,517.499868
478.883772,63,518.130516
460.470127,54,518.667607
457.959483,64,519.318641
456.114423,53,519.861962
484.033763,61,520.470844
494.151608,86,521.296703
496.557484,70,522.023183
520.34077,75,522.80383
482.315215,62,523.438568
467.755596,55,523.988688
506.13541,71,524.696501
513.287874,70,525.40233
458.625039,63,526.038298
501.613569,63,526.651764
470.040598,67,527.315583
442.095978,62,527.939675
491.352984,60,528.545786
462.000956,56,529.112508
502.487717,64,529.747536
493.512944,64,530.38983
487.748025,67,531.072939
460.626586,57,531.658716
454.984493,65,532.257036
526.749678,71,554.09008
450.9586,51,554.601834
489.033505,55,555.100173
479.521653,59,555.707447
444.240152,60,556.323553
449.615884,64,556.997446
459.636881,63,557.637854
505.68875,69,558.330367
488.627452,57,558.895739
449.558353,47,559.376186
431.941171,62,559.990312
469.949171,57,560.534324
462.832473,59,561.127254
431.076059,56,561.676229
511.801144,63,562.306616
483.238885,65,562.968086
470.405929,64,563.622199
461.883476,54,564.179274
472.688194,63,564.81528
515.611834,60,565.405033
491.308874,60,565.973766
461.367501,51,566.501698
458.898099,53,567.027715
487.149877,59,567.633096
493.096394,60,568.244586
427.964602,58,568.844003
508.349332,61,569.458899
443.672921,44,569.922621
496.507472,64,570.56404
465.603354,52,571.136438
472.13425,56,571.752352
437.566386,56,572.36864
463.467029,50,572.911466
447.910862,53,573.503869
517.329114,67,574.221316
485.900836,65,574.926016
524.454547,58,597.419544
501.828932,68,598.100787
510.576797,61,598.723576
497.288752,70,599.422688
471.891435,47,599.901482
481.275873,56,600.447981
472.453232,45,600.923204
477.342583,51,601.453776
433.413082,52,601.969411
429.246366,62,602.582208
499.522078,59,603.191265
472.36745,66,603.94046
438.461807,53,604.492056
498.362867,56,605.071275
457.511289,49,605.626786
480.905679,55,606.229218
492.311863,66,606.884757
507.492203,58,607.518342
464.513462,58,608.139173
498.829982,69,608.906771
492.137949,56,609.510728
502.371478,72,610.283581
