#{"t_start": 1774417108.1213999, "env_id": "None"}
r,l,t
-389.818714,479,4.920408
-422.943751,551,10.455974
-234.237611,183,12.282508
-870.674162,2729,62.856933
252.845056,493,89.860215
257.520819,525,95.24615
318.182036,311,98.307397
345.264602,387,102.156182
409.819049,220,104.293159
373.183407,365,129.140196
364.075896,290,132.009672
408.050943,233,134.324965
408.913558,241,136.752214
439.319275,182,138.552913
414.337346,138,139.941373
351.51524,288,142.789731
374.456233,245,145.293454
378.586883,193,147.320737
395.123694,162,170.659509
407.879667,163,172.295096
463.824028,138,173.662812
427.984261,98,174.620377
431.367045,236,176.995863
434.756385,115,178.125099
409.595447,180,180.045326
410.111886,150,181.697304
398.748537,133,183.123516
431.859277,157,184.843429
386.90714,172,186.676522
404.238798,180,188.538938
432.556948,166,190.239398
397.278962,158,213.948663
469.617279,104,215.076474
440.853536,170,216.889559
416.945219,108,218.043267
480.260955,95,219.059403
449.656249,156,220.717905
429.542049,105,221.870963
430.254556,114,223.029719
410.750843,98,223.977721
486.40398,131,225.33127
440.061985,178,227.125495
429.843111,92,228.050909
416.85412,107,229.085647
396.69629,113,230.221996
424.995314,130,231.543863
427.371316,106,232.602917
394.709476,129,233.91438
433.463692,120,256.221832
459.915901,126,257.449573
449.559938,87,258.331467
445.572276,112,259.433778
459.16844,129,260.717148
460.518069,114,261.853232
436.235585,85,262.691897
435.171737,105,263.730252
451.185821,106,264.79647
474.924312,95,265.739679
464.718009,137,267.122342
411.528926,122,268.313955
431.453464,103,269.351001
474.18032,101,270.348682
458.070974,103,271.391708
444.876593,89,272.281777
447.363733,86,273.132432
465.171772,127,274.394288
488.32813,97,275.406668
495.879084,134,297.942502
473.755829,114,299.11499
425.942058,91,299.99827
451.201352,96,300.975118
486.195243,88,301.872813
474.17472,90,302.765391
470.008047,82,303.60123
471.665292,85,304.437785
461.668836,107,305.482697
457.037863,81,306.317363
433.853877,91,307.226628
451.890755,76,308.027225
441.153978,72,308.7387
468.043584,88,309.73698
432.348461,78,310.577123
438.940685,111,311.781641
434.551983,92,312.762646
433.109015,85,313.73485
454.188075,79,314.543835
482.816876,89,315.545881
431.836467,86,316.447784
476.957907,91,317.459448
443.073207,72,318.194501
448.391856,92,341.441038
461.289745,72,342.181617
443.352914,78,343.025746
422.055711,96,344.093766
418.262658,88,345.055158
451.748427,92,346.019723
430.251336,72,346.800948
476.367747,103,347.933091
506.812137,74,348.705551
435.845781,72,349.464723
456.570064,64,350.174405
468.053222,76,351.018642
473.669881,76,351.850652
425.908417,72,352.593111
472.017026,73,353.341715
461.79798,69,354.006094
432.186636,118,355.208275
483.603639,86,356.084634
439.324827,62,356.719698
482.995794,97,357.694225
498.889966,82,358.5421
470.713894,77,359.284825
502.853425,83,360.141603
465.369901,78,360.90477
434.197089,76,361.683871
467.326991,80,362.465478
467.169733,85,384.678234
436.744358,64,385.338904
470.819002,84,386.151914
466.590974,77,386.94899
462.66655,73,387.70226
511.644605,84,388.545197
437.967924,97,389.507165
458.236127,92,390.425137
467.375562,94,391.3659
444.110437,84,392.202849
474.792322,84,393.059503
456.279439,75,393.798221
450.622559,96,394.753402
441.264517,70,395.457765
482.914992,73,396.199698
461.031172,70,396.851909
469.219911,68,397.527802
451.099744,77,398.306786
442.472736,103,399.348037
425.19619,71,400.040713
483.395768,60,400.639012
477.743503,80,401.469543
469.474551,65,402.112274
489.558933,76,402.844922
477.298375,70,403.567738
472.570576,71,404.284978
486.35365,57,426.095975
472.597532,85,426.955448
459.202167,66,427.620971
472.999878,67,428.298461
445.051923,59,428.901036
472.254013,64,429.549507
460.084274,59,430.112598
438.899204,66,430.774917
458.162557,98,431.758397
455.835805,77,432.538604
470.743341,85,433.407944
454.882335,57,433.981172
434.111871,58,434.576941
473.668589,113,435.677748
440.162401,61,436.29838
469.01025,69,436.991367
437.671744,68,437.703013
463.788191,81,438.541156
463.262455,93,439.503801
479.577405,82,440.409547
493.043888,72,441.200902
494.711099,75,442.018143
470.792724,95,443.098218
491.129466,73,443.848695
433.41255,68,444.614175
452.740323,77,445.435083
435.576609,70,446.190985
489.649392,78,469.180391
486.172957,80,469.987108
446.906182,59,470.58726
436.769703,54,471.130053
442.82685,123,472.35845
419.474321,79,473.235589
484.300033,63,473.91013
434.058586,60,474.600671
480.670502,61,475.275351
469.129437,58,475.88036
492.090716,84,476.812806
453.645168,61,477.469607
471.516182,87,478.440166
517.17304,70,479.218022
447.576293,70,479.951926
466.615571,87,480.945573
483.068067,69,481.704381
483.380609,63,482.40523
463.264041,70,483.135727
446.107753,80,483.946658
451.06232,58,484.505269
443.63008,65,485.189003
425.416155,86,486.059294
483.942248,63,486.688975
483.467603,70,487.388168
451.58677,66,488.052945
471.859241,54,488.581845
444.620093,60,489.172208
509.292311,68,489.863645
431.404307,77,512.272745
516.801381,61,512.960138
501.459777,69,513.710454
460.345366,63,514.365718
464.332725,59,515.044055
457.598737,58,515.629814
428.036713,60,516.206346
470.948072,60,516.786648
484.71432,70,517.519449
484.64449,62,518.140213
461.788079,59,518.747475
493.600114,70,519.449097
493.142003,62,520.078691
495.122283,72,520.808022
449.419407,78,521.564318
454.685464,67,522.241265
473.900611,67,522.929366
474.088324,53,523.469413
494.67781,69,524.145167
442.37023,73,524.902737
468.971379,65,525.564886
470.552088,66,526.230909
437.833369,56,526.748875
429.172757,66,527.403726
455.526975,63,528.042883
512.400324,63,528.68017
472.906828,52,529.223459
469.076543,63,529.82704
506.40216,68,530.508764
465.543229,52,531.043624
454.551631,62,531.692895
475.556559,59,532.222112
436.727702,51,532.727014
477.469876,70,554.566198
446.165314,56,555.072558
475.827478,54,555.630834
504.14662,54,556.167152
523.33574,81,557.02086
469.75258,87,557.912957
440.289814,67,558.585162
489.600561,58,559.1744
