#{"t_start": 1774397746.8002596, "env_id": "None"}
r,l,t
-1589.786654,4204,34.405596
203.624189,601,37.750681
192.594537,596,41.048687
113.398385,727,45.085019
284.935556,420,52.872342
298.107198,320,54.680904
336.118786,442,57.176275
332.552093,377,59.302641
268.083998,547,67.155765
367.122022,281,68.736118
365.672691,278,70.302849
343.311565,322,72.124507
350.672511,266,73.623728
361.984708,231,74.926577
347.133297,244,76.306129
390.54065,238,77.647806
378.982535,324,84.391408
374.45037,287,85.999136
403.134055,249,87.399092
362.731799,198,88.507368
370.912493,205,89.654099
393.792996,251,91.063195
364.193831,194,92.148065
398.083212,212,93.340739
375.368357,224,94.598061
422.836289,217,100.874768
380.210032,180,101.884424
413.878594,174,102.857711
416.205211,220,104.103125
390.395885,154,104.974185
397.507083,202,106.108485
416.987307,199,107.228931
405.698823,230,108.527498
423.925001,248,109.927834
422.9874,201,111.061059
388.61825,205,117.001971
379.456116,159,117.889698
422.363295,160,118.790946
421.124061,163,119.707812
384.422252,144,120.519424
405.138819,136,121.285647
421.636909,161,122.189313
415.128151,187,123.241462
362.755651,218,124.4652
438.845269,178,125.466394
411.74191,148,126.297507
361.811555,186,127.344461
391.134172,145,133.210649
435.208819,144,134.02028
391.148336,140,134.807263
385.110859,171,135.769695
441.706438,163,136.686378
403.874699,125,137.387002
406.432852,142,138.186513
450.286991,150,139.030823
412.74904,152,139.886695
421.379555,133,140.63692
417.77014,148,141.470083
449.28369,152,142.328109
420.226043,141,143.118689
402.997429,164,144.04356
405.457583,229,150.470776
399.169922,135,151.233887
461.189046,142,152.033108
461.753087,149,152.876033
473.102541,155,153.749733
419.636792,142,154.548974
418.09616,135,155.310438
429.007652,131,156.048741
406.772844,137,156.820016
417.156345,134,157.577403
402.090643,128,158.297521
433.004006,171,159.265785
410.467421,146,160.092026
446.285983,151,160.94447
447.094571,136,166.306869
422.34157,134,167.063992
393.528177,122,167.75627
458.988469,133,168.515035
412.791628,116,169.173849
399.332199,118,169.846118
408.704753,122,170.538862
444.500703,125,171.249015
457.419932,146,172.074353
407.91854,126,172.796833
438.69333,128,173.517159
433.988806,112,174.149596
445.974194,127,174.869788
466.704444,142,175.66771
426.125932,116,176.32227
444.640725,122,177.011173
449.393904,115,182.368196
429.413034,129,183.097637
402.374909,117,183.759499
418.333011,118,184.429188
483.179739,136,185.197774
434.995379,120,185.881546
467.837897,136,186.653905
455.799312,137,187.43079
429.533746,113,188.071113
399.621527,190,189.150615
435.230346,128,189.876975
399.319641,174,190.863183
463.280091,133,191.618451
424.246231,125,192.326132
442.783436,131,193.07272
429.209385,114,198.427439
470.452407,125,199.141464
434.708451,119,199.821295
443.467983,119,200.498201
458.042957,120,201.182925
411.292814,105,201.779454
444.050844,120,202.464489
444.520375,118,203.137433
465.44402,112,203.775307
417.482488,111,204.407423
471.249416,123,205.106253
410.617796,105,205.703339
444.676147,119,206.377635
430.549127,123,207.077312
442.435291,123,207.777751
434.487353,122,208.474211
460.385409,118,209.146418
425.018107,192,215.25754
383.567949,144,216.072349
433.830135,103,216.654533
455.065158,122,217.352325
452.005344,101,217.932168
458.30945,110,218.546436
449.145577,120,219.215823
434.623406,104,219.793013
416.550478,104,220.374395
431.005704,113,221.006025
418.692175,107,221.599766
481.601353,119,222.263729
392.99103,144,223.065208
476.82271,119,223.726062
453.902594,109,224.337809
446.92355,111,224.95472
449.423577,109,225.556404
433.949273,107,226.149764
416.593353,104,231.523246
482.824433,117,232.188245
446.760738,110,232.811505
474.78912,117,233.474714
444.715578,105,234.07099
455.736001,110,234.692676
409.246358,132,235.442323
469.053632,112,236.076892
491.498293,122,236.767175
427.695449,96,237.312261
406.93432,108,237.927457
435.184449,104,238.51717
