#{"t_start": 1774414910.8689508, "env_id": "None"}
r,l,t
-1088.48141,1746,17.42879
-574.393642,2119,42.371445
278.690001,414,56.057035
349.31756,306,58.09867
323.221405,330,60.303239
224.438725,601,64.371786
279.931616,390,67.069324
359.610192,273,78.209877
376.316232,273,80.108826
394.589336,187,81.455239
403.097827,184,82.725116
299.080219,355,85.332457
445.773864,172,86.903539
388.363069,262,89.324325
355.824839,233,91.582068
359.277693,246,94.02678
399.438249,211,116.174385
384.357554,183,117.885393
442.254217,162,119.390293
440.338085,193,121.277148
414.461294,142,122.63032
408.92967,132,123.919995
432.69316,163,125.460218
378.305443,186,127.215009
431.325773,186,128.949896
422.571696,148,130.304769
445.119409,156,131.766135
377.133187,233,133.910631
438.722353,133,154.337449
412.319625,127,155.527505
435.194314,196,157.352032
407.836302,134,158.614258
400.77279,195,160.434072
410.309176,198,162.233133
477.229983,169,163.800143
401.083716,247,166.090589
386.417082,168,167.657856
453.30211,153,169.087397
442.522218,128,170.275356
419.996695,140,171.581778
369.766586,239,192.848925
416.595007,114,193.895945
492.766308,106,194.868337
466.037708,120,195.982051
486.682645,110,197.006096
496.04448,127,198.186418
448.97778,130,199.38502
419.138365,157,200.861505
425.90179,110,201.894892
440.744196,106,202.8764
424.885506,126,204.039135
424.560147,119,205.158732
415.926881,116,206.289509
486.800622,114,207.396971
441.979268,105,208.462291
444.165268,140,209.874678
466.595748,141,232.12053
461.732086,157,233.637378
439.092318,127,234.831372
399.637639,119,235.935726
416.582215,108,236.984371
500.208639,97,237.943402
484.888275,81,238.754532
468.299495,124,239.977957
480.933339,86,240.818621
436.746822,82,241.634788
454.702687,105,242.623829
478.775632,101,243.597456
422.265707,91,244.451429
438.479429,93,245.324343
463.316564,86,246.141925
469.543494,83,246.938124
453.734935,85,247.738914
452.669902,118,248.865581
468.418261,88,249.688143
423.258706,73,250.392754
439.522134,98,251.351344
496.52957,110,276.499891
482.429852,94,277.400861
482.818157,96,278.261343
459.424359,101,279.209885
476.161561,84,280.007398
475.757341,81,280.77264
440.477845,95,281.664738
461.466547,133,282.907451
451.947825,78,283.640075
430.184337,181,285.333676
438.062147,102,286.26706
454.948187,74,286.978996
414.511935,121,288.110106
445.910986,83,288.894027
475.578876,107,289.873968
437.536321,112,290.929788
435.673472,74,291.619416
470.0964,101,292.575833
484.799663,86,293.394329
502.198777,75,294.095495
469.56587,77,294.790597
480.541581,79,316.94463
450.507678,105,318.02199
463.355359,74,318.78484
435.774195,77,319.585364
462.088681,74,320.322149
441.615711,67,320.996877
468.017057,87,321.872038
475.538026,86,322.72173
457.178926,80,323.493851
427.543384,67,324.196985
496.514678,78,324.979136
502.094588,100,325.990679
478.167396,75,326.701266
478.40708,88,327.518864
460.2868,72,328.194216
446.299677,86,329.009921
498.960164,78,329.764444
514.062926,82,330.549055
444.632463,73,331.244085
465.348097,88,332.098959
522.594261,87,332.955619
471.358834,113,334.056853
484.725807,100,335.022552
461.676565,100,335.995735
458.024896,81,361.510062
449.317793,65,362.121858
519.652383,75,362.807886
442.479321,65,363.446861
470.052254,99,364.358078
449.92689,66,364.981701
467.768709,86,365.818432
434.037393,71,366.506508
473.550234,110,367.58446
459.555035,93,368.495406
469.238495,75,369.233682
513.014855,75,370.005376
474.939304,76,370.730845
476.039926,71,371.450379
489.671485,83,372.253457
447.063572,67,372.904464
439.272995,80,373.658755
459.679699,62,374.285535
455.594252,66,374.929631
466.443106,92,375.801211
481.087704,83,376.572588
444.023174,108,377.596725
421.05835,76,378.375964
488.689139,74,379.139596
424.241711,70,379.85386
506.809598,91,380.794808
421.412569,101,400.697684
470.26385,95,401.331578
505.760254,74,401.823809
461.786168,64,402.270401
470.350399,76,402.793503
460.784073,73,403.292507
459.199939,61,403.713722
459.086794,98,404.404084
503.45484,78,404.951568
489.295154,86,405.552688
419.841033,108,406.303815
464.742473,86,406.899183
469.034194,80,407.454623
461.419613,74,407.966566
506.024649,74,408.489347
480.198139,75,409.005041
466.761322,64,409.449092
479.478112,66,409.909919
438.893522,76,410.448579
422.79324,81,411.012453
420.985957,71,411.509994
495.90938,85,412.116502
479.096385,78,412.653001
420.133584,86,413.230078
495.243453,70,413.708069
496.371879,71,414.18426
464.247481,83,425.974127
507.571397,64,426.426517
469.880097,65,426.879582
480.394787,62,427.318065
488.715726,64,427.753224
499.009255,78,428.284907
467.300724,64,428.720153
456.377378,76,429.242209
462.001538,64,429.677006
479.931796,70,430.152208
507.821663,86,430.731163
466.19373,61,431.149739
429.532947,65,431.592897
503.551334,73,432.090266
477.543478,73,432.585782
430.714005,50,432.930945
476.893993,65,433.373674
482.032453,71,433.859164
470.099201,68,434.320836
468.675848,93,434.964017
480.284152,75,435.481293
483.974226,63,435.91113
475.905703,72,436.4023
497.061583,66,436.866163
471.19443,66,437.324253
461.197955,71,437.820117
435.347994,63,438.259725
444.313438,67,438.729385
474.136003,80,439.287633
470.597977,71,448.907501
461.303038,52,449.253853
491.46548,62,449.672884
488.911872,57,450.060619
459.211766,71,450.562694
467.476959,82,451.148873
487.31064,69,451.632338
504.520865,69,452.114208
459.936344,58,452.518986
448.797434,79,453.070858
476.179012,58,453.475256
493.75186,68,453.949775
432.761588,87,454.556098
465.552962,72,455.059321
464.02841,62,455.494678
408.92486,89,456.115802
478.842369,71,456.606546
495.006283,64,457.04052
496.337599,74,457.539694
484.372139,71,458.016861
445.141012,60,458.420844
496.767251,64,458.852318
448.5081,64,459.336552
453.067349,63,459.75751
459.27875,54,460.12557
494.157206,80,460.669806
484.190759,62,461.077017
453.30294,75,461.570301
477.974478,59,461.964897
470.736649,73,462.454458
490.499282,66,462.902798
485.619283,66,474.732982
510.631097,68,475.196333
509.267641,58,475.586126
447.142296,52,475.934204
509.125379,63,476.366388
515.133326,67,476.818569
513.465101,83,477.379927
534.167608,67,477.829384
474.918687,69,478.301309
516.940418,72,478.794387
454.490983,66,479.252564
452.191261,61,479.668084
493.091774,63,480.098793
467.149136,59,480.518875
450.351094,79,481.068914
510.974468,58,481.479473
503.260989,62,481.914639
486.358236,54,482.294824
434.150559,62,482.726275
449.570033,56,483.11706
500.951463,61,483.542545
489.056062,64,483.988492
499.704201,64,484.438413
456.933784,53,484.811976
471.344595,52,485.175608
441.890718,59,485.588414
493.97583,60,486.009504
460.440343,80,486.579386
467.120659,54,486.946995
503.968022,66,487.39211
517.918516,69,487.85474
468.060917,51,488.195111
485.409333,71,498.149607
517.493177,55,498.534464
508.628969,58,498.941923
487.000537,57,499.345457
486.4274,66,499.805886
463.89198,58,500.213367
496.921966,72,500.717185
491.333817,62,501.150898
459.293153,52,501.516873
449.050431,45,501.834214
469.364439,67,502.30228
502.579963,68,502.769008
473.999794,55,503.144701
466.652796,55,503.528343
509.770305,67,503.99398
456.019887,61,504.408897
448.616899,53,504.769204
489.99355,50,505.091755
432.127326,57,505.459018
489.917423,61,505.851522
482.942304,61,506.247366
509.246608,57,506.615991
502.470844,59,506.99746
470.588096,50,507.319178
525.839166,70,507.787311
506.834726,54,508.157818
478.123007,80,508.701294
501.216696,65,509.145985
462.496576,67,509.629164
504.886204,59,510.0391
454.58328,55,510.425149
433.589657,62,510.857376
457.281272,71,511.354797
500.324205,68,511.843531
483.220433,63,531.416643
471.705876,55,532.053182
503.985214,55,532.611474
493.310562,53,533.191837
447.609719,59,533.853641
505.472096,56,534.454874
491.659615,49,534.954647
468.843225,46,535.433887
510.97804,61,536.043566
465.779194,46,536.536722
439.662037,46,537.019128
508.968014,72,537.773428
481.406628,49,538.296058
485.859299,58,538.92207
433.98012,67,539.664037
483.14229,53,540.163892
458.272561,60,540.799448
474.339501,76,541.598414
496.518248,58,542.20018
493.055917,54,542.783872
482.17304,52,543.329618
468.576813,48,543.840627
497.313452,73,544.578751
453.869104,47,545.065526
481.964409,56,545.618612
452.391961,55,546.191632
442.883147,47,546.70082
499.41075,51,547.230026
463.932751,72,547.971562
450.202251,55,548.545341
454.129697,47,549.035119
521.959612,54,549.575163
477.092203,66,550.248103
481.945456,58,550.85005
511.980946,55,551.419089
463.845162,55,551.981379
495.201651,72,574.077686
459.592105,67,574.762849
477.921628,46,575.230455
450.684163,46,575.679215
440.398589,70,576.373272
455.078378,59,576.972368
499.746512,51,577.48488
524.531192,52,578.033035
475.403118,43,578.480361
499.20983,66,579.13429
453.38106,50,579.669483
481.3562,61,580.301267
509.742458,58,580.860495
479.40571,53,581.380451
496.230341,70,582.116527
442.142345,60,582.708477
476.078835,58,583.299726
457.087368,68,583.995669
477.081517,47,584.479146
459.225332,46,584.937916
446.680607,50,585.456231
490.15056,52,585.996202
497.655344,78,586.745281
455.848364,51,587.284728
475.188563,46,587.749842
528.810533,62,588.415581
494.246021,51,588.956647
463.709272,53,589.540295
443.264378,41,589.987006
437.877816,60,590.596452
482.958877,47,591.096409
491.275987,60,591.739202
468.524928,67,592.440057
463.181352,64,593.157657
466.517741,44,593.643959
458.85684,47,594.146935
491.403779,52,594.687973
491.690596,60,617.212853
475.556227,56,617.750892
495.136146,56,618.325564
463.266733,45,618.80865
459.700989,55,619.376324
478.898212,46,619.837015
495.90108,51,620.377379
456.960156,56,620.98434
447.406407,60,621.601239
445.29187,47,622.046449
463.601343,44,622.546161
432.545745,65,623.234155
431.86175,51,623.760354
492.319983,54,624.348221
492.464564,47,624.858405
491.618601,52,625.432226
527.644283,52,625.960159
510.369649,53,626.506222
476.424333,57,627.114712
490.024251,61,627.7867
462.888185,55,628.392215
431.216702,51,628.939656
445.603084,46,629.437319
471.062433,73,630.137993
461.17351,48,630.649083
489.65141,49,631.137352
487.297611,53,631.688731
436.441038,42,632.113991
502.279078,59,632.751754
492.221552,74,633.520689
479.931871,44,633.964984
460.239239,47,634.43993
465.575339,52,634.913857
478.532838,65,635.57508
462.455004,42,636.002458
491.93841,50,636.495466
441.732539,50,637.016965
472.544331,46,637.488766
440.470196,48,659.639498
474.880124,43,660.103829
426.648217,54,660.698449
509.733809,48,661.203377
483.422972,48,661.717765
451.238901,45,662.190645
510.08937,57,662.737997
459.502126,64,663.414158
476.634585,43,663.854504
479.424796,56,664.431551
474.404492,72,665.169563
476.898125,42,665.625415
497.347572,49,666.115998
470.522232,58,666.689803
506.480649,56,667.266354
483.13235,58,667.819867
443.985501,45,668.269961
520.019232,50,668.771892
480.097154,58,669.337659
489.216511,55,669.890169
475.078565,52,670.417439
506.790394,56,670.988906
479.451392,56,671.543062
452.513469,42,671.979617
500.033499,77,672.764991
514.566365,56,673.304963
500.778835,52,673.822204
501.745593,53,674.37238
509.0556,74,675.109599
449.384812,46,675.591723
478.111646,50,676.093265
512.918693,52,676.631133
460.989725,64,677.29119
504.55848,49,677.801147
480.237617,47,678.231369
464.499487,53,678.761629
479.676506,45,679.238292
508.802958,55,679.79518
480.241727,60,680.413795
508.670155,54,702.089001
497.458187,54,702.649733
440.617137,65,703.319409
517.786719,49,703.802507
448.960234,41,704.224455
496.817745,55,704.755256
461.726673,46,705.207442
477.656827,62,705.836043
511.921535,48,706.320905
496.097565,49,706.842042
493.242103,53,707.421407
455.233067,45,707.877078
459.411364,42,708.303433
505.396119,49,708.796781
492.575673,46,709.251456
483.959754,56,709.797918
460.147699,51,710.336472
460.440297,45,710.782103
471.431054,44,711.222244
464.124147,46,711.69339
472.143143,44,712.128783
477.438641,47,712.610548
479.294682,47,713.10811
483.982731,60,713.733554
460.339313,40,714.144054
471.123551,50,714.624143
492.65839,48,715.138093
483.179889,68,715.813555
455.199485,57,716.405901
511.234567,48,716.917722
477.250878,44,717.353293
461.206809,44,717.799657
506.235571,49,718.35141
487.61663,60,718.986228
470.314411,48,719.496844
461.177814,48,720.018616
460.217653,40,720.467823
438.78906,51,721.033736
459.765029,47,721.545663
495.792551,56,722.184747
509.924116,48,722.710254
524.684479,54,745.187048
510.848531,43,745.619798
481.982633,46,746.064069
460.798415,42,746.494015
448.362901,46,746.960956
515.208434,53,747.515914
431.482972,55,748.080636
521.81875,49,748.602276
438.594389,40,749.0124
450.987928,44,749.483242
