#{"t_start": 1774419452.7832901, "env_id": "None"}
r,l,t
-249.506235,194,2.184866
-196.488457,120,3.345265
-582.695556,1111,14.579653
-392.141578,458,19.18918
169.033975,564,46.211357
-81.302022,1203,58.636371
249.859893,499,86.341979
360.301503,230,88.638128
330.745774,375,92.648312
312.029697,409,97.127486
333.751553,316,100.353492
381.234032,206,102.419568
360.393782,287,105.301521
402.424103,244,129.216786
427.737494,168,131.001396
415.031998,173,132.794955
377.531581,201,134.799286
371.026302,255,137.345482
407.458357,169,139.043458
425.841056,149,140.548776
425.496656,201,142.583737
336.032277,238,144.953871
408.006285,188,146.836408
391.233788,252,170.43168
429.753685,96,171.401015
385.1248,244,173.851917
430.209896,114,174.984209
418.986351,184,176.835461
461.37653,177,178.593947
429.511673,106,179.642546
422.949306,148,181.088036
450.204811,154,182.654991
432.552373,114,183.783238
436.490643,127,185.09503
411.402981,145,186.670555
387.173625,135,188.092637
443.7612,138,189.589119
417.805879,127,190.957494
435.656924,101,214.006072
445.406212,101,215.000955
438.239422,131,216.325827
434.581338,80,217.143847
436.149571,100,218.161942
469.097954,92,219.154413
452.524444,94,220.159612
461.128806,122,221.492073
423.060144,92,222.51796
424.706531,94,223.514657
486.155635,135,225.023108
444.246999,137,226.541403
469.390748,98,227.557456
441.308908,92,228.525995
473.009714,125,229.804539
429.926488,86,230.699872
468.338425,121,231.919539
458.361499,98,232.8872
444.110958,107,233.933982
441.932908,135,257.067416
439.046021,76,257.889958
458.264274,92,258.904388
451.536981,107,260.02548
440.063437,71,260.781876
481.26049,73,261.548814
464.921894,108,262.642183
451.836291,115,263.821155
491.522645,89,264.683721
437.830899,79,265.496252
465.071316,87,266.344138
470.726797,99,267.357088
478.684319,81,268.191665
494.758622,89,269.098149
442.918198,79,269.862345
425.04133,78,270.651235
481.12667,88,271.534207
467.685316,91,272.47036
464.826343,125,273.737438
417.763748,78,274.526867
423.862504,130,275.804292
444.959992,94,276.7672
427.725356,81,298.76314
451.610605,73,299.498564
466.256552,81,300.309671
452.686643,77,301.080358
464.706971,92,302.001951
490.901175,81,302.80812
467.254788,76,303.566347
490.242493,87,304.476786
480.692228,64,305.12948
501.256493,100,306.120699
493.29683,91,307.04352
469.049281,71,307.756911
449.58628,84,308.571738
433.815311,60,309.184795
471.150217,77,309.971767
480.031487,88,310.855465
428.192218,71,311.600697
461.138984,79,312.384819
434.246965,71,313.091848
453.088096,74,313.811751
469.683178,74,314.569442
462.874544,78,315.374314
492.323117,92,316.371505
440.990103,72,317.193448
468.909792,86,318.086124
470.109964,87,319.021329
486.203815,88,341.64641
427.344594,72,342.393418
429.662601,58,342.960886
485.515623,92,343.885801
463.900018,78,344.681442
488.273613,83,345.524222
453.193184,59,346.09107
433.230086,61,346.698774
464.707159,74,347.449137
440.489915,150,349.022059
429.908665,59,349.685235
445.011867,70,350.376023
435.077589,66,351.141389
467.226254,69,351.874033
457.289642,76,352.697732
455.107481,103,353.887013
482.945932,72,354.634655
474.368272,73,355.443335
437.24841,69,356.210968
431.590294,70,356.985351
447.794852,63,357.664797
453.229271,85,358.499024
443.20119,70,359.225664
433.338221,74,359.96473
510.896609,78,360.767452
477.055609,101,361.809862
465.805807,84,384.673929
493.608412,95,385.727075
508.172177,75,386.504764
448.019806,66,387.211061
449.549501,56,387.83054
505.887141,78,388.710329
459.1441,59,389.353985
480.695605,93,390.319651
497.317135,85,391.19953
453.693843,64,391.883761
434.64487,69,392.580265
491.377714,81,393.404266
477.948715,74,394.159045
443.106353,103,395.180113
490.040214,76,395.926318
488.01318,81,396.757409
486.656709,79,397.580122
482.24995,75,398.365193
436.772775,70,399.044579
449.024387,74,399.810256
504.155086,76,400.580418
444.738405,67,401.238073
452.969434,65,401.90334
502.811285,75,402.648853
440.291735,71,403.366331
