#{"t_start": 1774402235.6431546, "env_id": "None"}
r,l,t
-435.897537,1108,6.348855
-298.244792,241,7.708155
-355.044657,328,9.54849
-234.891262,153,10.409838
-258.100197,200,11.530763
-209.63323,1446,24.555166
125.178304,747,34.123209
36.924922,476,36.791344
310.90554,300,38.469652
343.263257,367,40.521547
346.917546,288,42.131238
225.912098,529,50.243658
333.032875,359,52.243598
257.835565,197,53.349979
383.459026,176,54.314085
426.37588,246,55.654825
363.68553,239,56.967876
338.29644,346,58.859077
352.739478,337,60.707972
467.46216,160,66.860778
379.481778,180,67.855984
402.175968,166,68.770848
392.164626,226,70.022441
411.777935,159,70.900326
445.632986,168,71.828986
372.10868,208,72.978584
408.861084,162,73.866724
374.381514,266,75.335523
351.767026,275,76.853853
426.700433,216,83.290059
371.282939,277,84.841318
413.903925,197,85.945371
439.750372,139,86.723396
393.548565,200,87.842892
451.230107,142,88.634183
440.758394,125,89.333519
476.457324,116,89.98154
363.648936,198,91.086262
474.306638,117,91.740006
425.58043,146,92.553546
410.669693,113,93.185553
462.321812,154,94.043266
459.241341,139,100.066713
409.953665,102,100.635961
424.582808,127,101.345123
477.71457,146,102.158342
443.850418,96,102.693811
439.860452,114,103.330296
420.461067,88,103.827227
430.532258,111,104.447326
393.788149,134,105.193427
395.464533,149,106.024393
425.313922,107,106.623173
447.016645,101,107.189442
435.090771,117,107.841829
453.206789,108,108.437499
454.598354,128,109.143714
420.271839,100,109.696107
450.152897,96,110.219704
494.064328,116,110.859052
474.407888,99,116.342698
433.834502,109,116.945034
445.121045,79,117.3844
431.793493,105,117.965524
448.420454,134,118.706752
467.981817,97,119.245085
413.680546,133,119.98053
490.185129,87,120.458777
449.428669,97,121.013555
404.311116,98,121.562844
401.817605,145,122.378546
472.345515,100,122.943422
434.901111,73,123.352215
448.677585,143,124.155712
461.024532,119,124.826205
460.738948,118,125.488037
457.445879,107,126.087498
438.69218,99,126.643575
456.297829,76,127.067614
472.476779,85,127.548661
460.465491,92,132.673582
425.390667,83,133.137483
491.842366,90,133.638329
430.420321,109,134.246947
396.358281,127,134.955819
466.446812,90,135.462857
462.098923,90,135.968426
465.748736,90,136.470238
504.939994,113,137.09986
469.769843,115,137.743
429.612879,105,138.328073
475.710823,106,138.92042
442.401279,79,139.360707
434.686769,97,139.900302
458.459553,100,140.45755
451.691654,91,140.967258
445.06817,86,141.451878
429.936013,70,141.845906
444.753995,108,142.450717
447.072032,92,142.966245
450.209252,95,143.496003
468.931586,86,148.864207
513.665926,87,149.352537
437.737529,71,149.751363
458.006851,74,150.166678
462.582757,86,150.648245
466.268294,63,151.004646
469.766509,78,151.443278
496.622894,81,151.898722
476.538559,106,152.49729
471.852552,76,152.923268
453.379934,74,153.339245
499.839282,82,153.801748
471.619268,87,154.291722
480.636488,93,154.814716
424.375735,188,155.872496
