#{"t_start": 1774402235.6471148, "env_id": "None"}
r,l,t
-270.987302,234,1.457957
-574.709671,1403,9.323003
-332.634936,298,10.997258
-482.713166,1559,24.657469
-75.726993,333,26.523765
237.568128,523,34.833308
202.74187,619,38.300378
-29.220382,659,41.982534
338.199058,362,44.015271
374.764055,319,50.944398
352.387436,259,52.386524
400.076856,239,53.720143
354.162986,220,54.926245
375.034818,196,55.997658
354.307742,312,57.704809
338.87252,247,59.05417
364.222946,287,60.628902
362.734371,191,66.954057
404.794535,147,67.76781
425.790879,138,68.525545
335.468582,315,70.270932
407.563111,164,71.17579
399.429823,192,72.239244
316.568727,336,74.084735
373.149046,162,74.978802
421.397054,199,76.08726
436.338376,178,77.05769
412.380339,155,83.160379
471.066198,146,83.976524
431.386982,120,84.649562
426.089757,163,85.563235
431.608733,125,86.263898
419.306334,107,86.861
426.838186,103,87.438258
413.537709,150,88.274342
462.077356,159,89.163795
428.036545,99,89.717229
444.635475,129,90.437724
440.058046,155,91.302353
409.80525,172,92.262551
426.608248,157,93.13808
424.755236,118,93.796275
420.671407,162,99.947818
449.498208,119,100.611727
415.659173,155,101.477236
438.25152,187,102.520495
410.382779,91,103.027378
437.052887,94,103.55158
428.690898,101,104.122323
474.043932,144,104.925252
433.616726,107,105.519668
391.923207,162,106.425864
441.15663,96,106.963791
402.850566,149,107.795473
434.987478,104,108.369941
458.113186,172,109.31753
401.05076,119,109.972964
453.039081,143,110.75791
430.19708,126,116.39057
454.672179,111,117.00509
424.999599,81,117.455697
407.856671,127,118.155833
408.071985,185,119.182154
426.54125,91,119.686548
439.10314,96,120.216038
442.52566,94,120.733507
472.360459,122,121.431854
402.881293,124,122.129284
444.870652,99,122.688368
429.665665,87,123.176434
432.073774,171,124.137248
476.412238,89,124.639949
423.56002,94,125.166478
450.023728,106,125.761428
432.651267,98,126.309933
472.245872,112,126.937984
462.072838,115,127.586457
459.400106,98,132.7454
446.460342,68,133.124736
392.770331,161,134.022309
433.163767,71,134.418689
515.299037,96,134.954447
465.811277,81,135.411253
444.903918,130,136.140559
457.822743,90,136.641408
440.069748,99,137.193051
467.152957,103,137.769746
442.620571,126,138.472442
486.433696,89,138.96927
460.815287,84,139.437323
446.186352,77,139.865175
468.067823,84,140.333292
442.793479,83,140.797985
472.132178,84,141.269364
477.921588,92,141.786755
439.334983,88,142.282205
451.995727,94,142.808043
497.730488,96,143.344175
433.893891,76,148.655071
441.049693,78,149.09216
439.219491,77,149.525085
428.536852,84,149.99701
455.14158,91,150.507413
473.947346,99,151.064689
458.509513,84,151.536634
436.701878,76,151.965189
484.660215,74,152.383164
424.125276,92,152.89957
455.143978,113,153.535599
469.315929,71,153.935441
509.404356,76,154.363628
456.339356,79,154.807655
474.556323,73,155.217088
478.108216,100,155.780882
462.356476,97,156.328062
458.276497,75,156.75022
420.852266,108,157.360968
433.632869,118,158.030772
510.84842,83,158.500462
449.331295,80,158.953163
474.622251,97,159.502997
459.12505,77,159.938278
423.288093,112,165.418662
426.315444,67,165.787477
433.073361,99,166.336543
446.344368,100,166.882184
431.719348,77,167.322819
460.922059,83,167.788429
437.764862,95,168.319977
463.645181,70,168.714039
418.906585,81,169.166456
420.319946,88,169.662484
459.768415,126,170.368175
440.575227,77,170.798604
461.565479,93,171.319951
445.210773,73,171.725935
471.47461,69,172.110419
450.241332,65,172.476155
508.251158,95,173.008934
460.888569,77,173.437605
415.166354,72,173.842473
469.846032,73,174.252814
460.248322,73,174.661264
485.982582,96,175.19986
436.33561,69,175.586311
472.755937,113,176.222886
499.530555,84,181.668485
426.8965,70,182.062353
473.850524,76,182.488874
444.364498,61,182.833215
478.314018,84,183.305776
484.328311,82,183.768408
445.427018,72,184.174132
501.675123,96,184.716214
518.416163,78,185.159852
492.875045,96,185.702845
474.001527,91,186.220277
471.84516,71,186.621369
443.039762,90,187.130732
459.524496,81,187.587562
426.670405,61,187.933292
505.870323,75,188.355353
453.291843,74,188.774173
473.435031,87,189.277547
432.776452,63,189.630535
427.335581,75,190.051005
446.383824,87,190.542094
480.113518,98,191.091573
454.679181,73,191.500268
450.683127,81,191.95387
487.314141,89,192.455165
506.539932,71,192.851922
487.712803,104,198.172087
446.773063,79,198.60125
482.29641,75,199.013947
433.186369,70,199.399755
475.016086,76,199.81715
483.791263,88,200.306269
499.685857,72,200.707432
484.086584,62,201.052069
457.754432,59,201.379974
423.763615,70,201.767695
458.782927,73,202.174333
498.270379,70,202.559579
469.461638,66,202.921286
472.075731,86,203.404916
451.343816,68,203.790035
429.995444,64,204.144305
443.853461,78,204.576938
478.829448,88,205.063231
459.137331,67,205.436535
493.288326,70,205.822199
463.773645,110,206.428273
481.431573,69,206.810374
449.102478,67,207.192487
479.267303,85,207.66355
461.00697,64,208.020567
486.493471,72,208.419647
424.417636,61,208.754221
500.171958,84,214.308292
479.801918,71,214.708682
508.529841,73,215.118903
472.988964,64,215.480468
495.369703,79,215.926663
505.432114,65,216.291898
482.020413,68,216.676938
483.293799,68,217.060006
431.884325,52,217.35432
477.820706,69,217.743379
486.886253,70,218.140027
435.086108,71,218.539398
438.310599,60,218.876249
493.83839,66,219.247516
485.063559,68,219.629509
468.243156,70,220.022552
437.970277,71,220.422217
503.167763,82,220.884598
514.104491,72,221.288307
491.473575,68,221.67168
436.717659,72,222.077726
475.855211,84,222.55211
503.868552,66,222.924095
450.083513,65,223.292354
490.5159,73,223.705196
460.480603,108,224.312663
456.41075,76,224.740858
497.076319,80,225.190027
500.276998,83,230.489871
485.492221,62,230.837056
478.319316,59,231.168949
437.406633,53,231.466469
458.551001,63,231.821505
423.185228,61,232.165036
452.503605,55,232.473866
460.606879,55,232.783128
457.566359,58,233.1101
484.261398,66,233.480819
512.535365,68,233.866246
494.657287,69,234.266061
477.467409,85,234.747957
468.721276,58,235.073518
505.816287,60,235.413258
479.764212,67,235.790738
504.746911,62,236.14123
444.70575,80,236.590512
438.955124,105,237.180712
440.390839,60,237.520392
426.27836,61,237.857188
490.370125,64,238.208683
482.753088,95,238.732251
490.736842,89,239.222377
474.062997,77,239.651678
437.064675,63,240.001425
431.698597,67,240.371008
448.923428,55,240.674268
458.802692,55,240.978574
525.068521,71,241.371485
496.020239,67,241.741546
510.544844,62,247.375316
430.839494,55,247.688242
479.470764,55,247.991477
484.964237,64,248.346031
435.747012,54,248.649792
469.770653,58,248.972126
500.348211,55,249.279016
493.584461,58,249.602689
522.451786,65,249.964016
447.835003,50,250.240792
446.677426,60,250.575147
528.865619,58,250.898912
516.586939,56,251.213921
508.932164,70,251.605354
481.054609,53,251.901353
481.159023,52,252.193207
491.575089,55,252.499515
447.255882,51,252.78075
447.047268,50,253.059876
453.433915,69,253.444417
488.600112,55,253.750417
486.114561,62,254.097812
462.891398,78,254.535898
478.994677,73,254.94412
489.33252,67,255.313748
487.812119,55,255.619242
449.010632,52,255.911359
485.821379,70,256.300139
496.139601,75,256.732042
470.78059,60,257.074442
461.472607,58,257.401155
446.171368,67,257.7823
451.047001,49,258.061595
461.24483,55,258.367976
478.292233,55,258.672716
459.38116,48,263.602158
472.177837,58,263.926263
487.213239,55,264.233813
460.857,54,264.537833
512.231112,61,264.880007
462.736023,63,265.240514
470.752967,54,265.53475
456.822345,53,265.82385
470.009638,50,266.099475
480.490443,55,266.399107
497.97932,57,266.710168
473.083402,60,267.042458
449.563728,51,267.32474
429.556043,53,267.62146
516.156013,54,267.918579
452.900391,73,268.321942
478.148267,55,268.624129
439.45369,51,268.902621
473.345466,47,269.160642
434.790797,47,269.418893
463.008805,57,269.735244
474.380621,75,270.15279
462.573851,63,270.503355
517.808336,61,270.837874
470.669704,59,271.165316
438.934544,58,271.486766
457.51434,62,271.82707
