#{"t_start": 1774404953.6746905, "env_id": "None"}
r,l,t
-344.279578,201,1.877165
-223.257341,133,2.604021
-195.651042,105,3.177061
-240.099442,137,3.923301
-201.535131,74,4.328182
-213.745132,144,5.119987
-279.294081,191,6.154637
-201.953248,87,6.626601
-298.729114,279,8.155206
-247.356739,193,9.211087
-175.267744,47,9.466059
-199.313101,79,9.893084
-198.574826,78,10.318925
-212.456757,121,10.973431
-243.404312,189,17.405721
-238.593791,186,18.435154
-290.247344,633,21.945348
-173.066878,234,23.234067
-327.548147,323,25.024919
-297.720933,356,26.996117
-369.694937,884,37.206132
-33.449002,248,38.58954
-163.244828,554,41.681747
49.854899,287,43.276533
128.748395,740,52.567728
93.166981,149,53.395913
376.719632,285,54.978725
-6.854537,216,56.179453
265.014199,431,58.569564
311.476218,380,60.675635
284.058391,361,67.295744
413.422854,203,68.415271
367.648655,236,69.722935
368.20228,237,71.03994
418.304383,176,72.017866
321.066542,339,73.897399
368.410473,273,75.414491
378.626872,292,77.03702
402.845329,195,83.167907
442.977965,195,84.251586
296.255627,314,86.002675
355.995983,348,87.938369
412.244764,185,88.964993
426.176165,129,89.681225
428.65123,130,90.40354
423.062044,165,91.319412
429.362709,148,92.142417
438.505766,246,93.50921
399.545676,188,99.75866
444.385038,137,100.518265
454.727111,142,101.312804
395.100268,167,102.242045
430.486578,126,102.942327
448.472852,128,103.653203
430.28408,108,104.254391
413.546315,141,105.040684
438.383172,166,105.964502
344.738165,339,107.854097
404.651866,135,108.613029
426.131187,119,109.276414
430.215423,156,110.145362
428.179678,173,116.017739
456.742649,78,116.450614
395.703498,169,117.389798
450.239079,141,118.174691
451.111067,99,118.723217
401.367821,116,119.366659
409.295721,93,119.88122
456.240061,94,120.403569
438.272476,134,121.148943
433.976799,132,121.882623
446.317823,81,122.330696
455.45577,91,122.837325
492.845724,121,123.513036
453.37802,123,124.194705
433.713159,148,125.017139
410.725062,125,125.712773
450.817845,101,126.272666
463.22191,92,126.783622
462.029131,135,132.285201
455.980038,92,132.782714
464.503679,125,133.45546
483.17891,99,133.984851
402.768101,98,134.512552
477.56913,101,135.060438
477.590714,88,135.531042
415.934151,166,136.429715
472.158633,102,136.978048
422.327481,109,137.563968
423.325467,96,138.077286
445.321571,83,138.525534
403.184008,129,139.230342
462.906097,127,139.920341
476.961883,98,140.465552
408.56437,99,141.003724
447.868157,102,141.559695
418.1552,88,142.045789
460.626045,129,142.749464
408.419483,104,148.470216
478.059114,107,149.063172
427.415523,79,149.507473
408.712719,117,150.157961
457.554174,82,150.613048
476.318848,115,151.253878
454.402699,87,151.737318
451.70905,150,152.569669
467.577475,92,153.080753
471.223368,79,153.519158
472.913078,87,154.002842
448.477277,71,154.405168
493.491091,85,154.879181
449.940466,94,155.399028
443.831817,81,155.848004
445.942609,109,156.454528
436.494294,119,157.117121
491.556781,91,157.622082
446.269167,83,158.083217
419.67328,105,158.666801
419.071102,109,159.272654
440.110771,86,164.589374
477.914135,84,165.057145
480.626502,81,165.508218
473.246753,83,165.97025
402.166954,143,166.765081
480.394024,114,167.398519
432.330828,85,167.871975
414.151816,85,168.347714
467.0392,99,168.898902
489.618897,87,169.383724
456.740724,96,169.91673
503.402454,88,170.405957
441.203002,124,171.09544
461.054092,104,171.672922
462.38712,104,172.24997
438.758036,108,172.848843
499.056306,98,173.39514
506.813032,85,173.872878
450.868643,77,174.3004
463.248603,80,174.745088
481.570136,89,175.239488
441.018855,77,175.670443
507.542962,94,181.602813
470.81643,91,182.109805
428.667878,90,182.611111
485.698949,86,183.092832
475.144938,106,183.684673
431.057794,74,184.10166
451.568737,78,184.538471
495.615584,100,185.098036
422.884509,71,185.494801
428.102243,98,186.043684
451.374239,78,186.478486
422.580798,82,186.9397
483.807293,75,187.356565
446.796579,118,188.016229
426.643166,118,188.673217
452.343207,72,189.072772
434.662778,66,189.441235
484.643349,115,190.0851
437.305546,67,190.457229
444.170121,66,190.824451
471.621172,71,191.218916
483.025575,80,191.663225
466.597121,74,192.075206
439.784689,89,192.568857
472.279168,73,197.623582
455.882654,111,198.227937
426.50023,65,198.580714
504.973368,69,198.954937
416.732959,90,199.440361
446.422574,65,199.791034
426.306874,78,200.216093
480.646028,107,200.81998
458.47213,61,201.15694
421.548404,74,201.559439
474.707679,88,202.041054
451.635341,60,202.369089
428.317484,78,202.794021
455.123931,104,203.360655
447.201636,63,203.710368
476.955398,89,204.196664
467.844458,64,204.547409
451.738961,60,204.87544
474.126607,82,205.325006
476.744785,81,205.768519
461.781209,64,206.120149
447.127683,62,206.454402
470.857207,72,206.846541
451.472105,76,207.26214
464.039044,96,207.784175
430.838141,68,208.161388
492.059934,73,208.561627
496.907365,73,214.086272
460.296849,73,214.492322
457.357723,71,214.887755
437.695407,52,215.178815
481.928529,71,215.575257
422.38734,74,215.988885
455.959394,63,216.339042
482.987131,68,216.717296
