#{"t_start": 1774404953.6751263, "env_id": "None"}
r,l,t
-247.13447,205,1.898845
-241.2272,142,2.675085
-200.175526,97,3.204721
-269.302691,221,4.410644
-261.822521,203,5.521984
-180.566219,64,5.868107
-273.710182,147,6.666153
-194.075173,94,7.18293
-296.306245,250,8.550738
-182.142784,53,8.839798
-182.834977,55,9.140056
-227.415095,144,9.920835
-204.104631,113,10.534792
-222.845424,134,11.266231
-217.957307,95,11.779291
-230.367961,444,19.639218
-147.10681,596,22.935885
-283.786004,522,25.827829
68.640933,340,27.712367
-231.027595,654,36.647172
-304.991062,1114,42.855044
345.060332,254,44.25815
271.366175,501,52.229462
374.753879,300,53.896474
180.392647,238,55.21892
329.218529,334,57.069685
-108.257128,844,61.752807
355.896138,317,68.121183
259.794049,445,70.589778
228.592189,220,71.813423
156.629331,160,72.700512
393.513707,287,74.294089
110.060095,189,75.342624
378.958733,256,76.76636
443.133572,164,77.67278
407.867507,244,84.079036
452.059622,209,85.245837
403.116387,161,86.141563
369.998105,204,87.275676
437.102033,156,88.142824
434.654776,138,88.90983
430.420334,117,89.559604
460.24756,158,90.436778
374.457408,194,91.514273
447.49207,103,92.086769
381.009072,166,93.010543
415.352178,140,93.787346
444.09592,141,99.775407
466.268473,160,100.665908
382.727603,182,101.682149
429.128031,154,102.537893
416.746238,116,103.180695
410.742107,136,103.936842
398.412286,152,104.784839
426.498639,127,105.490593
482.970407,104,106.069801
453.232428,136,106.827939
419.239069,97,107.369871
358.474942,194,108.458173
380.442057,159,109.342752
445.674812,111,109.960807
463.92493,108,110.561617
440.180694,93,115.989743
446.287372,126,116.689167
488.368487,113,117.318058
454.13313,81,117.767057
416.413289,76,118.191204
431.054483,121,118.861713
457.906634,107,119.454896
392.595518,170,120.397933
464.502153,110,121.007688
469.430763,109,121.615142
459.262348,108,122.21515
421.338775,77,122.643056
377.912622,163,123.55261
480.124551,138,124.31618
423.426756,116,124.961597
452.218662,144,125.763253
415.916029,102,126.328416
423.788846,162,127.228285
453.033827,96,132.506928
484.145907,101,133.051256
473.970509,102,133.600463
480.956638,134,134.31655
452.089341,88,134.796334
493.209022,93,135.294917
427.816936,123,135.95436
483.862248,100,136.499449
449.125279,100,137.03715
445.542012,129,137.730088
470.559642,109,138.314829
448.042932,122,138.981348
506.629054,105,139.551401
467.316867,111,140.158062
478.516508,102,140.720963
432.077678,109,141.309886
436.088029,136,142.062637
428.23884,119,142.712036
495.074511,103,148.424976
454.139842,97,148.96243
485.794099,95,149.496102
435.987807,98,150.040887
469.606424,96,150.573933
470.384864,96,151.110337
444.18918,82,151.564992
433.511367,103,152.137531
419.535174,88,152.625573
429.831313,86,153.103383
462.275418,84,153.569876
493.422201,90,154.069699
429.431079,71,154.473744
481.76591,122,155.150326
454.823329,115,155.787398
430.966536,89,156.282406
431.451503,68,156.661128
436.213151,77,157.089508
441.870423,106,157.677391
485.37426,79,158.116967
454.396131,103,158.689055
459.453018,91,159.19555
461.274919,106,164.623163
464.502054,87,165.107661
428.690609,78,165.541755
453.107366,82,165.99802
454.047985,78,166.431838
444.669549,88,166.919845
444.366846,92,167.43168
417.164288,83,167.894451
491.616362,93,168.41444
