#{"t_start": 1774402235.6467283, "env_id": "None"}
r,l,t
-194.91312,104,0.725499
-258.599056,217,1.94316
-347.781129,365,3.983499
-290.820047,319,5.770757
-363.541583,399,8.015626
-237.100637,189,9.076652
-86.292993,1069,19.990057
-14.829514,992,25.556975
-78.564716,463,33.525993
349.605112,269,35.034105
289.510937,346,36.975735
269.37529,432,39.392483
340.00773,354,41.368616
14.727627,1010,52.162554
405.110215,204,53.308361
335.82794,255,54.70875
383.239832,197,55.781961
323.643239,404,57.994343
356.744771,215,59.167613
437.959683,222,60.386628
438.548714,225,66.897851
432.832393,193,67.964408
385.73589,143,68.752742
424.706626,165,69.664976
380.945585,237,70.976673
410.547038,217,72.177903
446.69672,185,73.196497
418.995069,168,74.118694
439.823637,172,75.069055
385.256573,142,75.858769
430.018703,147,76.666613
459.755835,144,77.455841
404.320639,133,83.438878
408.565496,124,84.133507
432.105363,144,84.939387
417.350093,136,85.703435
429.538829,93,86.224576
426.685741,125,86.92195
439.489996,156,87.796408
427.053316,135,88.548234
408.374599,136,89.309364
464.373202,111,89.929622
379.013624,174,90.900769
473.167857,93,91.418585
435.775892,144,92.223342
451.102314,99,92.774446
461.289443,136,93.534604
390.069002,141,94.320142
456.268542,115,100.209949
441.030254,100,100.767768
455.05091,108,101.371298
476.069641,116,102.017625
429.499815,95,102.548055
422.871171,154,103.406769
476.880462,126,104.116373
471.232099,161,105.013489
460.151193,152,105.861012
441.134375,100,106.420112
484.846975,103,106.997581
457.203907,104,107.578977
484.749571,104,108.156201
467.106156,123,108.834736
424.148,147,109.644844
404.639826,117,110.284761
453.44198,140,111.054773
478.487107,100,116.544207
450.769229,84,117.010512
428.221183,80,117.455401
519.617077,90,117.952604
463.849158,102,118.515954
438.554258,102,119.084229
421.334693,84,119.547925
464.756637,84,120.011484
453.485378,98,120.549924
419.490285,88,121.056193
447.171015,148,121.886661
430.426216,82,122.347926
466.791549,102,122.92474
495.480374,111,123.546685
451.498269,118,124.209896
450.092876,141,125.003846
423.909412,90,125.509027
473.806346,89,126.007596
420.048091,110,126.624994
445.160319,74,127.038098
478.041089,108,132.259525
454.88217,80,132.705545
493.376086,84,133.174501
504.879176,106,133.765695
436.014504,68,134.145298
467.898981,91,134.651333
466.64267,94,135.177946
442.297456,79,135.624781
459.905441,90,136.128991
430.69804,97,136.669613
442.704183,75,137.086809
441.820272,82,137.545274
460.623312,104,138.124998
481.291327,120,138.795961
440.265184,107,139.392579
436.392584,81,139.842518
443.036153,107,140.439295
471.77662,109,141.051392
442.922691,85,141.528122
463.562924,96,142.068872
422.342599,100,142.627943
428.947719,103,143.204479
436.094271,106,148.683405
423.567872,74,149.097813
452.891147,73,149.508153
485.872786,82,149.968717
456.744151,103,150.546266
423.25112,91,151.058595
423.700366,71,151.458159
480.116977,106,152.056881
470.857993,73,152.467881
480.339271,77,152.899245
440.119937,67,153.275207
478.961178,97,153.823385
476.556645,84,154.295864
483.21014,86,154.778529
448.283127,69,155.16552
424.723395,72,155.571366
459.632924,82,156.035303
468.790016,79,156.479931
439.861475,90,156.988072
458.392929,69,157.377709
454.304044,77,157.815484
473.802235,91,158.330985
442.084559,125,159.03764
443.950228,86,159.525246
515.422591,82,159.988733
448.891735,89,165.342067
430.632146,82,165.792923
474.807848,92,166.30358
486.463837,74,166.706567
433.553284,87,167.198354
423.511072,89,167.697549
490.828154,77,168.130019
476.85879,78,168.568948
507.095432,82,169.025783
440.000391,64,169.384356
460.745736,79,169.830595
444.968791,83,170.294548
448.685522,68,170.675126
469.592483,78,171.112595
441.2231,67,171.486463
480.588851,71,171.881477
445.010598,106,172.475824
464.903431,68,172.8555
486.254064,103,173.431792
463.921867,79,173.875646
463.621683,80,174.325539
430.08566,106,174.91855
464.297116,70,175.310707
446.687068,80,175.761547
419.514267,101,176.329089
468.562331,92,181.819599
457.445646,72,182.225091
469.818792,95,182.758769
421.790126,105,183.351269
471.659608,93,183.875767
458.417893,68,184.258279
475.439786,103,184.840722
465.783054,65,185.211652
429.678663,67,185.589582
493.736572,87,186.084954
458.299961,68,186.467714
452.338685,81,186.927381
517.492653,91,187.440692
508.445723,98,187.995252
489.951025,74,188.413395
463.015209,68,188.796661
430.854067,93,189.333017
508.774307,71,189.730799
460.251003,71,190.129179
465.963473,62,190.477151
498.584989,83,190.94477
421.658864,64,191.304792
481.086686,86,191.784189
443.448488,68,192.169684
483.651784,85,192.64464
497.392475,76,197.816234
443.645275,71,198.205185
466.205401,60,198.530092
497.595566,91,199.029964
469.730091,56,199.338731
450.40666,56,199.646246
459.167191,69,200.028287
492.672569,63,200.378721
496.121836,78,200.812541
467.755656,74,201.223248
479.403893,92,201.734368
470.551925,71,202.129534
453.075779,83,202.586561
497.060736,82,203.037641
455.955595,69,203.427411
440.180049,53,203.729052
474.607587,69,204.110954
460.810545,64,204.46584
455.278309,68,204.842076
492.775676,82,205.297649
511.258815,82,205.7498
455.689821,83,206.207875
478.575389,76,206.626603
500.286949,62,206.970993
476.519164,62,207.326155
423.620697,85,207.796987
437.311044,68,208.17722
419.559974,77,208.598959
475.438801,92,214.194334
494.201816,74,214.612876
506.141501,63,214.96659
460.294665,68,215.350449
526.770925,78,215.791093
489.642632,86,216.274773
501.298146,76,216.705082
500.680644,92,217.225271
504.260914,67,217.602371
486.252753,70,217.997755
518.9019,72,218.404132
476.405621,99,218.959902
450.251796,80,219.409944
471.004801,67,219.786318
468.677008,65,220.153101
495.838582,69,220.54109
480.201484,80,220.991614
449.218328,62,221.338667
451.207424,66,221.71061
456.147777,55,222.020489
470.513992,75,222.443835
473.078736,91,222.958177
475.13589,86,223.443807
417.016703,83,223.912448
459.369286,80,224.363733
424.258536,92,224.880661
464.562166,86,225.364533
478.283362,85,230.674483
513.331567,70,231.066639
499.963449,64,231.427062
447.930906,62,231.776481
477.10552,64,232.136701
462.94227,83,232.602989
436.015562,56,232.918021
497.694469,56,233.233775
500.1334,68,233.61523
498.087986,66,233.99233
504.479783,61,234.344403
439.0716,70,234.742084
494.12936,63,235.095869
496.533714,64,235.457575
466.363885,61,235.802172
484.646721,61,236.146533
437.754849,55,236.455077
483.053141,68,236.838472
482.007718,90,237.344239
491.811807,65,237.706679
453.94925,75,238.119194
488.716792,87,238.599237
446.603798,52,238.88638
454.506307,57,239.200198
470.509209,69,239.58471
445.799282,55,239.888036
506.324142,69,240.271863
436.687488,61,240.608057
470.38318,97,241.14498
475.313032,61,241.4814
459.967908,62,241.823418
431.732036,60,247.448516
495.605577,64,247.810238
436.64346,65,248.16916
