#{"t_start": 1774414910.8713949, "env_id": "None"}
r,l,t
-1040.071502,2475,32.883489
-675.757747,2323,59.516968
335.69821,323,61.68178
28.777212,455,64.785789
372.876166,210,66.227284
255.955831,420,78.389031
426.075748,170,79.577851
398.301218,285,81.606387
405.666414,234,83.22804
372.059614,228,84.917758
403.29922,209,86.737842
378.503778,275,89.277946
426.357723,201,91.241799
408.329272,292,94.095706
406.192124,189,116.062225
430.252845,148,117.429732
421.711937,192,119.228483
423.224434,188,121.05449
407.23177,163,122.613522
400.367732,115,123.742348
425.107839,181,125.450936
416.620698,238,127.695982
439.000927,143,129.016606
430.997436,146,130.35799
441.255261,177,132.011623
390.692881,168,133.569432
426.209006,121,153.867427
463.686915,115,154.944161
477.611888,130,156.153486
464.23247,144,157.503521
468.671947,158,158.986421
443.678135,111,160.02282
461.62885,152,161.40923
423.270299,103,162.360955
408.405032,187,164.105343
443.909418,131,165.28159
442.539102,135,166.551703
417.285053,147,167.924294
419.118446,154,169.374632
483.433802,130,170.572453
466.434159,134,171.816209
444.476288,182,192.566932
458.504081,141,193.860047
451.022621,138,195.124144
461.068087,77,195.840693
416.15232,128,197.034899
479.161369,129,198.230815
465.123246,109,199.23788
437.043515,166,200.785441
452.293778,127,201.985535
424.579413,106,202.976028
388.530804,127,204.146022
452.929014,105,205.132526
452.012912,113,206.237536
474.535867,109,207.271521
421.185837,109,208.38957
458.065624,118,209.583387
458.306365,100,210.588518
440.958324,78,232.190635
436.238676,126,233.403437
421.526909,128,234.611795
446.619702,84,235.413488
476.916301,96,236.307564
455.253827,76,237.056322
449.248422,98,238.032117
394.190149,194,239.952392
495.520962,111,241.040948
484.769267,97,241.971165
470.120555,110,243.028716
468.887567,106,244.04469
449.914564,97,244.961621
418.539153,111,245.992373
430.055647,85,246.812705
420.254985,123,247.978072
453.2826,118,249.109234
479.217408,92,249.958925
464.249852,83,250.786358
433.329924,106,275.907195
481.687147,78,276.635614
471.381626,96,277.547522
481.680198,82,278.297266
472.313145,130,279.500277
440.207443,94,280.407918
481.137222,106,281.406268
483.375169,80,282.142825
468.357323,81,282.907076
487.230437,85,283.701396
432.349318,90,284.542736
482.715387,83,285.32479
443.308103,95,286.20665
