#{"t_start": 1774395015.7305546, "env_id": "None"}
r,l,t
-314.358554,290,2.469687
-249.54821,144,3.244789
-246.443026,147,4.041285
-240.514741,147,4.844892
-269.636992,230,6.105198
-213.207801,120,6.761871
-255.520826,198,7.853481
-243.555079,183,8.848921
-209.379094,143,9.629507
-221.535721,135,10.369012
-211.920919,129,11.068767
-207.714695,105,11.641824
-321.117715,403,19.125565
-280.366589,287,20.748328
-259.824934,297,22.426921
-382.758591,456,25.005554
-285.206766,331,26.868062
-675.31081,1314,39.511744
-286.437531,455,42.056309
-429.128532,540,45.077564
-221.449713,540,52.987849
-170.832612,506,55.811388
-167.320682,282,57.383442
-228.189948,519,60.292729
-125.920687,369,67.325757
-281.387296,1023,73.091129
-95.823435,1161,84.713615
-11.558901,278,86.26911
207.683243,520,89.183693
-323.771067,1223,101.388567
235.335547,464,103.984382
92.702412,364,106.02945
-637.788945,2261,123.824584
279.475106,389,126.007256
293.1265,462,133.411144
76.735979,231,134.722827
61.060394,147,135.551214
333.665149,253,136.97265
381.640451,250,138.376808
-4.428142,906,143.474763
108.750499,158,144.364958
309.007595,391,151.73341
390.947284,234,153.047362
374.24516,225,154.322384
317.879171,345,156.273434
365.921936,267,157.784321
383.825556,292,159.437738
248.344235,492,167.264483
300.152816,507,170.119348
196.980966,587,173.420786
415.899166,262,174.876127
240.118669,449,177.347425
355.151575,259,184.039423
51.528255,241,185.392207
92.536489,156,186.268538
429.483866,218,187.496228
423.57284,206,188.654041
8.824888,1040,194.520389
419.718156,170,200.185245
380.698397,231,201.473488
348.26015,333,203.331162
366.129363,202,204.461886
340.949,258,205.90384
421.033659,210,207.074389
70.031316,223,208.321154
156.677885,159,209.205068
410.256259,147,210.026584
443.330139,174,216.214994
414.548162,166,217.15158
400.451804,182,218.179751
399.454891,171,219.14282
410.535784,195,220.241993
354.527431,214,221.44683
234.649601,467,224.084739
377.857853,261,225.550575
364.068674,238,226.892368
410.917947,161,232.538614
434.384193,219,233.763092
389.256334,281,235.345732
381.557045,184,236.38185
404.773299,159,237.275087
219.573897,520,240.202936
422.758434,198,241.314527
444.605304,163,242.228842
430.182823,142,243.028519
327.493078,331,250.141057
428.527805,138,250.912271
275.389704,479,253.580463
404.619051,179,254.56969
296.470993,443,257.022457
421.400062,156,257.877315
420.886704,161,258.765853
335.420324,281,260.310312
422.181306,168,266.407933
434.179131,139,267.181351
436.950694,208,268.342985
391.411328,145,269.153684
396.243258,192,270.22428
422.385445,157,271.099753
411.917648,122,271.782101
385.080005,173,272.747822
417.762275,142,273.539721
437.640048,157,274.416845
463.070567,155,275.279788
408.651782,223,276.521701
428.353197,169,282.853866
393.920209,201,283.988476
406.796772,163,284.908378
432.549566,119,285.578184
329.123259,319,287.373205
461.597159,159,288.273309
306.993812,327,290.117725
387.712931,162,291.031894
89.306962,94,291.561836
78.166049,120,292.239275
83.437353,117,292.90083
347.384764,217,299.310588
312.827124,402,301.559263
425.395924,113,302.193053
436.283423,140,302.976785
377.887386,195,304.066603
113.570991,120,304.738721
130.996528,89,305.234425
409.229566,147,306.057332
452.569722,155,306.933319
284.684128,382,309.074136
420.479716,148,309.901668
324.586726,334,316.451274
405.46765,133,317.201996
440.602025,125,317.905042
431.965416,140,318.689274
443.592337,140,319.4748
54.170883,102,320.045673
473.706813,142,320.845327
449.475292,139,321.627298
414.806521,158,322.515708
394.184432,209,323.691311
432.214412,108,324.298026
467.516681,143,325.103194
418.897247,132,325.848255
392.488892,127,326.571483
466.696691,156,332.575888
445.711793,169,333.527375
413.124539,252,334.94527
449.674974,115,335.597624
447.366365,119,336.26903
404.888029,185,337.313197
465.527453,117,337.974938
466.42197,123,338.670024
419.262903,131,339.411856
415.709114,114,340.058625
477.234357,131,340.795876
29.462538,144,341.60754
389.295235,157,342.491024
371.250666,188,343.551012
458.012834,137,349.570784
420.196183,130,350.300807
424.121122,109,350.912211
418.504964,177,351.902476
454.16762,149,352.74053
27.562908,200,353.862408
48.462243,194,354.954355
471.776271,130,355.678419
415.104974,186,356.713255
434.58127,148,357.535518
396.707443,128,358.247765
423.958346,107,358.845956
434.636997,161,359.746418
461.268458,119,365.464401
484.090349,156,366.335406
418.046532,103,366.914256
405.188745,122,367.595452
424.75805,97,368.134899
404.907467,175,369.108167
419.962769,278,370.661375
400.260514,121,371.333862
455.379973,127,372.043806
413.650948,121,372.719442
399.144873,179,373.718604
433.003499,105,374.306536
441.481709,144,375.110587
348.015875,247,376.492499
443.816285,104,381.722127
446.31613,94,382.24837
335.68543,366,384.308338
418.945367,95,384.845075
308.5764,397,387.089697
447.420728,105,387.681444
250.829606,433,390.126484
396.825202,129,390.854073
434.366327,96,391.396202
411.459607,125,392.101798
348.997107,325,399.040158
464.41134,107,399.644015
441.006272,131,400.382358
436.010648,106,400.977065
454.955142,106,401.573944
475.838646,112,402.205261
426.603914,150,403.049325
468.049248,141,403.840927
57.680302,84,404.312572
468.001442,118,404.961368
451.196163,146,405.761808
57.662995,102,406.321398
468.631265,111,406.930464
347.651757,312,408.639733
453.960139,117,409.285353
359.736344,266,416.035763
438.684796,107,416.634344
131.895197,91,417.14176
445.288773,171,418.097507
486.194248,114,418.739166
83.662998,115,419.383845
498.681752,117,420.046008
481.935579,132,420.782479
