#{"t_start": 1774398657.1146624, "env_id": "None"}
r,l,t
-283.565674,268,2.316412
-433.377212,569,5.434429
-259.278582,212,6.593431
-451.055018,510,9.379592
-255.138192,236,10.661047
-537.007811,764,20.128796
-338.120438,816,24.70303
-359.15003,834,34.079757
-644.55194,1577,42.884578
-551.448587,1533,56.554909
93.42638,767,60.857548
271.869628,545,69.101039
234.614206,574,72.304719
284.409408,477,74.978299
197.960384,622,83.128718
328.811037,409,85.411538
325.717497,296,87.06133
306.694518,390,89.230256
370.873972,353,91.192504
92.751034,337,93.070647
361.421635,309,99.781333
340.260181,256,101.176009
368.780268,271,102.651199
324.517027,331,104.450047
268.181195,431,106.801305
349.122482,344,108.686502
381.06108,259,110.096652
373.688906,270,116.707607
385.603614,340,118.613008
361.890541,253,120.029667
356.987776,276,121.572195
400.395264,243,122.932324
367.805618,311,124.666611
378.197377,168,125.603391
362.372856,221,126.841811
415.248618,247,133.408597
417.571126,243,134.766104
363.88117,254,136.181719
384.438489,255,137.608292
395.765583,199,138.719941
348.46107,244,140.084554
394.503336,191,141.153587
385.327829,211,142.332551
329.787685,330,148.761751
383.423799,236,150.054336
444.230521,203,151.157718
370.077031,224,152.381666
398.613483,261,153.80821
400.573859,183,154.801403
424.606306,159,155.669478
411.308231,196,156.73621
442.20874,230,157.993539
362.958826,262,164.410607
442.419367,194,165.490145
394.185528,234,166.797234
402.824442,168,167.735517
415.920644,169,168.676528
404.87526,155,169.542905
459.23021,180,170.543989
430.297171,181,171.552065
414.60577,135,172.309884
357.797427,196,173.400571
402.694044,216,174.611003
442.445387,182,175.633302
396.508362,150,181.7884
435.129739,172,182.724923
429.267379,175,183.689805
438.438126,160,184.571157
456.967161,174,185.531899
407.395548,181,186.519868
413.297279,132,187.243652
472.092088,174,188.203559
372.204745,177,189.177114
446.681742,145,189.971596
406.77499,149,190.786116
394.303707,168,191.705976
426.201862,144,197.569271
356.812269,223,198.820215
426.952053,123,199.504066
489.772531,144,200.314514
397.386424,126,201.019779
386.607671,142,201.811118
442.625273,155,202.682226
379.787102,197,203.786246
444.38331,142,204.583026
399.825226,134,205.333879
416.961171,157,206.21276
383.070785,163,207.126153
411.858373,107,207.724391
434.258995,136,208.484558
439.929195,154,214.946115
371.101372,207,216.106484
450.080708,126,216.8111
407.525416,153,217.667123
424.606841,150,218.504905
451.752386,149,219.338032
447.810982,172,220.304434
442.054215,146,221.119673
423.190621,141,221.910614
451.488864,135,222.662913
382.29718,141,223.452415
464.064898,149,224.285489
406.479345,119,224.951576
480.194212,140,225.73553
428.359174,127,231.372745
457.038588,133,232.118005
404.180051,202,233.259826
421.440062,146,234.08217
451.081704,124,234.780499
432.305444,127,235.494112
425.564845,147,236.321403
399.640414,187,237.372027
443.07022,147,238.195871
367.618687,193,239.278361
460.606753,132,240.018004
416.811433,141,240.808986
408.985851,144,241.617523
430.410181,159,247.689276
438.84628,129,248.408167
480.202593,151,249.25417
451.138343,151,250.099263
427.180499,113,250.730325
396.106082,150,251.570098
398.452453,124,252.264223
443.083156,120,252.935021
482.630694,129,253.656364
446.887631,112,254.28312
463.265562,144,255.089669
395.973707,130,255.819183
464.808842,138,256.592204
413.84929,162,257.501574
439.724913,125,258.197856
462.801057,140,264.477252
450.373422,141,265.278661
430.745189,106,265.88631
411.886898,112,266.517498
465.339166,130,267.247857
423.602504,103,267.829181
456.048697,112,268.460601
449.1141,104,269.045826
450.143548,145,269.861577
489.992124,114,270.501995
435.702313,104,271.088728
447.034763,118,271.752433
449.410815,120,272.426202
462.476471,119,273.093934
488.120293,141,273.89616
461.231558,122,274.577586
454.43192,139,275.3576
491.711943,146,281.391837
471.545704,124,282.077038
423.584075,105,282.65133
436.76349,92,283.153201
416.096138,145,283.948403
422.562433,118,284.594819
448.637378,97,285.126238
445.771617,102,285.683505
432.104573,100,286.233173
451.627888,108,286.824854
407.835911,104,287.395422
455.25624,122,288.069719
457.693437,118,288.734787
434.224889,118,289.400491
424.357011,102,289.973327
410.963198,99,290.530289
426.304816,108,291.139462
433.601025,123,291.828274
490.324665,114,292.469001
448.418684,129,297.894403
413.89288,115,298.543846
451.369905,109,299.154607
496.229399,112,299.780131
467.759206,124,300.474655
503.243661,119,301.142741
445.71768,96,301.680514
419.624118,109,302.291794
412.744879,103,302.867971
484.334268,118,303.530778
432.480388,96,304.072521
434.351914,117,304.730407
459.833056,111,305.354423
466.867726,109,305.969246
431.08057,130,306.703527
403.319661,129,307.436422
432.458776,103,308.016852
453.760859,106,308.61607
467.440054,109,314.129494
437.70471,120,314.802725
426.6669,112,315.434428
426.271197,107,316.034243
453.417958,103,316.61402
485.301555,122,317.301639
470.692133,103,317.878147
463.652616,112,318.507508
434.125992,122,319.193428
