#{"t_start": 1774388617.9982715, "env_id": "None"}
r,l,t
-148.048808,276,2.320301
-150.912159,185,3.342443
-154.370482,188,4.382261
-155.845737,189,5.430765
-172.038133,340,7.314337
-164.660662,207,8.459743
-134.56875,255,9.877051
-135.19586,339,11.775435
-68.315064,616,20.037118
-36.66274,460,22.619693
-150.38651,597,25.979188
497.266773,1201,38.033273
495.401918,600,41.437571
128.516259,396,43.683459
513.604917,837,53.696846
525.838672,910,58.806623
521.12169,935,69.025568
556.678558,557,72.163051
482.514096,443,74.66608
523.129262,515,77.574205
516.073039,397,84.800367
506.119538,265,86.295733
500.265459,290,87.928042
457.935786,433,90.361479
480.245205,406,92.647629
521.40127,250,94.0606
546.124422,279,100.838489
465.243896,233,102.161946
490.764076,200,103.295668
501.450912,315,105.088543
460.62257,261,106.566442
538.360953,265,108.066545
549.716831,337,109.971428
464.514842,212,111.168603
499.083726,263,118.050658
485.689951,211,119.232236
489.919712,186,120.275292
510.12969,227,121.545951
544.577903,238,122.874013
527.185478,195,123.964665
542.602636,235,125.288419
469.334512,301,126.972758
485.877588,218,128.193678
495.791283,358,135.180942
520.253326,289,136.808085
495.026153,188,137.864358
488.193938,237,139.198242
527.962241,279,140.769675
512.404473,195,141.868142
516.834229,190,142.937906
490.635789,252,144.355825
538.271165,198,150.899544
513.509335,178,151.897492
547.60695,235,153.208107
489.155939,172,154.16166
475.008896,235,155.459335
470.180389,158,156.323744
458.281051,177,157.304459
455.811467,213,158.48543
509.233453,147,159.295836
527.172037,186,160.327885
516.271706,268,161.832095
458.501325,137,167.541695
548.781868,216,168.751794
527.006919,150,169.590736
525.17207,167,170.526572
521.824564,182,171.549308
531.093205,174,172.516721
497.919105,165,173.438258
510.841883,162,174.343511
502.888423,125,175.040738
480.262619,153,175.894129
491.188463,147,176.721445
510.678016,241,178.0716
471.527824,144,183.958202
507.566803,198,185.074419
497.859954,128,185.797507
499.905568,164,186.722053
494.137951,180,187.737483
497.749954,140,188.530124
483.934296,154,189.402903
512.034645,136,190.175879
483.371642,161,191.085179
522.577196,220,192.332709
511.718318,181,193.356205
468.713872,130,194.097707
490.794176,150,194.940241
486.992371,146,200.631878
486.215799,135,201.389879
530.719817,224,202.642595
508.328202,186,203.681798
525.303047,188,204.733276
502.622891,144,205.536878
465.692207,144,206.339083
509.966645,152,207.190441
495.5056,146,208.007174
501.581865,175,208.991119
463.929149,151,209.83783
533.919494,174,210.811957
511.957844,149,216.449053
478.241226,123,217.148322
488.296006,151,217.996178
463.874052,140,218.78079
477.193516,154,219.64834
503.078142,174,220.624273
485.658702,153,221.48533
