#{"t_start": 1774404953.6770563, "env_id": "None"}
r,l,t
-199.325484,72,1.179718
-236.968244,162,2.057482
-234.714966,142,2.834535
-254.623981,172,3.773295
-189.467219,60,4.099511
-219.039535,64,4.450602
-220.617041,128,5.154179
-284.46907,214,6.313462
-246.680045,170,7.245661
-241.378423,149,8.058757
-213.913838,141,8.830362
-418.004743,505,11.575591
-175.281911,48,11.835787
-357.538132,628,20.712056
-234.02772,558,23.803041
-68.016912,379,25.901015
-249.933922,222,27.13138
-162.50409,692,36.274982
-48.163405,372,38.347843
317.103938,402,40.593876
235.036174,507,43.4115
-46.294787,333,45.243443
351.400048,354,52.408709
39.821329,298,54.064117
284.955638,453,56.581311
153.751004,207,57.727138
-164.444723,900,67.336152
376.026252,209,68.491241
323.988519,280,70.04405
331.950767,258,71.477301
425.840036,204,72.608796
420.928559,211,73.778087
373.547974,224,75.021346
366.516585,332,76.867328
441.920592,161,77.757815
431.561759,160,83.699189
433.128875,151,84.537543
413.024403,201,85.660203
417.152545,158,86.537926
435.058368,172,87.494586
387.304596,235,88.800506
355.768822,328,90.622668
456.142285,162,91.521471
409.207363,183,92.537871
432.153488,159,93.422889
428.993902,195,99.71089
417.472108,118,100.364727
485.136917,118,101.025612
432.397774,131,101.75577
392.263844,233,103.049749
410.853916,111,103.666363
440.872997,101,104.228014
441.418166,97,104.770029
460.938702,116,105.415219
451.123115,110,106.02729
464.573021,126,106.729376
408.099383,159,107.6175
384.079994,216,108.826809
376.266093,242,110.175462
426.87064,116,110.818903
477.105282,110,116.341695
493.513884,111,116.956756
400.086667,109,117.563756
451.176467,129,118.281697
452.490768,138,119.046829
421.096945,95,119.572236
451.529119,144,120.372183
465.899182,95,120.898415
410.492624,126,121.599948
480.991695,114,122.23335
478.114317,109,122.839443
468.439801,117,123.492635
446.257582,108,124.091318
497.810233,115,124.730129
459.519213,106,125.320608
384.80649,168,126.252434
417.04403,154,127.107862
449.878786,132,132.583623
457.383269,84,133.036889
413.855571,112,133.639475
460.607884,136,134.367074
430.674633,108,134.953066
449.204012,86,135.414146
426.250355,107,135.98969
465.201064,73,136.388331
453.027648,100,136.926157
412.203844,122,137.582121
474.003218,131,138.283598
465.749547,124,138.961082
496.531932,106,139.537056
432.430194,98,140.073846
429.798469,108,140.668828
449.733583,155,141.511964
474.119123,91,142.013276
484.693245,92,142.518531
420.27788,93,143.026886
463.461621,90,148.671165
393.431008,159,149.559185
467.167006,121,150.232258
446.157051,81,150.68154
421.24877,110,151.294719
457.885073,106,151.883306
464.385375,90,152.382189
460.153036,140,153.160899
443.914956,124,153.849565
460.358674,102,154.425252
453.095929,131,155.152183
458.464337,131,155.877643
463.213893,99,156.427976
457.040983,110,157.041217
439.519512,78,157.473607
437.285687,111,158.090934
453.042278,100,158.646356
439.230056,94,159.1698
507.2079,84,159.635604
460.537859,130,165.197939
450.225314,82,165.654398
443.139218,85,166.127542
404.157027,134,166.872274
458.039335,92,167.383903
442.265912,111,168.001817
440.832461,83,168.466361
461.490781,102,169.034795
491.622717,108,169.634771
472.985203,87,170.117999
444.629274,87,170.602309
473.281279,80,171.047408
477.937233,106,171.635556
426.660357,84,172.102223
424.246503,102,172.668003
472.508112,68,173.047816
424.288743,87,173.531744
429.465577,87,174.019869
489.221141,83,174.480288
452.62966,117,175.130674
457.506768,96,175.666801
500.526912,98,181.621458
448.149407,73,182.028462
434.642371,86,182.507834
422.256572,73,182.914956
493.131259,74,183.328371
458.303614,71,183.726448
495.186292,84,184.199112
491.226548,98,184.747182
460.329079,76,185.173056
488.212531,91,185.680918
425.853382,80,186.128823
472.833333,93,186.647961
484.568936,80,187.097234
488.59595,66,187.463963
471.396218,66,187.833078
429.243463,75,188.252089
485.791384,100,188.807739
463.195169,72,189.208553
462.320794,84,189.680636
467.65911,84,190.147854
466.843112,87,190.632372
478.103181,83,191.093361
446.322649,109,191.698265
470.355189,77,192.127418
472.375556,83,192.587704
481.333237,76,197.658224
446.754532,64,198.006441
463.736298,104,198.571285
515.480553,86,199.038437
451.881287,65,199.388183
480.466589,93,199.891057
489.419555,76,200.305788
507.486685,83,200.77779
418.167589,90,201.272654
443.179777,59,201.594107
446.461767,68,201.9661
459.606872,83,202.419815
415.733009,77,202.839134
453.980698,83,203.292081
454.468958,64,203.641593
464.465244,65,204.003207
445.181666,75,204.412478
442.842466,79,204.844008
475.424849,84,205.305388
468.285532,92,205.80854
432.597465,87,206.282926
488.718483,64,206.630252
478.178824,95,207.149684
437.101163,64,207.497669
460.953274,57,207.807506
505.127373,89,208.302481
438.394212,78,213.847799
451.754628,98,214.394412
478.518885,94,214.917565
510.934158,84,215.38741
467.772387,75,215.804897
470.864142,70,216.195645
481.276774,81,216.647045
473.194376,75,217.068087
442.259122,73,217.476888
492.92544,68,217.856615
505.00781,92,218.369852
436.107473,72,218.77039
468.122746,62,219.118086
475.727101,85,219.590679
462.776519,71,219.990219
496.738062,60,220.324203
469.323375,72,220.724861
428.812754,104,221.304157
478.265519,119,221.968951
476.41526,67,222.34263
490.336004,70,222.73627
436.870514,75,223.157948
474.331551,84,223.636042
485.075308,75,224.054563
424.954858,61,224.394582
435.503351,75,224.815444
489.097949,59,225.144641
461.768224,71,230.384204
421.340218,65,230.744851
454.077095,85,231.218119
440.010506,77,231.646768
462.488189,53,231.941883
466.788586,52,232.232645
472.869097,72,232.634938
496.310905,67,233.007036
444.608453,71,233.401722
485.191983,65,233.764079
506.811858,70,234.15695
