#{"t_start": 1774398657.1137273, "env_id": "None"}
r,l,t
-278.944964,255,2.244438
-255.373672,199,3.340031
-263.691429,217,4.526621
-255.706347,235,5.808987
-283.420471,247,7.163717
-227.519408,148,7.974663
-290.551344,278,9.486323
-246.506008,203,10.588319
-793.714825,1324,23.191704
-696.524171,1319,35.293638
-297.391992,985,40.794463
-574.70033,1587,54.745584
11.46483,1031,60.535626
291.930653,418,68.072691
269.028251,523,70.983637
-411.421937,1345,83.187424
338.909017,294,84.827157
380.139822,308,86.544862
300.862846,420,88.878888
-12.10311,1028,99.597366
356.209831,213,100.753633
396.044173,255,102.144522
393.172507,250,103.505932
384.218349,287,105.061672
321.374338,388,107.182974
394.515235,268,108.651915
381.644127,221,109.85651
336.8085,243,116.311689
366.917977,319,118.097583
402.139699,204,119.235773
388.293629,276,120.781839
353.917267,273,122.309272
404.499743,204,123.447636
388.693953,232,124.743035
319.117159,370,126.812844
371.399206,295,133.649378
387.4811,284,135.235348
418.740774,192,136.303267
391.550837,224,137.556799
405.109615,202,138.684811
341.574608,221,139.921885
365.423272,197,141.023968
349.726863,324,142.834428
431.485674,178,148.422617
401.574075,142,149.196182
417.490269,147,150.002174
434.272682,175,150.95527
395.994938,154,151.800531
413.816797,155,152.641107
440.134078,192,153.691612
374.367094,260,155.102744
405.173951,171,156.037445
392.009153,182,157.027323
398.750003,213,158.19451
419.61795,190,159.230409
459.817473,192,165.285033
403.837421,127,165.990183
385.026039,201,167.114206
413.271225,149,167.945175
355.57344,212,169.127037
357.784353,254,170.543003
446.956777,181,171.55103
417.636465,191,172.621665
427.065881,136,173.377245
390.878183,181,174.393557
395.570242,269,181.230669
373.41685,172,182.166245
397.702006,201,183.270724
418.418053,145,184.068231
382.068256,154,184.917738
398.627377,175,185.882728
417.627994,153,186.71893
429.22107,160,187.595096
477.342189,171,188.539286
390.024569,162,189.428087
438.403874,139,190.188556
402.293713,196,191.263187
405.770159,167,192.175925
445.663101,157,198.129169
422.782555,128,198.841495
467.725222,168,199.779942
444.465571,129,200.503204
442.941985,176,201.487682
442.661603,144,202.293242
387.614168,179,203.298486
407.68649,128,204.014109
403.529597,250,205.416377
446.217411,142,206.211672
466.158669,158,207.097612
450.946421,141,207.884708
406.474104,109,208.494815
458.134912,125,214.794185
430.561125,141,215.582792
444.016431,141,216.374968
408.353352,129,217.09626
433.193686,122,217.777301
416.465217,142,218.570795
464.397666,139,219.348276
439.87538,151,220.197024
424.002597,151,221.039811
418.647342,114,221.679191
420.8602,117,222.333956
422.75258,123,223.01846
441.654486,123,223.709897
477.577806,146,224.526832
468.4004,137,225.290586
415.843171,142,231.014209
435.858368,122,231.697111
425.505946,113,232.330367
440.64349,125,233.038214
409.527483,135,233.799592
437.87011,198,234.91526
438.3349,106,235.510009
425.436463,130,236.242505
425.486713,171,237.201481
419.31579,119,237.867813
438.44735,118,238.531281
421.163948,106,239.127476
419.523126,118,239.787153
464.103038,119,240.453206
462.345784,141,241.245788
418.822504,142,242.043149
414.909242,139,247.999178
454.123418,128,248.714347
435.182479,114,249.353401
424.683565,103,249.930709
438.917328,115,250.572381
430.746871,131,251.306372
446.059683,113,251.939206
433.514293,116,252.586907
455.417879,145,253.397547
441.045132,109,254.007671
477.180143,131,254.742544
424.961691,112,255.368992
468.986837,114,256.008353
409.774261,117,256.664501
448.182194,99,257.21928
470.163348,127,257.929934
427.263671,115,258.568837
455.749891,117,264.72905
477.424576,118,265.395993
454.540262,121,266.08769
399.560704,142,266.888534
396.939981,127,267.602005
427.8698,141,268.398055
464.331862,127,269.112
491.527746,129,269.838074
489.07336,123,270.528932
465.436708,130,271.261454
464.672808,123,271.953552
452.966097,105,272.543168
428.600509,111,273.166186
450.881899,150,274.018123
451.835606,110,274.6323
427.252916,123,275.322452
398.455403,147,281.363691
379.230082,149,282.185123
415.252777,105,282.759009
482.212357,120,283.41468
408.340841,118,284.062464
434.500794,109,284.658837
430.421019,105,285.234429
472.55281,111,285.843185
426.147855,129,286.551445
472.38225,139,287.312407
429.789007,135,288.057487
454.105097,118,288.722378
429.260291,110,289.342372
463.937002,106,289.938865
427.301388,106,290.535104
462.783938,105,291.127214
412.998422,96,291.66495
423.558851,113,292.299729
415.891483,96,297.539332
408.835275,128,298.258363
475.712537,118,298.923252
397.702937,132,299.661746
430.756084,120,300.334505
411.641078,111,300.956751
497.09327,124,301.651383
436.367609,101,302.218079
439.228709,121,302.89517
433.01121,96,303.434048
447.095446,96,303.973796
467.207673,147,304.802377
428.197343,92,305.32016
466.792102,108,305.928702
459.477681,110,306.548752
469.703471,106,307.151321
449.771591,95,307.688113
455.205715,101,308.260483
446.267128,96,308.802333
435.825704,87,314.190556
423.341763,120,314.86407
489.78076,108,315.472415
399.386098,131,316.208226
430.85973,95,316.744196
472.022935,149,317.5801
449.299769,88,318.072614
458.625082,95,318.607315
440.218115,119,319.277407
483.963354,112,319.906463
474.787043,104,320.49168
406.792309,109,321.108585
458.411334,106,321.704039
438.640258,120,322.380087
406.564892,125,323.082437
465.213286,109,323.693544
447.682983,121,324.37501
410.728683,110,324.991873
463.697253,106,330.694487
427.032105,105,331.266966
436.057732,99,331.808675
482.312729,103,332.371931
453.70956,95,332.89188
447.708334,91,333.387591
459.633698,117,334.051919
462.873108,99,334.605609
460.21783,112,335.229809
449.312397,102,335.792506
460.145253,116,336.432241
453.586643,119,337.087018
452.998366,100,337.635511
464.710355,109,338.229799
460.370804,121,338.889335
411.382013,113,339.504163
471.737305,114,340.123874
441.742208,107,340.706399
436.275049,129,341.41251
448.279775,86,346.939995
425.276148,92,347.446972
441.778529,95,347.970844
427.111148,86,348.448239
465.447446,134,349.185776
442.717871,91,349.688584
419.138664,95,350.215308
458.052675,96,350.744381
508.106615,105,351.327279
452.166636,89,351.822137
463.234569,100,352.378698
471.212334,93,352.892436
460.552281,107,353.483804
479.996269,100,354.040936
445.534102,103,354.607569
424.329375,95,355.136644
423.361553,101,355.709027
439.178971,94,356.23965
432.736137,121,356.925286
440.359507,103,357.508381
435.131188,104,363.084626
430.810314,90,363.58007
494.137642,102,364.146152
449.848778,89,364.639796
464.403969,91,365.144325
441.830226,112,365.767172
466.368354,114,366.40165
420.592812,93,366.917545
462.089997,117,367.567008
488.97298,110,368.186449
430.335205,91,368.701453
452.654021,104,369.288188
422.239368,81,369.744559
443.797258,104,370.332921
462.466138,94,370.862627
429.42981,85,371.341372
469.08326,123,372.041267
480.467676,98,372.592859
436.494301,103,373.171108
421.509097,106,373.769637
416.721364,95,374.305305
424.32162,82,379.4328
423.639495,102,380.002898
488.700327,99,380.555996
454.248743,92,381.074988
457.848954,90,381.584015
469.51208,102,382.155976
456.114556,93,382.677742
456.853114,93,383.20067
464.961919,98,383.748287
472.972253,98,384.300084
442.909858,146,385.119094
509.916027,103,385.691238
463.432576,93,386.211213
468.834436,97,386.755228
466.368851,100,387.315682
502.646466,103,387.89207
450.841667,87,388.381798
445.121549,91,388.889668
424.158129,106,389.485979
461.18659,91,389.994506
456.923657,94,390.521387
478.002021,98,396.060615
469.070977,97,396.602298
460.888865,91,397.107735
507.0367,97,397.654841
445.588847,85,398.131
475.227438,114,398.770101
504.032398,96,399.308985
498.729479,98,399.859149
465.46558,88,400.353373
454.054221,90,400.858143
443.366507,81,401.311498
433.855775,99,401.880149
470.348492,94,402.409242
441.650806,81,402.865909
