#{"t_start": 1772737693.742725, "env_id": "None"}
r,l,t
-63.961133,25,0.509024
-61.772048,25,0.633299
-61.355467,26,0.752502
-61.447707,25,0.856672
-62.500448,25,0.969313
-62.38681,27,1.093851
-62.170767,25,1.21756
-61.874529,25,1.338297
-61.189485,25,1.451072
-61.854657,25,1.568842
-61.677176,25,1.687326
-61.47719,25,1.802045
-62.623058,26,1.926284
-62.195453,25,2.036082
-62.963475,26,2.15697
-62.963188,25,2.274339
-62.815563,25,2.384005
-62.137126,25,2.505295
-64.574497,25,2.631987
-63.489091,25,2.759161
-61.57149,25,2.877043
-62.15937,25,2.99566
-63.727986,25,3.11417
-63.169471,25,3.233194
-62.155618,25,3.351173
-63.735895,26,3.481598
-62.15398,25,3.606728
-62.679264,25,3.722225
-60.902215,27,3.85354
-63.25921,25,3.967513
-63.567265,25,4.082865
-61.204583,25,4.201746
-61.2307,25,4.317585
-61.36181,25,4.437374
-61.613231,25,4.559382
-64.346273,27,4.684552
-63.05765,25,4.814239
-62.934425,25,4.930378
-61.737866,25,5.045442
-62.044938,25,5.161771
-61.328732,25,5.276479
-61.247245,25,5.396801
-63.091419,26,5.517701
-62.979157,25,5.627187
-61.221636,25,5.734898
-62.945769,25,5.850011
-62.816644,25,5.965352
-61.531309,25,6.08458
-63.104807,25,6.200191
-63.265322,25,6.32649
-62.543218,25,6.44722
-62.045305,25,6.567166
-62.718712,25,6.686622
-62.888475,25,6.812395
-62.41722,25,6.933043
-61.238491,25,7.052413
-62.912885,25,7.175972
-61.599247,25,7.299855
-62.737772,25,7.424301
-62.123337,25,7.544846
-60.451121,25,7.661181
-62.213965,25,7.781338
-62.588404,25,7.899754
-63.299465,27,8.034667
-62.874899,25,8.156016
-62.326201,25,8.280667
-64.115541,25,8.41383
-61.946354,25,8.536647
-64.1579,27,8.663425
-61.347984,25,8.77811
-63.297097,25,8.917321
-64.142094,25,9.040921
-60.71581,25,9.160636
-60.362892,25,9.281214
-63.25538,25,9.402154
-63.119776,28,9.537546
-63.089079,26,9.667889
-63.252836,25,9.790818
-62.53771,25,9.911745
-62.882869,25,10.106557
-64.082824,25,10.25777
-62.548853,26,57.840219
-61.713972,25,57.971329
-61.663191,25,58.104678
-62.615346,25,58.23111
-61.677705,25,58.352643
-62.200731,25,58.469255
-63.761414,27,58.603353
-63.622455,25,58.723335
-62.153683,25,58.848857
-62.711181,25,58.96752
-62.724085,26,59.09995
-61.292239,25,59.223257
-63.013283,25,59.341208
-61.676997,25,59.466115
-60.259505,26,59.63164
-62.03574,25,59.764936
-63.109852,27,59.942549
-62.37156,25,60.071309
-60.301817,25,60.233088
-61.653762,25,60.36889
-62.858197,25,60.485403
-62.554402,25,60.607864
-63.510779,25,60.725935
-63.717543,25,60.845913
-60.908362,25,61.015994
-62.700153,25,61.172535
-61.272485,25,61.322322
-62.142603,25,61.488481
-62.112953,25,61.632338
-62.712596,25,61.757785
-61.992418,25,61.875822
-63.315151,25,62.006574
-63.85942,25,62.131952
-60.67607,25,62.284356
-63.094473,25,62.434251
-61.506554,25,62.570019
-61.529593,26,62.710493
-64.599599,25,62.840753
-64.240834,25,62.994189
-61.921929,25,63.161739
-63.075958,25,63.296794
-62.442948,25,63.416477
-61.817634,25,63.529474
-62.352956,25,63.65098
-62.793907,25,63.771295
-59.900825,25,63.886327
-63.616144,25,64.010386
-62.965003,25,64.132115
-64.114167,26,64.263247
-62.727714,27,64.399845
-61.488245,25,64.527781
-63.79779,25,64.65417
-63.424589,26,64.773853
-61.954514,25,64.886475
-61.891384,25,65.007738
-64.614796,25,65.126793
-63.113339,25,65.244743
-64.540788,26,65.371158
-61.904098,25,65.497439
-62.321648,25,65.625349
-60.273162,25,65.751169
-63.378216,25,65.876106
-62.767395,25,65.995323
-63.25312,25,66.112939
-61.286423,25,66.228871
-62.107021,27,66.35696
-61.689044,26,66.490211
-62.232892,25,66.609153
-63.701171,25,66.723783
-62.266768,25,66.84413
-62.570983,25,66.966851
-61.939379,26,67.083465
-62.52946,25,67.201275
-61.660109,26,67.324211
-61.98359,25,67.446839
-63.620213,25,67.564229
-61.081437,25,67.676589
-63.144372,27,67.795243
-62.276733,26,67.912221
-62.501815,25,68.039029
-61.66969,26,68.159693
-61.009576,25,79.527595
-63.51844,27,79.65338
-61.933645,25,79.778365
-62.310845,25,79.900491
-62.07822,25,80.020256
-61.311024,25,80.14096
-62.79726,27,80.275699
-62.147867,25,80.400206
-60.590516,25,80.525123
-60.870306,25,80.65402
-62.561893,25,80.779565
-60.935074,25,80.907205
-61.44664,25,81.026994
-61.331807,25,81.148205
-62.094288,25,81.274953
-61.346758,25,81.386432
-62.454435,25,81.498701
-61.412592,25,81.613635
-61.503087,25,81.730286
-61.099282,25,81.849
