#{"t_start": 1773288062.045372, "env_id": "None"}
r,l,t
-154.190911,59,1.969725
-161.142527,188,4.89764
-159.910188,79,6.109833
-161.253406,106,7.735127
-209.078051,304,12.431675
-161.134494,71,13.525722
-182.851704,161,15.980461
-215.60568,208,19.196299
-179.162604,147,21.519102
-215.059372,150,24.774257
-139.369942,83,26.60981
-159.265051,84,28.438795
-148.844738,152,31.737054
-167.673316,129,34.508421
9.158417,217,59.215991
-172.472216,197,63.501459
-140.125609,73,65.08079
-142.624066,187,69.116626
-156.745421,538,80.825597
-180.427968,344,88.313073
35.53255,1671,143.849528
422.386563,978,165.143341
493.131516,272,190.374703
469.272707,316,197.235411
474.21226,327,204.338718
458.870238,301,210.889528
487.683701,333,218.146859
483.810412,294,224.55195
278.710769,210,229.124039
499.004167,378,256.482746
491.975002,246,261.86865
488.058675,187,265.956652
491.2139,265,271.717121
513.320268,234,276.828199
486.162028,225,281.746433
462.707933,264,287.482423
473.569783,170,291.166268
471.009103,183,314.521657
466.343308,233,319.604805
484.885503,134,322.526618
500.113785,238,327.686304
471.89277,192,331.874891
476.568118,234,337.00983
514.051091,210,341.604433
450.475511,174,345.401364
502.019052,163,348.941369
505.115347,170,352.65261
498.00929,159,356.110879
511.404784,123,378.404296
498.861987,136,381.371764
484.076459,122,384.025202
497.409475,127,386.803497
483.264556,146,389.949059
504.460603,145,393.099867
544.07711,137,396.054073
515.949904,180,399.995747
506.005242,112,402.417973
525.804764,151,405.728356
461.974544,166,409.352024
501.67603,131,412.163496
475.993506,96,414.249615
449.428805,201,418.626622
488.440303,167,441.557695
497.008639,133,444.477936
457.694997,106,446.782516
536.326927,145,449.92011
517.182048,140,452.973626
510.304796,132,455.840153
516.272875,118,458.4146
531.047781,109,460.781723
502.50627,121,463.4156
522.753268,136,466.375047
493.829912,142,469.430126
479.058388,138,472.432091
506.797527,103,474.666999
465.28255,122,477.301137
516.449627,145,480.462425
486.689576,98,482.593427
493.548543,156,505.439908
492.196675,91,507.430407
503.456689,137,510.39477
514.321398,113,512.85059
449.761295,100,515.037431
500.948982,98,517.166198
211.12209,79,518.875001
488.37895,87,520.765683
502.892437,125,523.488439
454.312708,107,525.815101
455.890798,96,527.903169
485.666573,105,530.186565
537.050332,129,532.994322
481.471713,112,535.445504
485.385635,83,537.246966
472.701343,99,539.416532
484.924388,134,542.336177
497.224724,117,544.87921
498.511996,134,547.796013
489.397536,97,569.4919
503.65633,92,571.490768
448.268902,96,573.582731
490.128778,81,575.334356
494.626502,84,577.178188
495.711517,117,579.719072
482.717113,104,581.990352
474.034119,139,585.027351
501.346938,79,586.755899
486.428132,85,588.610613
454.104492,103,590.868915
533.155177,119,593.469383
507.840026,92,595.46501
460.696989,81,597.223357
526.48466,99,599.370351
503.074426,81,601.149765
485.203493,111,603.544739
489.299667,115,606.037327
495.15064,87,607.949004
481.371427,126,610.672507
534.842707,126,632.827499
471.368762,67,634.271187
513.70473,97,636.395435
530.692387,96,638.495999
485.647722,124,641.177563
481.117862,78,642.865093
554.059672,121,645.499568
517.696289,122,648.144351
461.915328,78,649.835647
499.915933,78,651.520717
466.668269,76,653.170757
513.218648,73,654.779242
528.518802,89,656.715242
500.115086,83,658.527978
447.071183,74,660.123256
472.784444,95,662.195181
498.856268,110,664.588324
523.595205,85,666.447574
491.999347,79,668.162802
514.567272,93,670.187426
507.673046,103,672.423527
522.743579,109,674.80566
515.307616,111,677.20593
455.418712,74,698.00874
532.139954,99,700.178674
503.843435,92,702.197658
507.67464,85,704.054292
470.989627,73,705.659413
513.699862,130,708.490995
480.77775,81,710.253325
504.665664,89,712.207599
470.953698,70,713.726695
491.844645,91,715.708343
468.774326,69,717.205612
467.265897,97,719.329123
502.372904,86,721.192094
510.727776,77,722.8843
526.507702,90,724.845059
514.118927,125,727.549035
470.315581,100,729.724701
491.81114,76,731.374053
506.706257,90,733.336595
490.495558,72,734.909898
532.719328,82,736.670172
522.065244,119,739.228003
526.552131,94,760.532933
502.637697,76,762.192384
485.274733,67,763.650039
483.514094,70,765.190464
502.560106,103,767.425734
491.706368,77,769.111762
460.946652,91,771.082057
470.135141,57,772.315593
474.295961,81,774.085904
473.803862,89,776.02504
491.838254,70,777.549855
503.397565,83,779.344768
520.699549,76,781.006753
541.398941,77,782.687025
510.320277,109,785.047806
474.2896,74,786.652492
465.440122,67,788.100678
484.979781,72,789.682979
525.427908,101,791.870762
459.074013,76,793.535009
544.041416,102,795.762674
529.685186,96,797.836888
483.50447,71,799.383731
550.275379,83,801.172376
493.619024,83,802.98468
512.30647,84,804.808761
481.176204,71,825.384578
499.214129,77,827.04491
506.323807,81,828.798937
474.191501,89,830.738839
508.771387,78,832.438313
515.180793,94,834.470809
460.947379,69,835.990529
506.130547,90,837.948544
514.944071,75,839.586033
507.785095,72,841.149759
532.295577,70,842.684157
530.156074,122,845.346329
517.283795,78,847.056502
488.851681,67,848.519574
481.162985,76,850.172091
493.834728,71,851.717366
480.800275,66,853.153359
486.881418,72,854.711262
533.438955,76,856.357067
488.658065,73,857.948554
491.494352,69,859.441924
483.159808,64,860.809412
522.818707,70,862.323702
516.28982,86,864.197206
472.174936,79,865.905975
455.700544,68,867.38085
460.312096,56,888.078229
457.322321,69,889.573619
513.085231,76,891.228366
515.458739,68,892.692922
555.52236,79,894.406213
487.184895,83,896.18938
510.555536,59,897.487399
537.508333,68,898.952547
472.136792,56,900.173916
473.073971,58,901.431488
