#{"t_start": 1772737693.734788, "env_id": "None"}
r,l,t
-59.813219,25,0.516916
-62.665227,25,0.641238
-63.629038,25,0.755888
-61.132387,25,0.860519
-61.025669,25,0.973422
-64.406899,27,1.09733
-63.428444,25,1.220689
-63.95553,25,1.340586
-61.865453,25,1.455448
-62.597618,25,1.573525
-62.232438,25,1.690848
-61.272329,25,1.805262
-61.333092,25,1.924515
-61.590965,25,2.035208
-61.448622,25,2.150633
-63.111184,25,2.269435
-61.773428,26,2.382187
-63.012,26,2.508075
-63.401898,25,2.635886
-61.486992,26,2.767954
-62.205951,25,2.885137
-62.297738,26,3.008322
-63.721793,25,3.128045
-62.721809,25,3.244845
-61.326354,25,3.364196
-61.210116,25,3.490509
-62.268776,26,3.61942
-63.256816,25,3.734495
-62.557286,25,3.857234
-63.214338,25,3.971434
-60.744771,25,4.086526
-62.525243,26,4.209052
-62.39039,26,4.330467
-60.559292,25,4.450615
-63.156512,25,4.570516
-63.214677,25,4.688992
-63.596552,25,4.81811
-61.546175,26,4.938867
-60.870574,25,5.053248
-62.471728,26,5.174281
-62.749736,26,5.293974
-61.281301,25,5.414727
-62.660977,25,5.52967
-63.293087,26,5.642447
-61.205464,25,5.750934
-62.70537,26,5.870978
-60.941164,25,5.988779
-62.160967,25,6.109741
-63.080917,25,6.222665
-62.370805,25,6.349539
-63.763778,26,6.473663
-62.910547,26,6.597445
-63.182831,26,6.723682
-61.105695,25,6.853025
-62.096695,25,6.970046
-64.391233,25,7.089172
-63.436473,26,7.218012
-60.499246,25,7.342743
-63.40216,25,7.465048
-62.52661,25,7.583919
-61.781743,25,7.701003
-63.086133,26,7.825768
-61.022646,26,7.950269
-62.30801,25,8.076801
-61.728276,25,8.200009
-62.469194,25,8.320656
-61.6802,25,8.459408
-61.864381,25,8.576382
-63.270171,25,8.694295
-63.336691,25,8.809547
-65.073238,25,8.949755
-61.548872,26,9.077643
-63.706747,25,9.196257
-63.397876,25,9.318461
-63.385602,25,9.439329
-62.403933,25,9.562244
-60.538833,25,9.685794
-62.803159,25,9.807943
-61.571783,25,9.931707
-62.842186,25,10.123835
-64.791953,25,10.274478
-60.794495,25,57.853399
-62.5577,25,57.986392
-64.111898,25,58.117897
-63.257399,25,58.243222
-64.128908,25,58.365079
-64.55251,25,58.482405
-62.142705,25,58.606687
-60.605554,25,58.726052
-63.415119,26,58.856573
-62.74494,27,58.985178
-61.502263,25,59.112984
-63.38418,25,59.236002
-61.787911,25,59.353943
-59.399117,26,59.485018
-62.849169,25,59.645311
-64.105823,25,59.778035
-61.848601,25,59.942257
-62.703664,25,60.073139
-63.806815,25,60.237501
-63.251333,25,60.371237
-62.4264,25,60.488614
-61.568359,25,60.611741
-62.213923,25,60.729089
-62.82219,27,60.860309
-62.122705,25,61.027608
-63.48867,25,61.187835
-64.600153,26,61.341387
-62.195105,26,61.518121
-63.712579,25,61.657705
-62.801288,25,61.782223
-60.743961,25,61.900586
-62.208853,26,62.035329
-62.486435,25,62.160478
-62.077253,25,62.319032
-62.870944,25,62.467866
-61.481225,25,62.602611
-62.541551,25,62.733971
-62.908363,25,62.866185
-61.790402,25,63.019164
-60.310989,25,63.187228
-62.107498,26,63.325887
-62.83167,26,63.44689
-61.667273,25,63.562996
-62.240406,26,63.687708
-61.80353,25,63.807011
-63.450805,28,63.937753
-61.586615,25,64.062464
-60.437747,25,64.183491
-61.819535,25,64.307733
-62.351187,25,64.440304
-62.608551,27,64.578
-60.542268,25,64.699327
-64.723247,25,64.811953
-61.33063,25,64.928194
-61.538854,25,65.047032
-60.760529,25,65.166425
-61.988324,25,65.285743
-61.031954,27,65.417185
-61.213172,25,65.544891
-62.802615,25,65.673327
-63.219635,25,65.800557
-61.540468,26,65.926675
-61.361812,26,66.050244
-60.67396,26,66.170954
-64.690992,25,66.288816
-63.38488,25,66.410834
-64.133288,25,66.536902
-62.168582,25,66.652896
-62.019273,25,66.772208
-61.31341,25,66.890634
-63.679135,25,67.010967
-61.958621,27,67.134464
-62.66315,25,67.251554
-62.419567,25,67.370407
-60.442812,25,67.493614
-61.453348,25,67.609211
-62.610418,25,67.719356
-62.400853,25,67.829522
-60.117023,25,67.944421
-61.795307,25,68.071388
-63.742108,25,68.186321
-61.391121,25,79.55342
-62.807249,27,79.682192
-63.007334,25,79.805684
-60.567551,25,79.929751
-62.041589,25,80.046548
-62.832374,25,80.166424
-62.592863,25,80.293746
-61.809595,25,80.417459
-60.894583,25,80.543649
-63.472276,27,80.680858
-63.753252,25,80.806441
-62.854597,26,80.939303
-63.546902,25,81.059011
-62.129094,27,81.189393
-60.903251,25,81.315303
-61.811771,25,81.424438
-64.29156,27,81.545951
-61.578906,26,81.667871
-62.917389,25,81.785417
-60.916045,25,81.90357
-60.227578,25,82.020219
-60.847126,26,82.146062
-62.10383,26,82.273573
-61.964056,25,82.40215
-61.475712,25,82.531133
-61.794141,25,82.647495
-60.981029,25,82.768547
-60.105594,26,82.89451
-62.477749,25,83.016033
-61.734344,25,83.131202
-62.426266,25,83.251061
-61.277371,25,83.372072
-62.801224,25,83.489945
-62.836691,26,83.618481
-59.551675,26,83.749958
-60.444758,25,83.86513
-61.901019,25,83.984846
-62.830808,26,84.105788
-60.613823,25,84.216075
-60.297736,25,84.332446
-60.028016,25,84.453475
-61.394043,25,84.573401
-61.462959,25,84.698051
-60.729358,25,84.820063
-60.839797,27,84.956973
-61.677017,26,85.0818
-60.000246,26,85.205657
-61.979473,25,85.328705
-62.050129,25,85.44416
-60.385535,25,85.562693
-62.944264,25,85.685313
-59.864112,25,85.807063
-62.961181,25,85.932601
-60.94133,25,86.062195
-64.07501,25,86.177388
-60.348346,25,86.282111
-61.288393,27,86.399943
-62.246776,25,86.506322
-61.039083,25,86.62907
-63.251803,25,86.75635
-60.312936,25,86.880471
-63.038671,25,87.011744
-61.358832,25,87.145391
-61.549977,25,87.269983
-60.406061,25,87.388528
-60.974669,25,87.508976
-62.460089,25,87.63233
-64.101001,28,87.772017
-61.525606,25,87.890964
-63.676845,25,88.011158
-61.983705,25,88.13006
-62.23417,25,88.2574
-60.783128,26,88.382525
-64.632627,27,88.515652
-61.628507,25,88.638747
-60.833655,25,88.760619
-63.612063,27,88.893814
-61.488184,26,89.021669
-61.248616,25,89.152581
-60.830143,25,89.267301
-61.670243,25,100.13016
-61.74035,25,100.244057
-62.565588,26,100.366203
-61.123735,25,100.499714
-62.296777,27,100.660306
-60.289561,27,100.794973
-60.425361,25,100.923103
-62.382821,26,101.054763
-60.913304,26,101.19979
-61.426501,25,101.337126
-61.871778,26,101.483813
-63.081576,25,101.603705
-61.635197,25,101.734088
-62.800861,27,101.872068
-61.52848,27,102.007226
-60.406855,25,102.11884
-62.499813,27,102.248165
-62.643145,25,102.36254
-62.252253,26,102.483067
-61.652111,26,102.606248
-60.682355,27,102.737383
-61.083152,25,102.859869
-61.678093,25,102.982721
-61.499863,25,103.091938
-62.505115,25,103.206698
-61.474321,26,103.328921
-61.693749,25,103.447866
-60.735497,25,103.572717
-60.35768,25,103.695343
-63.117206,25,103.824654
-63.124651,25,103.948871
-60.850368,26,104.077384
-62.007532,25,104.19677
-61.303759,25,104.320097
-61.501995,26,104.440422
-62.262023,25,104.561279
-60.413836,25,104.679409
-61.390417,25,104.80625
-60.904666,25,104.926498
-64.147649,25,105.048735
-60.348887,25,105.167661
-60.392725,25,105.295997
-62.107374,25,105.415345
-63.250466,25,105.539714
-59.773171,25,105.655217
-63.219494,25,105.775138
-62.065283,25,105.89607
-60.537714,25,106.016882
-59.782465,27,106.147431
-60.616494,25,106.270864
-61.239805,25,106.392159
-61.779309,25,106.513861
-61.715256,27,106.628902
-63.11889,25,106.735523
-60.621373,25,106.853124
-61.02317,25,106.967499
-62.356058,25,107.084202
-61.257155,27,107.218475
-64.078279,25,107.344266
-61.533213,26,107.479508
-62.05463,26,107.621152
-62.297879,27,107.753241
-62.943405,25,107.875688
-61.89043,26,107.999392
-63.75556,26,108.131703
-61.621276,27,108.286609
-63.773071,25,108.413635
-60.342037,25,108.530845
-60.61987,25,108.655149
-60.261651,25,108.77294
-62.011832,26,108.896394
-62.301351,25,109.013316
-60.945833,25,109.137372
-59.517514,27,109.259886
-61.393995,25,109.378124
-59.690547,25,109.500989
-60.674159,25,109.622689
-62.049318,27,109.761904
-62.204353,25,109.887885
-60.442494,25,110.012406
-62.740205,27,121.765216
-61.473755,26,121.884297
-60.454458,26,122.007071
-62.854455,25,122.116352
-60.605756,26,122.239411
-61.783717,25,122.359725
-60.733188,26,122.485023
-59.933684,25,122.613441
-59.726229,25,122.749146
-58.663756,25,122.886515
-61.284491,25,123.013855
-59.250863,25,123.149741
-60.990221,25,123.282087
-61.667446,26,123.424821
-61.779362,25,123.554997
-61.180041,25,123.685259
-61.95707,27,123.82217
-60.886285,27,123.95096
-60.175566,25,124.068937
-59.720855,26,124.207338
-61.45448,26,124.332478
-60.199625,26,124.458558
