#{"t_start": 1773288062.0416882, "env_id": "None"}
r,l,t
-163.843838,120,2.915594
-160.472207,145,5.161576
-122.059887,267,9.266003
-141.18807,117,11.092575
-164.879708,92,12.502083
-164.647725,110,14.186482
-167.20261,88,15.525281
-170.056827,89,16.888475
-160.277555,60,17.812974
-186.605361,100,19.371118
-166.264455,101,20.969612
-144.315135,110,23.171821
-163.969126,185,27.210485
-161.022886,141,30.26695
-166.227615,143,33.352667
-164.599768,131,36.199322
-163.206858,107,58.516531
-189.096472,561,70.66984
-121.106908,373,78.803805
-191.764113,265,84.553788
-52.722376,718,100.212672
174.681624,1305,147.762628
167.130115,663,162.195131
168.307726,224,186.373441
251.578667,229,191.364271
481.219214,362,199.233017
468.383472,389,207.672941
467.128426,218,212.427349
503.41867,257,218.046808
469.651161,574,249.660374
480.165805,212,254.279113
523.071466,238,259.480022
511.566415,212,264.125465
512.100263,345,271.621011
522.45478,378,279.881535
262.798988,160,283.360366
468.915014,215,288.035198
499.342052,212,292.660857
476.614896,123,314.684456
484.074598,134,317.613672
462.033281,158,321.052583
457.850317,150,324.325494
532.786433,228,329.275342
525.316296,157,332.711866
476.908456,162,336.250247
454.475634,124,338.969971
498.049628,145,342.157347
547.167646,181,346.093885
485.818105,146,349.253056
480.666672,263,354.996774
464.473015,186,378.659229
469.773002,167,382.294188
488.683225,148,385.51612
494.722835,213,390.139201
472.874118,179,394.018404
502.287746,125,396.722919
481.020892,146,399.92949
542.877795,172,403.676986
512.042684,116,406.202857
525.08014,181,410.156036
509.442648,152,413.414671
525.291889,132,416.28744
470.24606,180,420.216602
506.70585,146,442.681151
534.145243,109,445.073676
472.634349,110,447.462945
461.059089,101,449.651852
526.840065,148,452.878344
517.692199,112,455.319738
531.435575,161,458.828734
454.834772,101,461.02037
500.154608,133,463.91649
493.440642,149,467.135957
467.02485,121,469.753161
509.355959,114,472.232646
520.437592,116,474.745917
495.315496,98,476.873216
520.636103,116,479.399951
205.940698,80,481.133131
520.524812,126,483.851225
489.910345,122,505.981941
501.842973,126,508.738675
523.25935,134,511.627207
490.701367,111,514.044642
456.218855,84,515.868347
468.960199,116,518.39274
470.676649,107,520.717162
483.630861,105,523.005903
473.767623,133,525.893782
504.175884,92,527.895869
487.692794,93,529.91371
543.617154,127,532.689008
502.508488,170,536.4036
488.363807,118,538.983148
512.562306,138,541.975367
483.765191,125,544.69464
490.324678,98,546.82969
475.444735,108,549.187175
533.02275,96,570.857089
528.091716,130,573.684576
506.987045,107,576.009843
467.405276,80,577.75262
504.400662,83,579.572461
540.239139,104,581.835826
481.433185,97,583.956938
509.354018,84,585.791658
483.985842,106,588.103498
467.098111,76,589.759996
482.010513,81,591.543203
446.104721,85,593.392402
483.035047,100,595.564842
497.406567,118,598.1287
500.350236,110,600.532048
454.18717,77,602.189374
478.535818,120,604.804802
535.554828,124,607.503147
540.558154,117,610.043855
521.761337,104,612.298962
518.645604,140,634.75097
501.704933,82,636.534172
518.025166,132,639.422157
515.324611,123,642.072277
460.104814,83,643.883732
505.522528,107,646.192304
535.954676,92,648.206399
492.046038,88,650.111398
482.540732,74,651.719432
492.211834,88,653.635207
483.562774,95,655.693882
471.719394,88,657.612382
513.479133,90,659.577747
482.091651,93,661.595844
470.870791,101,663.782313
511.472311,82,665.593107
449.214537,89,667.53572
539.882063,98,669.675244
545.913344,98,671.798161
466.027355,81,673.548054
444.5485,102,675.776813
482.004982,84,696.774799
501.411182,82,698.574581
459.734511,86,700.448028
514.099637,75,702.101188
480.576143,71,703.659233
473.487583,67,705.12321
476.531996,64,706.52383
471.507244,79,708.252174
522.270494,116,710.78115
483.509959,109,713.158463
522.502939,81,714.913064
494.062067,83,716.733226
450.545529,77,718.402799
513.199182,105,720.691953
470.448762,67,722.148319
451.045821,76,723.805384
483.097623,70,725.339347
468.14166,82,727.107334
462.316911,71,728.650233
489.715935,76,730.293628
521.848779,85,732.142381
469.94819,96,734.233941
503.702366,81,736.011536
490.403296,76,737.634399
459.973133,80,739.358613
492.81066,106,760.932136
462.326416,100,763.111436
476.899625,60,764.423102
519.126333,85,766.259463
480.87831,79,767.979841
537.268205,81,769.753911
526.897961,86,771.625685
547.418165,75,773.235734
496.960836,80,774.983346
536.290448,81,776.74983
493.185629,76,778.416703
525.547264,115,780.912346
513.390888,97,783.026059
484.214757,69,784.517612
542.537962,86,786.378793
496.590287,72,787.940396
487.573793,97,790.060276
520.222748,96,792.149646
483.294817,65,793.578203
518.051653,71,795.124406
511.543588,78,796.807496
467.708049,78,798.492734
