#{"t_start": 1772740385.5429733, "env_id": "None"}
r,l,t
-88.603599,6,0.551951
-87.329661,6,0.579212
-88.086322,6,0.609366
-87.424466,6,0.640021
-87.927568,6,0.671029
-87.658801,6,0.703524
-88.458181,6,0.734544
-88.248719,6,0.764572
-87.881471,6,0.796256
-87.218637,6,0.823407
-87.631109,6,0.853865
-87.814044,6,0.879905
-86.984998,6,0.904994
-87.875636,6,0.932217
-88.541771,6,0.959822
-87.64978,6,0.986627
-88.870208,6,1.014046
-87.729807,6,1.0409
-87.887422,6,1.069726
-87.584771,6,1.098665
-86.533927,6,1.126774
-87.734921,6,1.160083
-87.927649,6,1.188887
-86.92934,6,1.216067
-88.104096,6,1.244589
-88.25791,6,1.27424
-87.75674,6,1.304114
-87.832054,6,1.335636
-87.651354,6,1.363895
-87.984265,6,1.390202
-88.142465,6,1.419486
-88.534359,6,1.446689
-88.224044,6,1.476981
-88.238807,6,1.507577
-86.938406,6,1.54732
-87.280634,6,1.576932
-87.927303,6,1.609951
-88.232533,6,1.640724
-88.143902,6,1.665802
-87.65782,6,1.696807
-87.796236,6,1.731845
-88.191844,6,1.765248
-86.61313,6,1.796082
-87.446937,6,1.823771
-87.690567,6,1.853827
-88.128701,6,1.883311
-87.50466,6,1.914268
-88.196619,6,1.943544
-87.397618,6,1.974802
-87.905428,6,2.001337
-87.295671,6,2.030394
-87.821713,6,2.0566
-87.890178,6,2.084805
-89.0,6,2.118269
-87.589573,6,2.14917
-87.702488,6,2.180472
-87.64827,6,2.210896
-88.546671,6,2.242056
-88.600125,6,2.277217
-88.08794,6,2.310354
-87.674167,6,2.345012
-87.469258,6,2.377126
-87.934727,6,2.402547
-87.256055,6,2.429275
-88.581132,6,2.455841
-87.021101,6,2.485683
-88.390865,6,2.516066
-87.559432,6,2.543115
-86.94502,6,2.57219
-88.208006,6,2.602747
-87.974266,6,2.635301
-88.066377,6,2.667352
-88.267186,6,2.694104
-88.55689,6,2.726408
-87.715138,6,2.752808
-87.46879,6,2.780084
-88.66927,6,2.8128
-87.773263,6,2.840209
-87.718331,6,2.867171
-87.443438,6,2.898598
-87.673955,6,2.929953
-87.142065,6,2.964084
-88.139383,6,2.990995
-88.197662,6,3.019375
-88.143408,6,3.046538
-87.612654,6,3.074366
-87.7365,6,3.103514
-87.159079,6,3.129718
-88.138143,6,3.160477
-87.845801,6,3.193342
-87.679611,6,3.224134
-88.529926,6,3.255097
-88.099709,6,3.286255
-87.455397,6,3.31866
-87.250587,6,3.346278
-87.75931,6,3.372717
-89.0,6,3.401239
-87.740154,6,3.43023
-88.140175,6,3.462455
-87.958545,6,3.490245
-87.491433,6,3.519009
-88.132231,6,3.548864
-88.550665,6,3.579304
-87.48266,6,3.607214
-86.887333,6,3.638593
-88.224147,6,3.66773
-87.689367,6,3.697343
-87.501035,6,3.730999
-87.578916,6,3.759665
-87.368313,6,3.788595
-88.251095,6,3.815372
-91.785055,7,3.845371
-88.18435,6,3.876003
-87.1838,6,3.907884
-87.529772,6,3.941048
-86.955008,7,3.975434
-88.125985,6,4.000847
-88.529151,6,4.030241
-88.60084,6,4.059314
-88.23009,6,4.088914
-87.710319,6,4.123225
-88.718612,6,4.153584
-87.615421,6,4.187577
-88.596092,6,4.221537
-86.920311,6,4.251112
-87.819506,6,4.279293
-87.478238,6,4.307714
