#{"t_start": 1774417108.1203084, "env_id": "None"}
r,l,t
-613.213494,854,8.700824
-423.073994,1817,49.349901
189.992055,575,55.624161
289.216574,512,61.018391
235.627033,533,88.349106
282.222071,416,92.722682
324.014511,351,96.208986
262.289078,488,101.043456
392.272766,203,103.053157
313.090673,277,105.791754
373.705969,280,129.763142
416.387624,186,131.607064
409.323862,213,133.734758
147.277198,758,141.311321
442.528472,238,143.662582
373.772382,254,146.281883
364.863173,207,148.537594
408.407226,199,172.120059
426.61373,113,173.238971
405.722775,149,174.690344
442.317015,148,176.181488
451.266406,142,177.617846
391.603515,141,179.046967
399.188994,198,181.237719
388.207973,230,183.679298
396.65821,147,185.315294
429.339715,170,187.114539
426.720422,188,189.054413
424.826689,117,190.245154
436.857399,159,213.964565
413.787784,92,214.971992
482.302921,125,216.280136
395.755967,157,217.975054
447.797743,136,219.408745
432.76865,115,220.665179
408.241622,155,222.332701
440.167336,115,223.467178
465.145166,132,224.784748
432.551204,127,226.079584
450.753502,93,227.011528
456.872142,122,228.248003
430.372103,100,229.203188
426.109446,103,230.24684
431.506374,110,231.365785
409.878377,112,232.479797
439.775374,113,233.618376
434.631341,119,255.924199
488.255303,96,256.87198
413.575002,109,257.973612
447.707136,118,259.121626
455.082319,114,260.267423
505.733421,108,261.345343
489.30242,94,262.285371
456.538699,114,263.410522
454.657805,100,264.396213
437.113341,84,265.239262
421.290756,91,266.137206
452.791968,82,266.975248
419.434529,96,267.914647
432.112846,81,268.726384
449.449371,105,269.782113
478.425834,98,270.756257
452.201472,104,271.807072
446.427574,87,272.689315
419.337039,75,273.391593
446.763007,118,274.586958
451.843862,87,275.490854
460.19068,105,297.740482
469.122325,105,298.814638
450.314888,115,299.95453
430.817956,84,300.796597
457.122932,95,301.764808
454.138977,85,302.614192
447.988706,82,303.449474
463.209021,97,304.407148
445.203687,83,305.250348
429.259881,71,305.937799
472.487496,93,306.894493
478.911852,88,307.778695
456.302851,79,308.600163
419.729373,80,309.461382
471.802324,102,310.575526
497.292525,88,311.507938
436.371098,76,312.352537
452.166689,91,313.374064
417.091527,91,314.327046
415.474996,109,315.530403
