#{"t_start": 1774419452.7686374, "env_id": "None"}
r,l,t
-305.606015,300,3.201275
-753.369945,1331,16.670043
-242.294561,184,18.547189
-24.623207,1034,50.267356
177.345869,575,56.185764
173.842191,565,62.373476
365.470805,258,87.351382
352.342512,301,90.47326
384.123568,203,92.633068
388.895382,205,94.861133
372.780782,173,96.764325
384.681777,209,98.958668
374.528895,224,101.173079
359.920513,335,104.569776
384.29213,228,106.836686
397.911618,180,130.185758
427.505067,175,131.987718
387.573008,269,134.702652
403.659584,167,136.381902
413.93421,235,138.719815
306.934981,380,142.584668
418.20062,227,144.827809
368.078342,224,147.092723
429.570817,181,148.926288
396.203805,118,171.158876
452.829153,175,172.896715
454.136438,129,174.197549
453.634599,152,175.727409
410.497064,126,176.979783
394.543519,197,178.943281
456.171449,95,179.889713
447.523106,112,180.990653
415.731745,172,182.714987
450.911943,143,184.153892
430.059946,143,185.639062
431.234205,128,187.05559
477.521101,108,188.160456
416.140733,157,189.882224
423.51426,106,191.011967
494.781906,116,214.223092
469.208226,107,215.267272
474.304754,111,216.400774
485.517688,118,217.594547
416.55145,78,218.391454
480.088427,124,219.727066
467.140485,88,220.693068
437.142638,85,221.629304
426.654259,184,223.622582
448.326199,84,224.556092
421.17884,89,225.571053
469.99032,109,226.75231
429.596509,120,227.995166
450.629514,97,228.998136
470.709765,113,230.178392
446.443292,123,231.435582
464.528203,117,232.562048
481.833152,146,234.035604
440.465796,140,257.226228
458.222807,104,258.345519
448.822926,90,259.336258
472.362919,105,260.450616
481.030636,79,261.252378
445.676107,105,262.349397
429.689953,112,263.472505
472.622577,119,264.657076
440.392196,86,265.539139
489.159415,96,266.488312
479.488762,96,267.472944
440.015545,91,268.400803
456.503947,81,269.20692
474.830115,117,270.366756
470.525408,93,271.303728
470.987135,97,272.288464
470.213466,101,273.338289
429.298229,79,274.116775
463.32004,96,275.059222
457.734616,108,276.155014
471.777625,94,277.108315
462.768083,84,299.125695
515.175084,86,299.994008
467.342892,89,300.887097
442.784075,93,301.820856
468.002865,70,302.550692
479.888212,86,303.394921
485.01279,85,304.267283
481.348603,76,305.026805
436.426534,66,305.687646
444.446798,73,306.419884
461.195143,67,307.095335
